timestamp,task_name,name,index,pcie_rx_bytes,dram_power,cpu_usage,temperature.memory,pcie.link.width.current,utilization.gpu [%],sm_occupancy,clocks.current.sm [MHz],dram_usage,nvlink_tx_bytes,power.draw [W],temperature.gpu,usage.memory [%],dram_active,nvlink_rx_bytes,sm_active,pcie.link.gen.current,clocks.current.memory [MHz],tensor_active,clocks.current.graphics [MHz],utilization.memory [%],pcie_tx_bytes,cpu_power
2025-05-07 14:32:36.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.98 W,3.3 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,294.76 W,62.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,149.95 W
2025-05-07 14:32:36.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.08 W,3.0 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,299.28 W,62.00 °C,90.02 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,144.59 W
2025-05-07 14:32:36.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.05 W,3.4 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,303.74 W,62.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,147.43 W
2025-05-07 14:32:36.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.29 GB/s,9.14 W,5.0 %,67.00 °C,16,100.00 %,5.20 %,1410 MHz,5.5 %,0.00 GB/s,302.89 W,62.00 °C,90.02 %,31.60 %,0.00 GB/s,32.50 %,4,1512 MHz,12.50 %,1410 MHz,53.00 %,0.14 GB/s,144.80 W
2025-05-07 14:32:36.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.87 W,3.7 %,67.00 °C,16,100.00 %,48.80 %,1410 MHz,5.5 %,0.00 GB/s,302.89 W,62.00 °C,90.02 %,32.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.09 GB/s,146.75 W
2025-05-07 14:32:36.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.13 W,3.4 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,300.44 W,62.00 °C,90.02 %,33.40 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,150.92 W
2025-05-07 14:32:36.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.97 W,3.4 %,67.00 °C,16,100.00 %,49.80 %,1395 MHz,5.5 %,0.00 GB/s,299.94 W,62.00 °C,90.02 %,33.10 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.09 GB/s,139.56 W
2025-05-07 14:32:36.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.91 W,3.1 %,67.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,303.66 W,62.00 °C,90.02 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.10 GB/s,149.56 W
2025-05-07 14:32:36.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.05 W,3.4 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,289.50 W,62.00 °C,90.02 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.09 GB/s,143.44 W
2025-05-07 14:32:36.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.09 W,4.7 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,297.02 W,62.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,141.59 W
2025-05-07 14:32:37.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.20 W,4.6 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.34 W,62.00 °C,90.02 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,148.14 W
2025-05-07 14:32:37.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.16 W,3.4 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,304.72 W,62.00 °C,90.02 %,34.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,140.91 W
2025-05-07 14:32:37.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.92 W,3.7 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.03 W,62.00 °C,90.02 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,148.00 W
2025-05-07 14:32:37.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.95 W,3.4 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,297.11 W,63.00 °C,90.02 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,139.89 W
2025-05-07 14:32:37.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.98 W,3.4 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,303.35 W,63.00 °C,90.02 %,34.20 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,147.11 W
2025-05-07 14:32:37.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.08 W,5.2 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,300.63 W,63.00 °C,90.02 %,33.20 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,145.80 W
2025-05-07 14:32:37.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.19 W,4.3 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,304.70 W,63.00 °C,93.12 %,34.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,152.63 W
2025-05-07 14:32:37.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.00 W,4.0 %,67.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,295.57 W,63.00 °C,93.12 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.10 GB/s,151.51 W
2025-05-07 14:32:37.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.92 W,3.0 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,300.03 W,63.00 °C,93.12 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,146.44 W
2025-05-07 14:32:37.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.16 W,3.4 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,302.69 W,63.00 °C,93.12 %,33.40 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,147.36 W
2025-05-07 14:32:38.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.12 GB/s,9.15 W,4.3 %,67.00 °C,16,100.00 %,5.50 %,1410 MHz,5.5 %,0.00 GB/s,306.10 W,63.00 °C,93.12 %,57.30 %,0.00 GB/s,58.70 %,4,1512 MHz,23.00 %,1410 MHz,53.00 %,0.10 GB/s,135.28 W
2025-05-07 14:32:38.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.05 W,3.1 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,299.86 W,63.00 °C,93.12 %,34.00 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,149.07 W
2025-05-07 14:32:38.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.87 W,2.8 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,299.57 W,63.00 °C,93.12 %,34.90 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,149.40 W
2025-05-07 14:32:38.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.96 W,2.8 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,305.39 W,63.00 °C,93.12 %,34.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,135.20 W
2025-05-07 14:32:38.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.02 W,3.1 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,292.09 W,63.00 °C,93.12 %,33.30 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,150.03 W
2025-05-07 14:32:38.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.11 W,4.0 %,67.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,294.30 W,63.00 °C,93.12 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,54.00 %,0.10 GB/s,153.46 W
2025-05-07 14:32:38.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.94 W,3.4 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,302.88 W,63.00 °C,93.12 %,33.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,150.11 W
2025-05-07 14:32:38.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.96 W,5.0 %,67.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,295.85 W,63.00 °C,93.12 %,34.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.10 GB/s,148.86 W
2025-05-07 14:32:38.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.03 W,3.7 %,67.00 °C,16,100.00 %,30.80 %,1410 MHz,5.5 %,0.00 GB/s,299.07 W,63.00 °C,93.12 %,21.70 %,0.00 GB/s,93.80 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,152.25 W
2025-05-07 14:32:38.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.12 W,3.7 %,67.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,299.07 W,63.00 °C,93.12 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.09 GB/s,151.35 W
2025-05-07 14:32:39.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.10 W,3.1 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,287.66 W,63.00 °C,93.12 %,34.10 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,143.60 W
2025-05-07 14:32:39.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.88 W,2.8 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,305.60 W,63.00 °C,93.12 %,33.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,145.40 W
2025-05-07 14:32:39.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.07 GB/s,9.11 W,3.1 %,67.00 °C,16,100.00 %,9.50 %,1410 MHz,5.5 %,0.00 GB/s,300.70 W,63.00 °C,93.12 %,86.20 %,0.00 GB/s,87.30 %,4,1512 MHz,35.60 %,1410 MHz,53.00 %,0.08 GB/s,134.35 W
2025-05-07 14:32:39.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.15 W,3.1 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.42 W,63.00 °C,93.12 %,33.40 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,141.32 W
2025-05-07 14:32:39.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.03 W,2.2 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,304.51 W,63.00 °C,93.12 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,148.13 W
2025-05-07 14:32:39.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.95 W,4.3 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,304.51 W,63.00 °C,93.12 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,147.78 W
2025-05-07 14:32:39.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.11 W,2.2 %,67.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,291.99 W,63.00 °C,93.12 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,54.00 %,0.09 GB/s,149.04 W
2025-05-07 14:32:39.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.11 GB/s,9.18 W,3.7 %,67.00 °C,16,100.00 %,46.80 %,1410 MHz,5.5 %,0.00 GB/s,293.83 W,63.00 °C,93.12 %,30.20 %,0.00 GB/s,93.30 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.11 GB/s,126.55 W
2025-05-07 14:32:39.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.08 W,5.9 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,304.72 W,63.00 °C,93.12 %,33.90 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,128.19 W
2025-05-07 14:32:40.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.21 GB/s,9.30 W,5.0 %,67.00 °C,16,100.00 %,20.10 %,1410 MHz,5.5 %,0.00 GB/s,297.80 W,63.00 °C,93.12 %,34.80 %,0.00 GB/s,57.20 %,4,1512 MHz,10.40 %,1410 MHz,53.00 %,0.12 GB/s,153.84 W
2025-05-07 14:32:40.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.08 W,3.7 %,67.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,300.64 W,63.00 °C,93.12 %,34.30 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.09 GB/s,149.63 W
2025-05-07 14:32:40.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.86 W,2.7 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,290.41 W,63.00 °C,93.12 %,33.40 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.09 GB/s,147.36 W
2025-05-07 14:32:40.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.91 W,3.4 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,298.67 W,63.00 °C,93.12 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,141.39 W
2025-05-07 14:32:40.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.05 W,3.1 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.42 W,63.00 °C,93.12 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,135.96 W
2025-05-07 14:32:40.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.82 W,3.1 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,302.10 W,63.00 °C,93.12 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,148.15 W
2025-05-07 14:32:40.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.30 W,3.7 %,67.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,298.75 W,63.00 °C,93.12 %,33.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.08 GB/s,137.55 W
2025-05-07 14:32:40.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.98 W,3.4 %,69.00 °C,16,100.00 %,48.90 %,1395 MHz,5.6 %,0.00 GB/s,298.75 W,63.00 °C,93.12 %,32.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.10 GB/s,149.40 W
2025-05-07 14:32:40.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.08 GB/s,9.13 W,8.2 %,67.00 °C,16,100.00 %,7.70 %,1410 MHz,5.5 %,0.00 GB/s,289.05 W,63.00 °C,93.12 %,75.80 %,0.00 GB/s,74.00 %,4,1512 MHz,31.30 %,1410 MHz,53.00 %,0.09 GB/s,151.19 W
2025-05-07 14:32:40.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.95 W,3.7 %,67.00 °C,16,100.00 %,31.10 %,1410 MHz,5.6 %,0.00 GB/s,297.87 W,63.00 °C,93.12 %,22.00 %,0.00 GB/s,94.20 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,148.38 W
2025-05-07 14:32:41.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.93 W,3.4 %,69.00 °C,16,100.00 %,7.70 %,1410 MHz,5.5 %,0.00 GB/s,299.76 W,63.00 °C,93.12 %,75.00 %,0.00 GB/s,73.30 %,4,1512 MHz,31.00 %,1410 MHz,53.00 %,0.08 GB/s,150.61 W
2025-05-07 14:32:41.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.03 W,3.4 %,69.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.98 W,63.00 °C,93.12 %,33.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,149.23 W
2025-05-07 14:32:41.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.03 W,5.9 %,69.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,295.86 W,63.00 °C,93.12 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,54.00 %,0.09 GB/s,154.48 W
2025-05-07 14:32:41.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.96 W,3.7 %,69.00 °C,16,100.00 %,48.90 %,1410 MHz,5.5 %,0.00 GB/s,297.65 W,63.00 °C,93.12 %,32.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,150.88 W
2025-05-07 14:32:41.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.05 W,4.0 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,295.76 W,64.00 °C,93.12 %,33.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,145.23 W
2025-05-07 14:32:41.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.90 W,3.4 %,69.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.43 W,63.00 °C,93.12 %,34.00 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,150.24 W
2025-05-07 14:32:41.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.06 W,3.7 %,69.00 °C,16,99.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,291.95 W,63.00 °C,93.12 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.09 GB/s,133.16 W
2025-05-07 14:32:41.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.88 W,3.7 %,69.00 °C,16,99.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,288.75 W,64.00 °C,93.12 %,35.10 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.10 GB/s,148.90 W
2025-05-07 14:32:41.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.94 W,3.4 %,69.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,300.06 W,64.00 °C,93.12 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,138.14 W
2025-05-07 14:32:41.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.13 W,3.4 %,69.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,295.57 W,64.00 °C,93.12 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.09 GB/s,147.87 W
2025-05-07 14:32:42.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.19 W,3.1 %,69.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,300.23 W,64.00 °C,93.12 %,33.90 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,150.31 W
2025-05-07 14:32:42.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.88 W,4.0 %,69.00 °C,16,100.00 %,11.00 %,1410 MHz,5.5 %,0.00 GB/s,298.12 W,64.00 °C,93.12 %,94.50 %,0.00 GB/s,98.90 %,4,1512 MHz,38.90 %,1410 MHz,53.00 %,0.08 GB/s,149.38 W
2025-05-07 14:32:42.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.92 W,3.4 %,69.00 °C,16,99.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,296.63 W,64.00 °C,93.12 %,34.10 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.10 GB/s,150.41 W
2025-05-07 14:32:42.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.09 W,2.8 %,69.00 °C,16,99.00 %,10.30 %,1410 MHz,5.5 %,0.00 GB/s,298.68 W,64.00 °C,93.12 %,88.20 %,0.00 GB/s,93.20 %,4,1512 MHz,34.80 %,1410 MHz,53.00 %,0.07 GB/s,129.14 W
2025-05-07 14:32:42.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.04 W,5.3 %,69.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,304.02 W,64.00 °C,93.12 %,33.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,143.08 W
2025-05-07 14:32:42.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.10 W,4.7 %,69.00 °C,16,100.00 %,36.90 %,1410 MHz,5.5 %,0.00 GB/s,297.83 W,64.00 °C,93.12 %,25.60 %,0.00 GB/s,99.20 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,150.43 W
2025-05-07 14:32:42.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.02 W,4.3 %,69.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,299.07 W,64.00 °C,93.12 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,54.00 %,0.10 GB/s,149.87 W
2025-05-07 14:32:42.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.19 W,3.9 %,69.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,294.49 W,64.00 °C,93.12 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,150.61 W
2025-05-07 14:32:42.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.93 W,3.7 %,69.00 °C,16,100.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,299.73 W,64.00 °C,93.12 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,54.00 %,0.10 GB/s,149.41 W
2025-05-07 14:32:42.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.24 W,5.8 %,69.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,289.34 W,64.00 °C,93.12 %,34.10 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,147.82 W
2025-05-07 14:32:43.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.15 W,3.4 %,69.00 °C,16,99.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,298.22 W,64.00 °C,93.12 %,33.40 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.10 GB/s,143.89 W
