timestamp,task_name,name,index,clocks.current.graphics [MHz],temperature.memory,dram_active,utilization.gpu [%],nvlink_tx_bytes,power.draw [W],usage.memory [%],sm_occupancy,pcie.link.width.current,utilization.memory [%],sm_active,cpu_power,pcie.link.gen.current,clocks.current.sm [MHz],nvlink_rx_bytes,clocks.current.memory [MHz],pcie_tx_bytes,cpu_usage,dram_usage,dram_power,pcie_rx_bytes,temperature.gpu,tensor_active
2025-05-07 15:46:28.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.20 %,100.00 %,0.00 GB/s,295.48 W,90.02 %,50.00 %,16,54.00 %,100.00 %,147.08 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,8.94 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:28.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,51.90 %,100.00 %,0.00 GB/s,291.08 W,90.02 %,27.90 %,16,54.00 %,84.20 %,137.33 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.05 GB/s,3.4 %,5.7 %,9.04 W,0.07 GB/s,63.00 °C,14.50 %
2025-05-07 15:46:28.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.90 %,100.00 %,0.00 GB/s,290.79 W,90.02 %,50.00 %,16,53.00 %,100.00 %,148.28 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.4 %,5.7 %,8.94 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:29.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.30 %,100.00 %,0.00 GB/s,295.36 W,90.02 %,50.00 %,16,53.00 %,100.00 %,137.12 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.04 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:29.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,10.30 %,99.00 %,0.00 GB/s,295.36 W,90.02 %,19.50 %,16,53.00 %,38.70 %,145.81 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.12 GB/s,3.0 %,5.7 %,8.98 W,0.18 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:29.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,15.30 %,99.00 %,0.00 GB/s,291.39 W,90.02 %,22.10 %,16,53.00 %,77.70 %,152.78 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.6 %,5.7 %,9.03 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:29.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,34.60 %,100.00 %,0.00 GB/s,302.17 W,90.02 %,50.00 %,16,53.00 %,100.00 %,154.52 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,5.3 %,5.7 %,9.15 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:29.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,26.70 %,100.00 %,0.00 GB/s,290.01 W,90.02 %,38.40 %,16,53.00 %,99.70 %,154.83 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.13 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:29.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,95.80 %,99.00 %,0.00 GB/s,304.99 W,90.02 %,11.10 %,16,53.00 %,100.00 %,152.14 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.07 GB/s,4.1 %,5.7 %,9.09 W,0.06 GB/s,63.00 °C,39.40 %
2025-05-07 15:46:29.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.80 %,99.00 %,0.00 GB/s,292.92 W,90.02 %,50.00 %,16,53.00 %,100.00 %,150.88 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,8.97 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:29.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.30 %,100.00 %,0.00 GB/s,291.49 W,90.02 %,50.00 %,16,53.00 %,100.00 %,150.39 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,2.5 %,5.7 %,8.93 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:29.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,94.00 %,100.00 %,0.00 GB/s,291.49 W,90.02 %,11.00 %,16,53.00 %,99.10 %,141.20 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.07 GB/s,3.7 %,5.7 %,9.04 W,0.06 GB/s,63.00 °C,38.30 %
2025-05-07 15:46:29.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.30 %,100.00 %,0.00 GB/s,298.30 W,90.02 %,49.80 %,16,53.00 %,100.00 %,148.80 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,8.97 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:30.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,69.00 °C,33.50 %,100.00 %,0.00 GB/s,302.39 W,90.02 %,50.00 %,16,53.00 %,100.00 %,143.32 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,9.12 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:30.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.40 %,100.00 %,0.00 GB/s,303.95 W,93.12 %,50.00 %,16,53.00 %,100.00 %,149.01 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.12 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:30.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.50 %,100.00 %,0.00 GB/s,296.26 W,93.12 %,50.00 %,16,53.00 %,100.00 %,152.94 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.6 %,5.7 %,8.88 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:30.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.40 %,99.00 %,0.00 GB/s,285.93 W,93.12 %,50.00 %,16,53.00 %,100.00 %,136.97 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,9.10 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:30.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,69.00 °C,63.80 %,99.00 %,0.00 GB/s,302.27 W,93.12 %,5.70 %,16,53.00 %,63.50 %,147.45 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,9.12 W,0.13 GB/s,64.00 °C,25.90 %
2025-05-07 15:46:30.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,25.90 %,100.00 %,0.00 GB/s,301.60 W,93.12 %,33.50 %,16,53.00 %,70.90 %,142.40 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.12 GB/s,3.1 %,5.7 %,9.13 W,0.21 GB/s,63.00 °C,2.60 %
2025-05-07 15:46:30.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.30 %,100.00 %,0.00 GB/s,296.81 W,93.12 %,50.00 %,16,53.00 %,100.00 %,152.33 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.0 %,5.7 %,9.09 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:30.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.20 %,100.00 %,0.00 GB/s,303.28 W,93.12 %,50.00 %,16,53.00 %,100.00 %,153.81 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.4 %,5.7 %,8.90 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:30.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.50 %,100.00 %,0.00 GB/s,295.56 W,93.12 %,50.00 %,16,53.00 %,100.00 %,149.76 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.06 GB/s,4.9 %,5.7 %,8.98 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:30.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,82.10 %,100.00 %,0.00 GB/s,297.54 W,93.12 %,9.80 %,16,53.00 %,89.30 %,150.18 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.07 GB/s,3.4 %,5.7 %,8.92 W,0.06 GB/s,63.00 °C,32.40 %
2025-05-07 15:46:31.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.20 %,100.00 %,0.00 GB/s,290.21 W,93.12 %,50.00 %,16,53.00 %,100.00 %,137.97 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,9.03 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:31.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.60 %,100.00 %,0.00 GB/s,295.68 W,93.12 %,50.00 %,16,53.00 %,100.00 %,145.58 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,8.99 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:31.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.60 %,100.00 %,0.00 GB/s,292.64 W,93.12 %,50.00 %,16,53.00 %,100.00 %,141.44 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.4 %,5.7 %,9.15 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:31.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,69.00 °C,33.80 %,100.00 %,0.00 GB/s,290.50 W,93.12 %,50.00 %,16,53.00 %,100.00 %,144.82 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,8.97 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:31.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,34.10 %,100.00 %,0.00 GB/s,298.98 W,93.12 %,50.00 %,16,53.00 %,100.00 %,147.51 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.10 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:31.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,66.80 %,100.00 %,0.00 GB/s,294.48 W,93.12 %,6.70 %,16,53.00 %,67.00 %,137.24 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.9 %,5.7 %,9.12 W,0.12 GB/s,64.00 °C,27.40 %
2025-05-07 15:46:31.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.70 %,99.00 %,0.00 GB/s,291.56 W,93.12 %,50.00 %,16,53.00 %,100.00 %,155.54 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.3 %,5.7 %,9.08 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:31.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,17.90 %,100.00 %,0.00 GB/s,305.10 W,93.12 %,24.80 %,16,53.00 %,83.80 %,145.09 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,2.8 %,5.7 %,9.05 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:31.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,69.00 °C,33.40 %,100.00 %,0.00 GB/s,310.14 W,93.12 %,50.00 %,16,53.00 %,100.00 %,149.55 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.1 %,5.7 %,9.06 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:32.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.30 %,98.00 %,0.00 GB/s,284.17 W,93.12 %,50.00 %,16,52.00 %,100.00 %,151.80 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.3 %,5.7 %,9.27 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:32.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,34.10 %,98.00 %,0.00 GB/s,296.83 W,93.12 %,50.00 %,16,52.00 %,100.00 %,152.91 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,9.01 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:32.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,69.00 °C,33.30 %,98.00 %,0.00 GB/s,301.96 W,93.12 %,50.00 %,16,52.00 %,100.00 %,148.22 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.04 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:32.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.40 %,100.00 %,0.00 GB/s,292.56 W,93.12 %,50.00 %,16,53.00 %,100.00 %,147.93 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.0 %,5.7 %,8.91 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:32.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.40 %,100.00 %,0.00 GB/s,295.00 W,93.12 %,50.00 %,16,53.00 %,100.00 %,150.80 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,9.08 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:32.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,17.50 %,100.00 %,0.00 GB/s,297.92 W,93.12 %,24.20 %,16,53.00 %,77.30 %,146.32 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,9.09 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:32.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,69.00 °C,34.50 %,100.00 %,0.00 GB/s,297.92 W,93.12 %,50.00 %,16,53.00 %,100.00 %,133.00 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.1 %,5.7 %,8.98 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:32.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,69.00 °C,45.90 %,100.00 %,0.00 GB/s,304.45 W,93.12 %,2.80 %,16,53.00 %,37.00 %,147.62 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.12 GB/s,3.1 %,5.7 %,8.91 W,0.22 GB/s,64.00 °C,18.80 %
2025-05-07 15:46:32.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.80 %,100.00 %,0.00 GB/s,296.25 W,93.12 %,50.00 %,16,53.00 %,100.00 %,132.78 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.1 %,5.7 %,9.23 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:32.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,69.00 °C,34.00 %,99.00 %,0.00 GB/s,298.22 W,93.12 %,50.00 %,16,53.00 %,100.00 %,155.44 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.0 %,5.7 %,8.98 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:33.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.40 %,99.00 %,0.00 GB/s,304.80 W,93.12 %,50.00 %,16,53.00 %,100.00 %,152.82 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.06 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:33.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.70 %,100.00 %,0.00 GB/s,298.78 W,93.12 %,50.00 %,16,53.00 %,100.00 %,151.12 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.4 %,5.7 %,9.02 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:33.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.50 %,100.00 %,0.00 GB/s,297.73 W,93.12 %,50.00 %,16,53.00 %,100.00 %,150.28 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.1 %,5.7 %,9.15 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:33.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.30 %,100.00 %,0.00 GB/s,283.17 W,93.12 %,50.00 %,16,53.00 %,100.00 %,153.49 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.6 %,5.7 %,9.25 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:33.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,34.40 %,100.00 %,0.00 GB/s,307.14 W,93.12 %,50.00 %,16,53.00 %,100.00 %,153.05 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,9.05 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:33.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,69.00 °C,34.30 %,100.00 %,0.00 GB/s,298.11 W,93.12 %,50.00 %,16,53.00 %,100.00 %,148.08 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,9.05 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:33.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,34.60 %,100.00 %,0.00 GB/s,297.61 W,93.12 %,50.00 %,16,53.00 %,100.00 %,146.73 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.4 %,5.7 %,9.09 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:33.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.50 %,100.00 %,0.00 GB/s,304.80 W,93.12 %,50.00 %,16,53.00 %,100.00 %,139.08 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.14 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:33.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.80 %,100.00 %,0.00 GB/s,296.66 W,93.12 %,50.00 %,16,53.00 %,100.00 %,146.85 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.4 %,5.7 %,9.06 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:33.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.40 %,100.00 %,0.00 GB/s,300.45 W,93.12 %,50.00 %,16,53.00 %,100.00 %,151.10 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.0 %,5.7 %,8.97 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:34.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.60 %,100.00 %,0.00 GB/s,293.54 W,93.12 %,50.00 %,16,53.00 %,100.00 %,149.83 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,8.87 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:34.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,64.70 %,99.00 %,0.00 GB/s,294.89 W,93.12 %,5.70 %,16,53.00 %,63.90 %,150.17 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.14 W,0.13 GB/s,64.00 °C,25.90 %
2025-05-07 15:46:34.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.30 %,99.00 %,0.00 GB/s,299.17 W,93.12 %,50.00 %,16,53.00 %,100.00 %,152.99 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,8.89 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:34.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,69.00 °C,72.60 %,100.00 %,0.00 GB/s,293.16 W,93.12 %,9.40 %,16,53.00 %,86.30 %,145.06 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.07 GB/s,3.7 %,5.7 %,9.10 W,0.05 GB/s,64.00 °C,27.70 %
2025-05-07 15:46:34.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.20 %,100.00 %,0.00 GB/s,298.79 W,93.12 %,50.00 %,16,53.00 %,100.00 %,156.09 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.9 %,5.7 %,9.17 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:34.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.30 %,100.00 %,0.00 GB/s,298.70 W,93.12 %,50.00 %,16,53.00 %,100.00 %,157.59 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,9.2 %,5.7 %,9.13 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:34.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.50 %,100.00 %,0.00 GB/s,293.05 W,93.12 %,50.00 %,16,53.00 %,100.00 %,151.51 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,5.9 %,5.7 %,8.98 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:34.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.60 %,100.00 %,0.00 GB/s,294.12 W,93.12 %,50.00 %,16,53.00 %,100.00 %,156.56 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,12.2 %,5.7 %,9.18 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:34.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.20 %,100.00 %,0.00 GB/s,289.63 W,93.12 %,50.00 %,16,53.00 %,100.00 %,149.21 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,9.24 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:34.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.40 %,100.00 %,0.00 GB/s,292.93 W,93.12 %,50.00 %,16,53.00 %,100.00 %,149.00 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.6 %,5.7 %,9.20 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:35.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,16.40 %,100.00 %,0.00 GB/s,296.93 W,93.12 %,23.10 %,16,53.00 %,79.20 %,144.03 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.9 %,5.7 %,9.19 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:35.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.50 %,99.00 %,0.00 GB/s,289.33 W,93.12 %,50.00 %,16,53.00 %,100.00 %,153.53 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.0 %,5.7 %,9.20 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:35.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,34.50 %,99.00 %,0.00 GB/s,293.99 W,93.12 %,50.00 %,16,53.00 %,100.00 %,148.99 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,1.9 %,5.7 %,9.00 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:35.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,29.10 %,100.00 %,0.00 GB/s,297.44 W,93.12 %,42.70 %,16,53.00 %,100.00 %,128.97 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.08 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:35.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.60 %,100.00 %,0.00 GB/s,294.32 W,93.12 %,50.00 %,16,53.00 %,100.00 %,146.79 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,2.2 %,5.7 %,9.06 W,0.06 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:35.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,34.20 %,100.00 %,0.00 GB/s,294.32 W,93.12 %,50.00 %,16,53.00 %,100.00 %,135.79 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,9.08 W,0.05 GB/s,64.00 °C,0.00 %
2025-05-07 15:46:35.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.20 %,100.00 %,0.00 GB/s,293.11 W,93.12 %,50.00 %,16,53.00 %,100.00 %,149.42 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,5.3 %,5.7 %,9.24 W,0.05 GB/s,65.00 °C,0.00 %
2025-05-07 15:46:35.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,69.00 °C,33.80 %,100.00 %,0.00 GB/s,294.80 W,93.12 %,50.00 %,16,53.00 %,100.00 %,147.63 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.4 %,5.7 %,9.00 W,0.06 GB/s,64.00 °C,0.00 %
