timestamp,task_name,name,index,pcie.link.width.current,temperature.memory,tensor_active,pcie_tx_bytes,usage.memory [%],temperature.gpu,cpu_power,dram_power,pcie.link.gen.current,cpu_usage,clocks.current.graphics [MHz],utilization.gpu [%],power.draw [W],sm_occupancy,nvlink_tx_bytes,dram_usage,clocks.current.memory [MHz],sm_active,pcie_rx_bytes,nvlink_rx_bytes,clocks.current.sm [MHz],utilization.memory [%],dram_active
2025-05-07 14:34:22.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,90.02 %,63.00 °C,147.87 W,8.91 W,4,2.8 %,1410 MHz,100.00 %,302.37 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,54.00 %,34.00 %
2025-05-07 14:34:22.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,90.02 %,63.00 °C,145.82 W,8.98 W,4,3.1 %,1410 MHz,100.00 %,299.43 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.70 %
2025-05-07 14:34:22.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,29.30 %,0.09 GB/s,90.02 %,63.00 °C,147.64 W,9.02 W,4,3.4 %,1395 MHz,100.00 %,297.34 W,7.10 %,0.00 GB/s,5.6 %,1512 MHz,68.30 %,0.10 GB/s,0.00 GB/s,1395 MHz,53.00 %,70.90 %
2025-05-07 14:34:22.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,90.02 %,63.00 °C,154.93 W,9.06 W,4,4.4 %,1395 MHz,100.00 %,295.67 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1395 MHz,53.00 %,34.00 %
2025-05-07 14:34:22.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,38.10 %,0.07 GB/s,90.02 %,63.00 °C,147.26 W,9.06 W,4,3.7 %,1410 MHz,100.00 %,302.50 W,10.30 %,0.00 GB/s,5.6 %,1512 MHz,93.90 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,91.70 %
2025-05-07 14:34:23.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,90.02 %,63.00 °C,147.07 W,8.94 W,4,3.4 %,1395 MHz,100.00 %,304.22 W,23.50 %,0.00 GB/s,5.6 %,1512 MHz,79.70 %,0.05 GB/s,0.00 GB/s,1395 MHz,53.00 %,16.90 %
2025-05-07 14:34:23.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,90.02 %,63.00 °C,150.08 W,9.19 W,4,4.9 %,1410 MHz,100.00 %,293.81 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.40 %
2025-05-07 14:34:23.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,2.90 %,0.03 GB/s,90.02 %,63.00 °C,149.79 W,8.99 W,4,4.3 %,1410 MHz,99.00 %,302.47 W,43.70 %,0.00 GB/s,5.6 %,1512 MHz,97.40 %,0.03 GB/s,0.00 GB/s,1410 MHz,53.00 %,36.50 %
2025-05-07 14:34:23.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,1.60 %,0.12 GB/s,90.02 %,63.00 °C,147.81 W,9.03 W,4,3.4 %,1410 MHz,99.00 %,300.62 W,34.20 %,0.00 GB/s,5.6 %,1512 MHz,70.80 %,0.21 GB/s,0.00 GB/s,1410 MHz,53.00 %,23.70 %
2025-05-07 14:34:23.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,90.02 %,63.00 °C,147.93 W,8.88 W,4,3.1 %,1410 MHz,100.00 %,299.16 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.90 %
2025-05-07 14:34:23.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,90.02 %,63.00 °C,148.55 W,9.04 W,4,3.1 %,1410 MHz,100.00 %,300.85 W,47.20 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,31.60 %
2025-05-07 14:34:23.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,90.02 %,63.00 °C,152.01 W,9.21 W,4,5.3 %,1395 MHz,100.00 %,301.01 W,22.80 %,0.00 GB/s,5.6 %,1512 MHz,78.90 %,0.06 GB/s,0.00 GB/s,1395 MHz,53.00 %,16.10 %
2025-05-07 14:34:23.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,90.02 %,63.00 °C,149.80 W,9.29 W,4,5.0 %,1410 MHz,100.00 %,291.65 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,35.20 %
2025-05-07 14:34:23.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,90.02 %,63.00 °C,145.33 W,9.09 W,4,3.1 %,1395 MHz,100.00 %,295.29 W,24.80 %,0.00 GB/s,5.6 %,1512 MHz,79.70 %,0.05 GB/s,0.00 GB/s,1395 MHz,53.00 %,17.80 %
2025-05-07 14:34:23.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,90.02 %,63.00 °C,148.32 W,9.01 W,4,3.1 %,1410 MHz,100.00 %,302.47 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.50 %
2025-05-07 14:34:24.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,90.02 %,63.00 °C,153.58 W,8.93 W,4,3.7 %,1410 MHz,100.00 %,298.79 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,35.10 %
2025-05-07 14:34:24.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,90.02 %,63.00 °C,151.85 W,8.84 W,4,3.7 %,1410 MHz,100.00 %,303.16 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.80 %
2025-05-07 14:34:24.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,93.12 %,63.00 °C,152.89 W,8.79 W,4,3.7 %,1410 MHz,100.00 %,302.95 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,34.20 %
2025-05-07 14:34:24.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,93.12 %,63.00 °C,151.21 W,8.95 W,4,4.7 %,1410 MHz,100.00 %,304.11 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,54.00 %,33.80 %
2025-05-07 14:34:24.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,93.12 %,63.00 °C,152.09 W,9.28 W,4,8.5 %,1410 MHz,100.00 %,304.11 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,54.00 %,34.80 %
2025-05-07 14:34:24.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,12.20 %,0.14 GB/s,93.12 %,63.00 °C,152.88 W,9.14 W,4,5.1 %,1395 MHz,99.00 %,300.93 W,6.40 %,0.00 GB/s,5.6 %,1512 MHz,34.20 %,0.29 GB/s,0.00 GB/s,1395 MHz,53.00 %,31.70 %
2025-05-07 14:34:24.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,93.12 %,63.00 °C,150.97 W,8.99 W,4,4.6 %,1410 MHz,99.00 %,296.64 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.20 %
2025-05-07 14:34:24.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,93.12 %,63.00 °C,151.32 W,9.25 W,4,5.3 %,1395 MHz,100.00 %,302.37 W,27.30 %,0.00 GB/s,5.6 %,1512 MHz,79.40 %,0.06 GB/s,0.00 GB/s,1395 MHz,53.00 %,19.40 %
2025-05-07 14:34:24.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,93.12 %,63.00 °C,148.30 W,9.16 W,4,2.5 %,1395 MHz,100.00 %,293.52 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1395 MHz,53.00 %,33.40 %
2025-05-07 14:34:24.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,93.12 %,63.00 °C,148.35 W,9.15 W,4,3.4 %,1410 MHz,100.00 %,304.15 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,34.50 %
2025-05-07 14:34:25.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,93.12 %,63.00 °C,153.89 W,9.22 W,4,5.0 %,1410 MHz,100.00 %,299.85 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.60 %
2025-05-07 14:34:25.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,25.20 %,0.10 GB/s,93.12 %,63.00 °C,150.36 W,8.88 W,4,3.1 %,1410 MHz,100.00 %,301.49 W,5.70 %,0.00 GB/s,5.5 %,1512 MHz,63.20 %,0.14 GB/s,0.00 GB/s,1410 MHz,53.00 %,63.00 %
2025-05-07 14:34:25.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,6.10 %,0.09 GB/s,93.12 %,63.00 °C,149.74 W,8.92 W,4,3.3 %,1410 MHz,100.00 %,289.84 W,16.10 %,0.00 GB/s,5.5 %,1512 MHz,79.40 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,29.50 %
2025-05-07 14:34:25.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.10 GB/s,93.12 %,63.00 °C,140.16 W,9.01 W,4,3.4 %,1410 MHz,100.00 %,301.79 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,54.00 %,33.70 %
2025-05-07 14:34:25.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,67.00 °C,0.00 %,0.09 GB/s,93.12 %,63.00 °C,148.63 W,8.89 W,4,3.1 %,1395 MHz,100.00 %,302.09 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1395 MHz,54.00 %,33.70 %
2025-05-07 14:34:25.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,24.70 %,0.10 GB/s,93.12 %,63.00 °C,133.85 W,9.12 W,4,3.3 %,1410 MHz,99.00 %,297.91 W,5.60 %,0.00 GB/s,5.6 %,1512 MHz,62.10 %,0.13 GB/s,0.00 GB/s,1410 MHz,53.00 %,61.40 %
2025-05-07 14:34:25.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,63.00 °C,148.82 W,9.12 W,4,5.2 %,1410 MHz,99.00 %,297.91 W,44.30 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,30.00 %
2025-05-07 14:34:25.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,63.00 °C,149.99 W,9.06 W,4,3.1 %,1395 MHz,99.00 %,306.48 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1395 MHz,53.00 %,34.60 %
2025-05-07 14:34:25.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,63.00 °C,138.28 W,9.05 W,4,3.7 %,1395 MHz,99.00 %,290.60 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1395 MHz,53.00 %,33.80 %
2025-05-07 14:34:25.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,38.00 %,0.07 GB/s,93.12 %,63.00 °C,147.74 W,8.89 W,4,3.4 %,1410 MHz,100.00 %,300.68 W,10.30 %,0.00 GB/s,5.6 %,1512 MHz,94.20 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,92.60 %
2025-05-07 14:34:26.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,149.76 W,9.17 W,4,3.4 %,1410 MHz,100.00 %,301.98 W,50.00 %,0.00 GB/s,5.5 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.40 %
2025-05-07 14:34:26.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,148.00 W,8.91 W,4,3.4 %,1410 MHz,100.00 %,303.51 W,50.00 %,0.00 GB/s,5.5 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.40 %
2025-05-07 14:34:26.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,150.38 W,8.80 W,4,2.8 %,1410 MHz,100.00 %,302.00 W,50.00 %,0.00 GB/s,5.5 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.40 %
2025-05-07 14:34:26.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,23.60 %,0.10 GB/s,93.12 %,64.00 °C,136.96 W,8.93 W,4,3.7 %,1410 MHz,100.00 %,305.39 W,4.30 %,0.00 GB/s,5.5 %,1512 MHz,53.80 %,0.14 GB/s,0.00 GB/s,1410 MHz,54.00 %,58.60 %
2025-05-07 14:34:26.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,142.25 W,9.16 W,4,3.4 %,1395 MHz,100.00 %,306.76 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1395 MHz,54.00 %,34.20 %
2025-05-07 14:34:26.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,136.66 W,8.85 W,4,4.0 %,1395 MHz,100.00 %,283.77 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1395 MHz,53.00 %,33.60 %
2025-05-07 14:34:26.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,148.91 W,8.97 W,4,5.3 %,1395 MHz,100.00 %,295.77 W,34.00 %,0.00 GB/s,5.6 %,1512 MHz,97.20 %,0.05 GB/s,0.00 GB/s,1395 MHz,53.00 %,23.90 %
2025-05-07 14:34:26.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,142.41 W,9.04 W,4,3.4 %,1410 MHz,100.00 %,297.80 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.40 %
2025-05-07 14:34:26.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,132.72 W,9.21 W,4,5.6 %,1395 MHz,100.00 %,292.64 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1395 MHz,53.00 %,33.50 %
2025-05-07 14:34:27.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,148.18 W,9.01 W,4,3.4 %,1395 MHz,100.00 %,289.44 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1395 MHz,53.00 %,33.40 %
2025-05-07 14:34:27.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,144.25 W,9.21 W,4,4.7 %,1410 MHz,100.00 %,301.53 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,34.00 %
2025-05-07 14:34:27.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,149.04 W,9.12 W,4,3.1 %,1410 MHz,100.00 %,303.24 W,50.00 %,0.00 GB/s,5.5 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,32.90 %
2025-05-07 14:34:27.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,23.60 %,0.11 GB/s,93.12 %,64.00 °C,148.98 W,8.89 W,4,3.1 %,1410 MHz,100.00 %,297.92 W,5.60 %,0.00 GB/s,5.5 %,1512 MHz,61.60 %,0.14 GB/s,0.00 GB/s,1410 MHz,53.00 %,58.80 %
2025-05-07 14:34:27.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,147.22 W,8.93 W,4,2.8 %,1410 MHz,100.00 %,303.45 W,50.00 %,0.00 GB/s,5.5 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,54.00 %,34.60 %
2025-05-07 14:34:27.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,148.94 W,8.97 W,4,3.1 %,1395 MHz,100.00 %,293.83 W,50.00 %,0.00 GB/s,5.5 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1395 MHz,54.00 %,33.60 %
2025-05-07 14:34:27.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,133.56 W,8.91 W,4,3.4 %,1395 MHz,100.00 %,290.33 W,26.20 %,0.00 GB/s,5.6 %,1512 MHz,78.10 %,0.06 GB/s,0.00 GB/s,1395 MHz,53.00 %,18.70 %
2025-05-07 14:34:27.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,20.30 %,0.05 GB/s,93.12 %,64.00 °C,145.78 W,8.97 W,4,3.1 %,1395 MHz,100.00 %,286.91 W,20.60 %,0.00 GB/s,5.6 %,1512 MHz,84.50 %,0.07 GB/s,0.00 GB/s,1395 MHz,53.00 %,60.70 %
2025-05-07 14:34:27.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,147.51 W,9.02 W,4,3.9 %,1410 MHz,100.00 %,304.06 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.90 %
2025-05-07 14:34:27.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,146.15 W,8.87 W,4,2.8 %,1410 MHz,100.00 %,298.79 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.40 %
2025-05-07 14:34:28.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,151.39 W,9.08 W,4,3.6 %,1410 MHz,100.00 %,293.23 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.50 %
2025-05-07 14:34:28.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,39.10 %,0.07 GB/s,93.12 %,64.00 °C,147.37 W,8.98 W,4,4.0 %,1410 MHz,99.00 %,305.01 W,11.10 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,95.90 %
2025-05-07 14:34:28.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,147.25 W,9.09 W,4,5.2 %,1410 MHz,99.00 %,306.58 W,35.70 %,0.00 GB/s,5.6 %,1512 MHz,98.20 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,25.00 %
2025-05-07 14:34:28.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,24.30 %,0.10 GB/s,93.12 %,64.00 °C,153.64 W,9.18 W,4,3.7 %,1395 MHz,100.00 %,300.42 W,5.80 %,0.00 GB/s,5.6 %,1512 MHz,61.30 %,0.12 GB/s,0.00 GB/s,1395 MHz,53.00 %,59.10 %
2025-05-07 14:34:28.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,8.99 W,150.34 W,4,2.8 %,1410 MHz,100.00 %,300.42 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.30 %
2025-05-07 14:34:28.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,35.60 %,0.08 GB/s,93.12 %,64.00 °C,145.69 W,9.07 W,4,2.8 %,1395 MHz,100.00 %,294.60 W,9.30 %,0.00 GB/s,5.6 %,1512 MHz,85.70 %,0.06 GB/s,0.00 GB/s,1395 MHz,53.00 %,85.80 %
2025-05-07 14:34:28.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,138.07 W,9.01 W,4,3.4 %,1395 MHz,100.00 %,299.49 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.06 GB/s,0.00 GB/s,1395 MHz,53.00 %,33.20 %
2025-05-07 14:34:28.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,25.20 %,0.10 GB/s,93.12 %,64.00 °C,149.34 W,9.01 W,4,3.3 %,1395 MHz,100.00 %,292.76 W,5.60 %,0.00 GB/s,5.6 %,1512 MHz,62.80 %,0.13 GB/s,0.00 GB/s,1395 MHz,53.00 %,62.90 %
2025-05-07 14:34:28.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,142.68 W,9.07 W,4,3.1 %,1395 MHz,100.00 %,295.87 W,31.20 %,0.00 GB/s,5.6 %,1512 MHz,94.50 %,0.05 GB/s,0.00 GB/s,1395 MHz,53.00 %,22.20 %
2025-05-07 14:34:28.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,150.14 W,9.12 W,4,4.3 %,1410 MHz,100.00 %,294.02 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,33.80 %
2025-05-07 14:34:29.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,148.63 W,8.92 W,4,3.7 %,1410 MHz,100.00 %,304.25 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,34.70 %
2025-05-07 14:34:29.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,140.55 W,9.05 W,4,3.1 %,1410 MHz,100.00 %,306.64 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,54.00 %,33.30 %
2025-05-07 14:34:29.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,24.80 %,0.10 GB/s,93.12 %,64.00 °C,151.96 W,9.03 W,4,3.7 %,1410 MHz,100.00 %,298.49 W,5.50 %,0.00 GB/s,5.6 %,1512 MHz,61.40 %,0.13 GB/s,0.00 GB/s,1410 MHz,54.00 %,61.30 %
2025-05-07 14:34:29.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.10 GB/s,93.12 %,64.00 °C,142.82 W,9.24 W,4,5.0 %,1410 MHz,99.00 %,304.81 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1410 MHz,53.00 %,34.00 %
2025-05-07 14:34:29.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,5.90 %,0.12 GB/s,93.12 %,64.00 °C,149.36 W,9.04 W,4,4.7 %,1395 MHz,99.00 %,296.74 W,27.40 %,0.00 GB/s,5.6 %,1512 MHz,64.40 %,0.21 GB/s,0.00 GB/s,1395 MHz,53.00 %,29.30 %
2025-05-07 14:34:29.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,69.00 °C,0.00 %,0.09 GB/s,93.12 %,64.00 °C,149.13 W,9.11 W,4,4.9 %,1395 MHz,100.00 %,293.42 W,50.00 %,0.00 GB/s,5.6 %,1512 MHz,100.00 %,0.05 GB/s,0.00 GB/s,1395 MHz,53.00 %,34.70 %
