timestamp,task_name,name,index,pcie.link.width.current,sm_occupancy,sm_active,clocks.current.memory [MHz],tensor_active,pcie_tx_bytes,power.draw [W],nvlink_rx_bytes,dram_usage,temperature.memory,clocks.current.sm [MHz],dram_active,nvlink_tx_bytes,temperature.gpu,cpu_power,utilization.memory [%],utilization.gpu [%],cpu_usage,pcie.link.gen.current,clocks.current.graphics [MHz],dram_power,pcie_rx_bytes,usage.memory [%]
2025-05-07 14:40:37.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,11.10 %,100.00 %,1512 MHz,39.00 %,0.07 GB/s,294.77 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,95.30 %,0.00 GB/s,63.00 °C,149.03 W,53.00 %,100.00 %,3.1 %,4,1395 MHz,8.88 W,0.05 GB/s,90.02 %
2025-05-07 14:40:37.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,291.37 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,33.40 %,0.00 GB/s,63.00 °C,152.20 W,53.00 %,100.00 %,7.6 %,4,1395 MHz,9.14 W,0.05 GB/s,90.02 %
2025-05-07 14:40:37.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,304.81 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.70 %,0.00 GB/s,63.00 °C,152.76 W,53.00 %,99.00 %,2.8 %,4,1410 MHz,8.88 W,0.06 GB/s,90.02 %
2025-05-07 14:40:38.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,44.40 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,295.37 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,30.30 %,0.00 GB/s,63.00 °C,147.18 W,53.00 %,99.00 %,3.1 %,4,1410 MHz,9.01 W,0.06 GB/s,90.02 %
2025-05-07 14:40:38.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,299.18 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.80 %,0.00 GB/s,63.00 °C,147.03 W,54.00 %,100.00 %,3.4 %,4,1410 MHz,9.08 W,0.05 GB/s,90.02 %
2025-05-07 14:40:38.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,302.76 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.60 %,0.00 GB/s,63.00 °C,137.51 W,54.00 %,100.00 %,3.0 %,4,1410 MHz,9.07 W,0.05 GB/s,90.02 %
2025-05-07 14:40:38.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,299.78 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.00 %,0.00 GB/s,63.00 °C,153.23 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,8.85 W,0.05 GB/s,90.02 %
2025-05-07 14:40:38.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,9.50 %,87.50 %,1512 MHz,29.50 %,0.07 GB/s,300.22 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,76.30 %,0.00 GB/s,63.00 °C,150.40 W,53.00 %,100.00 %,4.3 %,4,1410 MHz,9.05 W,0.05 GB/s,90.02 %
2025-05-07 14:40:38.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,294.39 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,33.70 %,0.00 GB/s,63.00 °C,147.23 W,54.00 %,100.00 %,4.7 %,4,1395 MHz,9.11 W,0.06 GB/s,90.02 %
2025-05-07 14:40:38.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,295.48 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.00 %,0.00 GB/s,63.00 °C,151.84 W,54.00 %,100.00 %,4.0 %,4,1410 MHz,9.17 W,0.05 GB/s,90.02 %
2025-05-07 14:40:38.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,299.37 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.40 %,0.00 GB/s,63.00 °C,146.95 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,9.02 W,0.06 GB/s,90.02 %
2025-05-07 14:40:38.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,293.05 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,33.40 %,0.00 GB/s,63.00 °C,151.41 W,53.00 %,100.00 %,3.4 %,4,1395 MHz,8.92 W,0.06 GB/s,90.02 %
2025-05-07 14:40:38.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,304.52 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.30 %,0.00 GB/s,63.00 °C,151.49 W,53.00 %,99.00 %,4.0 %,4,1410 MHz,9.05 W,0.05 GB/s,90.02 %
2025-05-07 14:40:39.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,297.32 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.00 %,0.00 GB/s,63.00 °C,150.43 W,53.00 %,99.00 %,2.2 %,4,1410 MHz,9.06 W,0.05 GB/s,90.02 %
2025-05-07 14:40:39.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,299.47 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.80 %,0.00 GB/s,63.00 °C,149.00 W,53.00 %,99.00 %,3.7 %,4,1410 MHz,9.00 W,0.05 GB/s,90.02 %
2025-05-07 14:40:39.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,23.60 %,82.10 %,1512 MHz,0.00 %,0.10 GB/s,300.34 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,17.10 %,0.00 GB/s,63.00 °C,133.23 W,53.00 %,99.00 %,3.7 %,4,1410 MHz,8.89 W,0.05 GB/s,90.02 %
2025-05-07 14:40:39.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,9.70 %,86.70 %,1512 MHz,26.40 %,0.08 GB/s,301.04 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,69.50 %,0.00 GB/s,63.00 °C,148.15 W,53.00 %,100.00 %,3.3 %,4,1410 MHz,8.81 W,0.06 GB/s,93.12 %
2025-05-07 14:40:39.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,293.12 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,34.40 %,0.00 GB/s,63.00 °C,148.71 W,53.00 %,100.00 %,4.9 %,4,1395 MHz,9.11 W,0.05 GB/s,93.12 %
2025-05-07 14:40:39.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,283.00 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,35.10 %,0.00 GB/s,63.00 °C,150.58 W,54.00 %,100.00 %,4.4 %,4,1410 MHz,9.22 W,0.06 GB/s,93.12 %
2025-05-07 14:40:39.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,301.34 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.70 %,0.00 GB/s,63.00 °C,145.02 W,54.00 %,100.00 %,3.1 %,4,1410 MHz,9.09 W,0.05 GB/s,93.12 %
2025-05-07 14:40:39.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,30.60 %,88.30 %,1512 MHz,14.00 %,0.04 GB/s,301.27 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,52.50 %,0.00 GB/s,63.00 °C,145.87 W,53.00 %,100.00 %,5.5 %,4,1410 MHz,9.20 W,0.07 GB/s,93.12 %
2025-05-07 14:40:39.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,48.20 %,95.90 %,1512 MHz,0.00 %,0.10 GB/s,290.62 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,33.70 %,0.00 GB/s,63.00 °C,149.49 W,53.00 %,100.00 %,4.3 %,4,1395 MHz,8.90 W,0.06 GB/s,93.12 %
2025-05-07 14:40:39.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,301.14 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,33.60 %,0.00 GB/s,63.00 °C,148.27 W,53.00 %,100.00 %,2.5 %,4,1410 MHz,8.98 W,0.06 GB/s,93.12 %
2025-05-07 14:40:40.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,5.30 %,57.80 %,1512 MHz,21.70 %,0.10 GB/s,302.99 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,54.50 %,0.00 GB/s,63.00 °C,150.07 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,8.98 W,0.13 GB/s,93.12 %
2025-05-07 14:40:40.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,301.48 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,33.70 %,0.00 GB/s,63.00 °C,155.14 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,9.06 W,0.05 GB/s,93.12 %
2025-05-07 14:40:40.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,298.70 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,34.10 %,0.00 GB/s,63.00 °C,133.80 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,9.16 W,0.06 GB/s,93.12 %
2025-05-07 14:40:40.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,11.10 %,100.00 %,1512 MHz,39.60 %,0.07 GB/s,302.40 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,96.30 %,0.00 GB/s,64.00 °C,145.59 W,54.00 %,100.00 %,2.8 %,4,1410 MHz,9.06 W,0.06 GB/s,93.12 %
2025-05-07 14:40:40.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,294.19 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.60 %,0.00 GB/s,63.00 °C,134.12 W,54.00 %,100.00 %,1.9 %,4,1395 MHz,9.10 W,0.06 GB/s,93.12 %
2025-05-07 14:40:40.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,34.60 %,93.10 %,1512 MHz,10.50 %,0.04 GB/s,291.87 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,47.40 %,0.00 GB/s,64.00 °C,146.66 W,53.00 %,100.00 %,4.0 %,4,1410 MHz,9.07 W,0.04 GB/s,93.12 %
2025-05-07 14:40:40.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,6.30 %,33.90 %,1512 MHz,12.00 %,0.14 GB/s,302.91 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,31.50 %,0.00 GB/s,63.00 °C,150.74 W,53.00 %,100.00 %,3.4 %,4,1395 MHz,8.94 W,0.29 GB/s,93.12 %
2025-05-07 14:40:40.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,291.27 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,33.60 %,0.00 GB/s,64.00 °C,149.64 W,53.00 %,100.00 %,4.3 %,4,1410 MHz,8.97 W,0.05 GB/s,93.12 %
2025-05-07 14:40:40.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,11.10 %,100.00 %,1512 MHz,39.40 %,0.07 GB/s,298.48 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,96.00 %,0.00 GB/s,64.00 °C,146.78 W,53.00 %,100.00 %,4.0 %,4,1410 MHz,9.08 W,0.05 GB/s,93.12 %
2025-05-07 14:40:41.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,6.30 %,62.20 %,1512 MHz,26.50 %,0.09 GB/s,302.68 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,63.50 %,0.00 GB/s,64.00 °C,149.61 W,53.00 %,100.00 %,4.7 %,4,1410 MHz,9.10 W,0.11 GB/s,93.12 %
2025-05-07 14:40:41.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.07 GB/s,302.28 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,34.30 %,0.00 GB/s,64.00 °C,148.45 W,53.00 %,100.00 %,3.4 %,4,1395 MHz,9.30 W,0.05 GB/s,93.12 %
2025-05-07 14:40:41.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,297.12 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.40 %,0.00 GB/s,64.00 °C,147.91 W,53.00 %,100.00 %,3.1 %,4,1395 MHz,9.06 W,0.06 GB/s,93.12 %
2025-05-07 14:40:41.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,302.76 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,33.50 %,0.00 GB/s,64.00 °C,140.63 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,9.04 W,0.06 GB/s,93.12 %
2025-05-07 14:40:41.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,301.89 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,34.40 %,0.00 GB/s,64.00 °C,146.36 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,9.24 W,0.06 GB/s,93.12 %
2025-05-07 14:40:41.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,40.30 %,83.30 %,1512 MHz,0.00 %,0.09 GB/s,296.47 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,27.90 %,0.00 GB/s,64.00 °C,133.12 W,53.00 %,99.00 %,2.2 %,4,1410 MHz,8.96 W,0.06 GB/s,93.12 %
2025-05-07 14:40:41.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,301.20 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,33.50 %,0.00 GB/s,64.00 °C,149.38 W,53.00 %,100.00 %,6.3 %,4,1410 MHz,9.12 W,0.05 GB/s,93.12 %
2025-05-07 14:40:41.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,293.92 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,34.00 %,0.00 GB/s,64.00 °C,146.58 W,53.00 %,100.00 %,3.1 %,4,1395 MHz,9.15 W,0.05 GB/s,93.12 %
2025-05-07 14:40:41.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,304.62 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,33.50 %,0.00 GB/s,64.00 °C,134.48 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,8.81 W,0.05 GB/s,93.12 %
2025-05-07 14:40:41.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,9.50 %,87.20 %,1512 MHz,35.80 %,0.08 GB/s,296.45 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,86.20 %,0.00 GB/s,64.00 °C,148.42 W,53.00 %,100.00 %,3.7 %,4,1410 MHz,8.95 W,0.06 GB/s,93.12 %
2025-05-07 14:40:42.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,302.48 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,33.20 %,0.00 GB/s,64.00 °C,144.19 W,53.00 %,100.00 %,3.7 %,4,1410 MHz,8.88 W,0.05 GB/s,93.12 %
2025-05-07 14:40:42.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,297.34 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.60 %,0.00 GB/s,64.00 °C,150.07 W,53.00 %,100.00 %,3.7 %,4,1395 MHz,8.93 W,0.05 GB/s,93.12 %
2025-05-07 14:40:42.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,10.80 %,97.50 %,1512 MHz,38.70 %,0.07 GB/s,303.15 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,94.10 %,0.00 GB/s,64.00 °C,151.14 W,53.00 %,100.00 %,4.1 %,4,1410 MHz,9.16 W,0.06 GB/s,93.12 %
2025-05-07 14:40:42.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,299.76 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.50 %,0.00 GB/s,64.00 °C,152.23 W,53.00 %,100.00 %,4.0 %,4,1395 MHz,9.00 W,0.06 GB/s,93.12 %
2025-05-07 14:40:42.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,296.54 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.20 %,0.00 GB/s,64.00 °C,149.67 W,53.00 %,100.00 %,4.7 %,4,1395 MHz,9.07 W,0.06 GB/s,93.12 %
2025-05-07 14:40:42.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,42.30 %,84.50 %,1512 MHz,0.00 %,0.12 GB/s,298.86 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,26.80 %,0.00 GB/s,64.00 °C,148.44 W,53.00 %,100.00 %,2.5 %,4,1395 MHz,8.93 W,0.16 GB/s,93.12 %
2025-05-07 14:40:42.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,21.90 %,84.80 %,1512 MHz,20.10 %,0.05 GB/s,294.31 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,61.20 %,0.00 GB/s,64.00 °C,150.45 W,53.00 %,100.00 %,3.7 %,4,1410 MHz,9.10 W,0.07 GB/s,93.12 %
2025-05-07 14:40:42.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,302.11 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,35.20 %,0.00 GB/s,64.00 °C,150.41 W,53.00 %,99.00 %,3.7 %,4,1410 MHz,9.06 W,0.06 GB/s,93.12 %
2025-05-07 14:40:42.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,9.80 %,89.70 %,1512 MHz,32.60 %,0.07 GB/s,303.74 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,83.00 %,0.00 GB/s,64.00 °C,148.34 W,53.00 %,99.00 %,3.4 %,4,1410 MHz,9.06 W,0.05 GB/s,93.12 %
2025-05-07 14:40:42.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,2.90 %,34.80 %,1512 MHz,17.00 %,0.12 GB/s,305.60 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,41.90 %,0.00 GB/s,64.00 °C,147.36 W,54.00 %,100.00 %,3.4 %,4,1410 MHz,9.04 W,0.23 GB/s,93.12 %
2025-05-07 14:40:43.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,305.60 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.90 %,0.00 GB/s,64.00 °C,134.11 W,54.00 %,100.00 %,3.1 %,4,1395 MHz,9.07 W,0.05 GB/s,93.12 %
2025-05-07 14:40:43.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,25.70 %,85.90 %,1512 MHz,0.00 %,0.09 GB/s,292.84 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,18.50 %,0.00 GB/s,64.00 °C,148.78 W,53.00 %,100.00 %,2.2 %,4,1395 MHz,9.17 W,0.05 GB/s,93.12 %
2025-05-07 14:40:43.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,294.80 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,33.50 %,0.00 GB/s,64.00 °C,145.27 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,9.04 W,0.05 GB/s,93.12 %
2025-05-07 14:40:43.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,294.51 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.90 %,0.00 GB/s,64.00 °C,130.62 W,53.00 %,100.00 %,5.3 %,4,1395 MHz,9.26 W,0.05 GB/s,93.12 %
2025-05-07 14:40:43.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,2.60 %,40.80 %,1512 MHz,20.80 %,0.12 GB/s,290.61 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,51.60 %,0.00 GB/s,64.00 °C,146.60 W,53.00 %,100.00 %,4.3 %,4,1410 MHz,9.11 W,0.17 GB/s,93.12 %
2025-05-07 14:40:43.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,303.16 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,33.80 %,0.00 GB/s,64.00 °C,153.18 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,9.02 W,0.06 GB/s,93.12 %
2025-05-07 14:40:43.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,298.37 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,33.60 %,0.00 GB/s,64.00 °C,146.07 W,54.00 %,100.00 %,3.4 %,4,1410 MHz,8.96 W,0.06 GB/s,93.12 %
2025-05-07 14:40:43.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,2.70 %,41.60 %,1512 MHz,21.30 %,0.11 GB/s,298.01 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,52.50 %,0.00 GB/s,64.00 °C,150.76 W,54.00 %,100.00 %,2.8 %,4,1395 MHz,9.04 W,0.15 GB/s,93.12 %
2025-05-07 14:40:43.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,11.10 %,100.00 %,1512 MHz,39.20 %,0.06 GB/s,306.19 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,96.20 %,0.00 GB/s,64.00 °C,145.94 W,53.00 %,100.00 %,3.7 %,4,1410 MHz,9.13 W,0.06 GB/s,93.12 %
2025-05-07 14:40:44.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,11.10 %,100.00 %,1512 MHz,39.50 %,0.07 GB/s,304.92 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,95.90 %,0.00 GB/s,64.00 °C,145.97 W,53.00 %,100.00 %,3.7 %,4,1410 MHz,8.88 W,0.06 GB/s,93.12 %
2025-05-07 14:40:44.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,299.64 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,34.00 %,0.00 GB/s,64.00 °C,146.15 W,53.00 %,100.00 %,3.1 %,4,1395 MHz,9.05 W,0.05 GB/s,93.12 %
2025-05-07 14:40:44.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,294.89 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.40 %,0.00 GB/s,64.00 °C,141.24 W,53.00 %,100.00 %,2.8 %,4,1395 MHz,8.96 W,0.05 GB/s,93.12 %
2025-05-07 14:40:44.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,295.54 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.60 %,0.00 GB/s,64.00 °C,155.23 W,53.00 %,100.00 %,6.6 %,4,1395 MHz,9.14 W,0.06 GB/s,93.12 %
2025-05-07 14:40:44.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,36.30 %,80.60 %,1512 MHz,0.00 %,0.10 GB/s,294.76 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,25.50 %,0.00 GB/s,64.00 °C,155.88 W,53.00 %,100.00 %,5.5 %,4,1395 MHz,9.13 W,0.06 GB/s,93.12 %
2025-05-07 14:40:44.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,28.10 %,86.30 %,1512 MHz,15.50 %,0.05 GB/s,301.30 W,0.00 GB/s,5.6 %,69.00 °C,1410 MHz,54.20 %,0.00 GB/s,64.00 °C,152.91 W,53.00 %,100.00 %,10.5 %,4,1410 MHz,9.16 W,0.07 GB/s,93.12 %
2025-05-07 14:40:44.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,300.05 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.20 %,0.00 GB/s,65.00 °C,154.90 W,53.00 %,100.00 %,6.2 %,4,1395 MHz,9.54 W,0.06 GB/s,93.12 %
2025-05-07 14:40:44.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,294.11 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.20 %,0.00 GB/s,64.00 °C,148.44 W,53.00 %,100.00 %,4.7 %,4,1395 MHz,9.13 W,0.05 GB/s,93.12 %
2025-05-07 14:40:44.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,289.71 W,0.00 GB/s,5.6 %,69.00 °C,1395 MHz,33.70 %,0.00 GB/s,64.00 °C,151.63 W,53.00 %,100.00 %,4.0 %,4,1395 MHz,9.25 W,0.05 GB/s,93.12 %
