timestamp,task_name,name,index,temperature.gpu,clocks.current.sm [MHz],temperature.memory,dram_power,cpu_usage,pcie.link.gen.current,nvlink_tx_bytes,power.draw [W],utilization.memory [%],utilization.gpu [%],sm_occupancy,sm_active,dram_usage,cpu_power,usage.memory [%],nvlink_rx_bytes,pcie_tx_bytes,pcie_rx_bytes,clocks.current.memory [MHz],tensor_active,clocks.current.graphics [MHz],pcie.link.width.current,dram_active
2025-05-07 15:47:22.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,8.92 W,3.1 %,4,0.00 GB/s,308.05 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,143.92 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.20 %
2025-05-07 15:47:22.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.00 W,3.1 %,4,0.00 GB/s,298.56 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,145.16 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.60 %
2025-05-07 15:47:22.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,9.19 W,5.9 %,4,0.00 GB/s,292.94 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,146.05 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.60 %
2025-05-07 15:47:22.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.15 W,4.7 %,4,0.00 GB/s,305.42 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,143.34 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.70 %
2025-05-07 15:47:22.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,9.12 W,4.3 %,4,0.00 GB/s,296.24 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,151.43 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.50 %
2025-05-07 15:47:22.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,9.09 W,3.6 %,4,0.00 GB/s,292.81 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,138.41 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.60 %
2025-05-07 15:47:22.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.14 W,5.0 %,4,0.00 GB/s,305.32 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,151.25 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:22.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,8.99 W,2.8 %,4,0.00 GB/s,294.80 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,152.74 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.60 %
2025-05-07 15:47:23.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,8.94 W,3.4 %,4,0.00 GB/s,297.63 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,146.40 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,34.00 %
2025-05-07 15:47:23.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.24 W,3.1 %,4,0.00 GB/s,294.20 W,53.00 %,99.00 %,10.60 %,96.40 %,5.7 %,144.54 W,90.02 %,0.00 GB/s,0.08 GB/s,0.06 GB/s,1512 MHz,38.50 %,1410 MHz,16,94.00 %
2025-05-07 15:47:23.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.02 W,3.1 %,4,0.00 GB/s,308.71 W,53.00 %,99.00 %,31.60 %,62.80 %,5.7 %,147.11 W,90.02 %,0.00 GB/s,0.11 GB/s,0.17 GB/s,1512 MHz,0.00 %,1410 MHz,16,19.10 %
2025-05-07 15:47:23.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,8.96 W,3.1 %,4,0.00 GB/s,297.62 W,53.00 %,100.00 %,5.10 %,31.70 %,5.7 %,150.05 W,90.02 %,0.00 GB/s,0.14 GB/s,0.29 GB/s,1512 MHz,12.10 %,1410 MHz,16,30.80 %
2025-05-07 15:47:23.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,69.00 °C,8.92 W,3.1 %,4,0.00 GB/s,309.59 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,144.38 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.40 %
2025-05-07 15:47:23.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,9.08 W,3.1 %,4,0.00 GB/s,290.50 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,151.23 W,93.12 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.80 %
2025-05-07 15:47:23.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,69.00 °C,9.04 W,4.0 %,4,0.00 GB/s,295.46 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,145.32 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.30 %
2025-05-07 15:47:23.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,69.00 °C,9.03 W,4.3 %,4,0.00 GB/s,292.22 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.46 W,93.12 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.70 %
2025-05-07 15:47:23.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,69.00 °C,9.05 W,3.7 %,4,0.00 GB/s,299.85 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.94 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,35.20 %
2025-05-07 15:47:23.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1410 MHz,69.00 °C,9.10 W,3.4 %,4,0.00 GB/s,309.98 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,147.00 W,93.12 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.40 %
2025-05-07 15:47:24.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1410 MHz,69.00 °C,9.05 W,3.1 %,4,0.00 GB/s,309.98 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.66 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.30 %
2025-05-07 15:47:24.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.06 W,2.8 %,4,0.00 GB/s,285.23 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,143.25 W,93.12 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,35.10 %
2025-05-07 15:47:24.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,69.00 °C,9.28 W,3.4 %,4,0.00 GB/s,304.61 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.05 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.30 %
2025-05-07 15:47:24.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.99 W,3.4 %,4,0.00 GB/s,294.86 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,152.07 W,93.12 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.30 %
2025-05-07 15:47:24.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.05 W,4.4 %,4,0.00 GB/s,309.47 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,149.51 W,93.12 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.80 %
2025-05-07 15:47:24.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.01 W,5.0 %,4,0.00 GB/s,296.36 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,150.52 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.20 %
2025-05-07 15:47:24.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.15 W,5.3 %,4,0.00 GB/s,294.39 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,153.43 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,35.10 %
2025-05-07 15:47:24.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.11 W,5.0 %,4,0.00 GB/s,294.30 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,151.33 W,93.12 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.20 %
2025-05-07 15:47:24.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.22 W,4.3 %,4,0.00 GB/s,294.77 W,53.00 %,100.00 %,21.40 %,57.70 %,5.7 %,150.09 W,93.12 %,0.00 GB/s,0.12 GB/s,0.22 GB/s,1512 MHz,9.00 %,1395 MHz,16,32.30 %
2025-05-07 15:47:24.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.36 W,6.4 %,4,0.00 GB/s,294.21 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.98 W,93.12 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.50 %
2025-05-07 15:47:25.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.16 W,3.7 %,4,0.00 GB/s,295.55 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.96 W,93.12 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.30 %
2025-05-07 15:47:25.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.22 W,4.3 %,4,0.00 GB/s,294.58 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,147.63 W,93.12 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.20 %
2025-05-07 15:47:25.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.10 W,3.7 %,4,0.00 GB/s,283.19 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,150.20 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,34.10 %
2025-05-07 15:47:25.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.01 W,4.0 %,4,0.00 GB/s,298.49 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,141.13 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.20 %
2025-05-07 15:47:25.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.80 W,3.7 %,4,0.00 GB/s,294.39 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,142.73 W,93.12 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.40 %
2025-05-07 15:47:25.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.12 W,3.4 %,4,0.00 GB/s,294.12 W,53.00 %,100.00 %,43.00 %,100.00 %,5.7 %,135.39 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,29.30 %
2025-05-07 15:47:25.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.92 W,3.1 %,4,0.00 GB/s,296.55 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,149.88 W,93.12 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.30 %
2025-05-07 15:47:25.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.98 W,3.4 %,4,0.00 GB/s,296.55 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,150.15 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.20 %
2025-05-07 15:47:25.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.81 W,3.4 %,4,0.00 GB/s,297.80 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,148.48 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.20 %
2025-05-07 15:47:25.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.95 W,3.4 %,4,0.00 GB/s,297.12 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,148.51 W,93.12 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.70 %
2025-05-07 15:47:26.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.10 W,3.7 %,4,0.00 GB/s,294.79 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.77 W,93.12 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.50 %
2025-05-07 15:47:26.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.13 W,3.1 %,4,0.00 GB/s,298.87 W,53.00 %,100.00 %,10.00 %,85.20 %,5.7 %,145.30 W,93.12 %,0.00 GB/s,0.08 GB/s,0.05 GB/s,1512 MHz,23.60 %,1395 MHz,16,63.50 %
2025-05-07 15:47:26.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.27 W,5.9 %,4,0.00 GB/s,294.68 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.69 W,93.12 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.40 %
2025-05-07 15:47:26.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1410 MHz,69.00 °C,9.03 W,4.4 %,4,0.00 GB/s,295.10 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,144.05 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.90 %
2025-05-07 15:47:26.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.98 W,3.7 %,4,0.00 GB/s,306.18 W,53.00 %,99.00 %,6.70 %,65.00 %,5.7 %,146.76 W,93.12 %,0.00 GB/s,0.10 GB/s,0.12 GB/s,1512 MHz,27.00 %,1395 MHz,16,65.30 %
2025-05-07 15:47:26.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.03 W,5.6 %,4,0.00 GB/s,295.38 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,142.17 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.40 %
2025-05-07 15:47:26.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1410 MHz,69.00 °C,8.81 W,3.4 %,4,0.00 GB/s,295.27 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,148.82 W,93.12 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:26.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.07 W,3.7 %,4,0.00 GB/s,310.56 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,152.32 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.60 %
2025-05-07 15:47:26.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.81 W,3.1 %,4,0.00 GB/s,296.14 W,53.00 %,98.00 %,5.40 %,56.60 %,5.7 %,147.11 W,93.12 %,0.00 GB/s,0.10 GB/s,0.12 GB/s,1512 MHz,23.80 %,1395 MHz,16,57.10 %
2025-05-07 15:47:27.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.82 W,3.4 %,4,0.00 GB/s,299.08 W,53.00 %,98.00 %,50.00 %,100.00 %,5.7 %,146.09 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,34.50 %
2025-05-07 15:47:27.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.13 W,3.4 %,4,0.00 GB/s,296.36 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,134.51 W,93.12 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.50 %
2025-05-07 15:47:27.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.92 W,3.7 %,4,0.00 GB/s,294.99 W,53.00 %,100.00 %,7.20 %,69.70 %,5.7 %,145.52 W,93.12 %,0.00 GB/s,0.09 GB/s,0.10 GB/s,1512 MHz,29.70 %,1395 MHz,16,71.30 %
2025-05-07 15:47:27.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.83 W,3.0 %,4,0.00 GB/s,298.01 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,145.35 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.40 %
2025-05-07 15:47:27.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.10 W,3.4 %,4,0.00 GB/s,293.35 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,147.24 W,93.12 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.30 %
2025-05-07 15:47:27.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.96 W,3.4 %,4,0.00 GB/s,294.72 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,145.57 W,93.12 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.80 %
2025-05-07 15:47:27.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.21 W,7.1 %,4,0.00 GB/s,296.36 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,150.16 W,93.12 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.30 %
2025-05-07 15:47:27.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.07 W,5.8 %,4,0.00 GB/s,286.51 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,150.73 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.20 %
2025-05-07 15:47:27.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.17 W,4.6 %,4,0.00 GB/s,294.62 W,53.00 %,100.00 %,2.80 %,37.20 %,5.7 %,137.97 W,93.12 %,0.00 GB/s,0.12 GB/s,0.20 GB/s,1512 MHz,18.90 %,1395 MHz,16,46.20 %
2025-05-07 15:47:27.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.13 W,4.3 %,4,0.00 GB/s,298.69 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,151.47 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.40 %
2025-05-07 15:47:28.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.06 W,3.4 %,4,0.00 GB/s,293.32 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,144.99 W,93.12 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,34.50 %
2025-05-07 15:47:28.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.19 W,3.4 %,4,0.00 GB/s,293.32 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,150.03 W,93.12 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.70 %
2025-05-07 15:47:28.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.06 W,3.7 %,4,0.00 GB/s,296.16 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,147.93 W,93.12 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.20 %
2025-05-07 15:47:28.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.03 W,2.2 %,4,0.00 GB/s,295.06 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,146.69 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.90 %
2025-05-07 15:47:28.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.06 W,3.7 %,4,0.00 GB/s,289.26 W,53.00 %,100.00 %,5.90 %,33.10 %,5.7 %,148.29 W,93.12 %,0.00 GB/s,0.14 GB/s,0.29 GB/s,1512 MHz,12.10 %,1395 MHz,16,31.10 %
2025-05-07 15:47:28.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.95 W,3.1 %,4,0.00 GB/s,296.45 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,148.89 W,93.12 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.80 %
2025-05-07 15:47:28.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,8.86 W,2.5 %,4,0.00 GB/s,298.78 W,53.00 %,100.00 %,11.10 %,99.90 %,5.7 %,141.25 W,93.12 %,0.00 GB/s,0.07 GB/s,0.06 GB/s,1512 MHz,38.00 %,1395 MHz,16,94.90 %
2025-05-07 15:47:28.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.01 W,3.4 %,4,0.00 GB/s,293.05 W,53.00 %,100.00 %,25.50 %,84.90 %,5.7 %,150.66 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,18.20 %
2025-05-07 15:47:28.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1395 MHz,69.00 °C,9.21 W,6.1 %,4,0.00 GB/s,302.60 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,153.33 W,93.12 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.40 %
2025-05-07 15:47:28.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.04 W,3.7 %,4,0.00 GB/s,296.95 W,53.00 %,100.00 %,31.80 %,95.00 %,5.7 %,151.38 W,93.12 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,22.40 %
2025-05-07 15:47:29.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1395 MHz,69.00 °C,8.90 W,3.7 %,4,0.00 GB/s,293.42 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,150.16 W,93.12 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.60 %
2025-05-07 15:47:29.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1395 MHz,69.00 °C,9.13 W,3.7 %,4,0.00 GB/s,296.05 W,53.00 %,100.00 %,5.00 %,31.70 %,5.7 %,133.21 W,93.12 %,0.00 GB/s,0.14 GB/s,0.30 GB/s,1512 MHz,12.30 %,1395 MHz,16,30.90 %
2025-05-07 15:47:29.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1395 MHz,69.00 °C,9.24 W,3.7 %,4,0.00 GB/s,291.29 W,53.00 %,99.00 %,11.10 %,100.00 %,5.7 %,151.72 W,93.12 %,0.00 GB/s,0.07 GB/s,0.06 GB/s,1512 MHz,39.10 %,1395 MHz,16,95.20 %
