timestamp,task_name,name,index,dram_power,tensor_active,utilization.memory [%],pcie_rx_bytes,temperature.memory,pcie.link.width.current,clocks.current.graphics [MHz],cpu_usage,dram_active,sm_active,clocks.current.sm [MHz],nvlink_tx_bytes,utilization.gpu [%],cpu_power,temperature.gpu,nvlink_rx_bytes,dram_usage,sm_occupancy,pcie.link.gen.current,pcie_tx_bytes,clocks.current.memory [MHz],usage.memory [%],power.draw [W]
2025-05-07 15:48:16.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.00 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,3.3 %,33.30 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,148.28 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,292.53 W
2025-05-07 15:48:16.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.95 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,2.8 %,33.30 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,149.27 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,292.36 W
2025-05-07 15:48:16.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.13 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.3 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,130.46 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,297.12 W
2025-05-07 15:48:16.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,3.1 %,34.20 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,148.23 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,295.77 W
2025-05-07 15:48:16.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.00 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,4.0 %,34.00 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,147.55 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,294.01 W
2025-05-07 15:48:16.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.16 W,15.10 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,5.2 %,47.70 %,83.60 %,1395 MHz,0.00 GB/s,100.00 %,153.59 W,63.00 °C,0.00 GB/s,5.7 %,12.80 %,4,0.08 GB/s,1512 MHz,90.02 %,285.82 W
2025-05-07 15:48:17.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.96 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1410 MHz,4.3 %,33.30 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,148.78 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,304.42 W
2025-05-07 15:48:17.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.10 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.1 %,33.40 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,144.84 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,310.47 W
2025-05-07 15:48:17.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.02 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,3.7 %,33.40 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,148.78 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,296.52 W
2025-05-07 15:48:17.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,6.90 %,53.00 %,0.19 GB/s,67.00 °C,16,1395 MHz,5.0 %,32.60 %,66.90 %,1395 MHz,0.00 GB/s,100.00 %,151.44 W,63.00 °C,0.00 GB/s,5.7 %,28.10 %,4,0.11 GB/s,1512 MHz,90.02 %,306.07 W
2025-05-07 15:48:17.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,11.70 %,53.00 %,0.17 GB/s,67.00 °C,16,1395 MHz,2.8 %,29.10 %,25.10 %,1395 MHz,0.00 GB/s,100.00 %,132.13 W,63.00 °C,0.00 GB/s,5.7 %,2.40 %,4,0.11 GB/s,1512 MHz,90.02 %,298.96 W
2025-05-07 15:48:17.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,2.2 %,33.40 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,140.39 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,294.23 W
2025-05-07 15:48:17.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.08 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.1 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,124.93 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,295.48 W
2025-05-07 15:48:17.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.22 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,4.0 %,33.40 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,138.94 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,297.33 W
2025-05-07 15:48:17.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.85 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.4 %,33.20 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,151.75 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,297.43 W
2025-05-07 15:48:18.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,3.4 %,33.50 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,134.26 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,301.23 W
2025-05-07 15:48:18.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.18 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,5.9 %,34.40 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,149.77 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,290.88 W
2025-05-07 15:48:18.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.25 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,4.7 %,20.50 %,79.50 %,1395 MHz,0.00 GB/s,100.00 %,152.20 W,63.00 °C,0.00 GB/s,5.7 %,29.10 %,4,0.10 GB/s,1512 MHz,90.02 %,297.32 W
2025-05-07 15:48:18.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.97 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.4 %,33.80 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,147.28 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,306.98 W
2025-05-07 15:48:18.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.07 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,3.1 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,153.52 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,299.18 W
2025-05-07 15:48:18.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.03 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,4.0 %,33.40 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,150.79 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,307.17 W
2025-05-07 15:48:18.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.00 W,0.30 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.1 %,16.70 %,79.00 %,1395 MHz,0.00 GB/s,100.00 %,144.86 W,63.00 °C,0.00 GB/s,5.7 %,20.60 %,4,0.10 GB/s,1512 MHz,93.12 %,297.82 W
2025-05-07 15:48:18.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,30.70 %,53.00 %,0.07 GB/s,69.00 °C,16,1395 MHz,3.0 %,74.10 %,70.80 %,1395 MHz,0.00 GB/s,100.00 %,136.05 W,63.00 °C,0.00 GB/s,5.7 %,7.40 %,4,0.08 GB/s,1512 MHz,93.12 %,309.30 W
2025-05-07 15:48:18.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.96 W,0.00 %,53.00 %,0.06 GB/s,69.00 °C,16,1395 MHz,3.7 %,34.20 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,145.44 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,291.87 W
2025-05-07 15:48:18.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.98 W,39.40 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.7 %,96.20 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,145.33 W,63.00 °C,0.00 GB/s,5.7 %,11.10 %,4,0.07 GB/s,1512 MHz,93.12 %,298.72 W
2025-05-07 15:48:19.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1410 MHz,4.0 %,33.30 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,153.50 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,298.72 W
2025-05-07 15:48:19.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.99 W,0.00 %,53.00 %,0.06 GB/s,69.00 °C,16,1395 MHz,3.4 %,33.80 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,151.78 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,300.92 W
2025-05-07 15:48:19.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,39.50 %,53.00 %,0.06 GB/s,69.00 °C,16,1410 MHz,2.8 %,95.80 %,99.70 %,1410 MHz,0.00 GB/s,100.00 %,149.74 W,63.00 °C,0.00 GB/s,5.7 %,11.10 %,4,0.07 GB/s,1512 MHz,93.12 %,304.21 W
2025-05-07 15:48:19.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.26 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.8 %,34.10 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,156.17 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,307.96 W
2025-05-07 15:48:19.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,4.7 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,147.32 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,294.80 W
2025-05-07 15:48:19.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.19 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,4.1 %,33.70 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,147.87 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,302.17 W
2025-05-07 15:48:19.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.15 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.4 %,27.20 %,99.80 %,1395 MHz,0.00 GB/s,100.00 %,149.62 W,64.00 °C,0.00 GB/s,5.7 %,39.50 %,4,0.09 GB/s,1512 MHz,93.12 %,305.79 W
2025-05-07 15:48:19.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.01 W,0.00 %,53.00 %,0.06 GB/s,69.00 °C,16,1395 MHz,3.3 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,141.01 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,300.05 W
2025-05-07 15:48:19.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.91 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.3 %,33.50 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,147.12 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,303.45 W
2025-05-07 15:48:19.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.19 W,25.00 %,53.00 %,0.14 GB/s,69.00 °C,16,1395 MHz,5.3 %,63.10 %,63.10 %,1395 MHz,0.00 GB/s,100.00 %,151.08 W,64.00 °C,0.00 GB/s,5.7 %,5.70 %,4,0.10 GB/s,1512 MHz,93.12 %,294.21 W
2025-05-07 15:48:20.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.01 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.4 %,33.30 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,150.05 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,300.64 W
2025-05-07 15:48:20.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.01 W,11.70 %,53.00 %,0.05 GB/s,69.00 °C,16,1410 MHz,3.4 %,40.50 %,83.10 %,1410 MHz,0.00 GB/s,99.00 %,132.29 W,64.00 °C,0.00 GB/s,5.7 %,14.50 %,4,0.08 GB/s,1512 MHz,93.12 %,299.37 W
2025-05-07 15:48:20.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.91 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.4 %,32.70 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,151.06 W,64.00 °C,0.00 GB/s,5.7 %,49.10 %,4,0.09 GB/s,1512 MHz,93.12 %,296.55 W
2025-05-07 15:48:20.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.10 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,2.5 %,33.50 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,143.05 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,301.61 W
2025-05-07 15:48:20.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.15 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,4.7 %,32.00 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,153.09 W,64.00 °C,0.00 GB/s,5.7 %,47.40 %,4,0.09 GB/s,1512 MHz,93.12 %,302.76 W
2025-05-07 15:48:20.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.98 W,0.00 %,53.00 %,0.06 GB/s,69.00 °C,16,1410 MHz,3.4 %,33.50 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,149.15 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,297.05 W
2025-05-07 15:48:20.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.23 W,0.00 %,53.00 %,0.06 GB/s,69.00 °C,16,1395 MHz,7.0 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,152.57 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,302.47 W
2025-05-07 15:48:20.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.21 W,0.00 %,53.00 %,0.06 GB/s,69.00 °C,16,1395 MHz,4.4 %,33.20 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,153.65 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,297.52 W
2025-05-07 15:48:20.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.00 W,0.00 %,53.00 %,0.06 GB/s,69.00 °C,16,1395 MHz,4.0 %,33.30 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,149.49 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,302.29 W
2025-05-07 15:48:20.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.03 W,0.00 %,53.00 %,0.06 GB/s,69.00 °C,16,1395 MHz,2.8 %,33.20 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,150.24 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,299.19 W
2025-05-07 15:48:21.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.04 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,2.5 %,33.90 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,147.59 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,300.24 W
2025-05-07 15:48:21.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.01 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.7 %,33.50 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,126.78 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,300.03 W
2025-05-07 15:48:21.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.15 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,2.8 %,33.20 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,140.55 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,293.81 W
2025-05-07 15:48:21.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.03 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.4 %,33.30 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,147.01 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,295.88 W
2025-05-07 15:48:21.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.10 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.1 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,131.62 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,301.91 W
2025-05-07 15:48:21.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.02 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.4 %,33.50 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,150.37 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,296.24 W
2025-05-07 15:48:21.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.86 W,39.20 %,53.00 %,0.06 GB/s,69.00 °C,16,1395 MHz,3.1 %,96.00 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,153.64 W,64.00 °C,0.00 GB/s,5.7 %,11.10 %,4,0.07 GB/s,1512 MHz,93.12 %,296.06 W
2025-05-07 15:48:21.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,0.00 %,53.00 %,0.21 GB/s,69.00 °C,16,1410 MHz,3.7 %,22.30 %,73.30 %,1410 MHz,0.00 GB/s,100.00 %,144.30 W,64.00 °C,0.00 GB/s,5.7 %,36.50 %,4,0.12 GB/s,1512 MHz,93.12 %,293.14 W
2025-05-07 15:48:21.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,0.00 %,53.00 %,0.06 GB/s,69.00 °C,16,1410 MHz,6.3 %,34.20 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,147.93 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,307.96 W
2025-05-07 15:48:22.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.97 W,8.90 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.7 %,44.60 %,91.60 %,1395 MHz,0.00 GB/s,100.00 %,149.32 W,64.00 °C,0.00 GB/s,5.7 %,36.30 %,4,0.04 GB/s,1512 MHz,93.12 %,311.64 W
2025-05-07 15:48:22.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.04 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,4.0 %,34.80 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,155.55 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,298.60 W
2025-05-07 15:48:22.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.02 W,11.70 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,4.0 %,48.70 %,90.10 %,1395 MHz,0.00 GB/s,100.00 %,150.30 W,64.00 °C,0.00 GB/s,5.7 %,32.50 %,4,0.04 GB/s,1512 MHz,93.12 %,300.14 W
2025-05-07 15:48:22.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.95 W,0.00 %,53.00 %,0.06 GB/s,69.00 °C,16,1395 MHz,3.7 %,33.80 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,140.77 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,297.90 W
2025-05-07 15:48:22.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.92 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.7 %,23.00 %,95.90 %,1395 MHz,0.00 GB/s,99.00 %,149.10 W,64.00 °C,0.00 GB/s,5.7 %,32.90 %,4,0.09 GB/s,1512 MHz,93.12 %,299.76 W
2025-05-07 15:48:22.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.07 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,2.2 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,126.99 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,93.12 %,301.02 W
2025-05-07 15:48:22.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,5.80 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.1 %,39.50 %,91.00 %,1395 MHz,0.00 GB/s,100.00 %,141.27 W,64.00 °C,0.00 GB/s,5.7 %,39.00 %,4,0.04 GB/s,1512 MHz,93.12 %,293.62 W
2025-05-07 15:48:22.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.07 W,34.70 %,53.00 %,0.06 GB/s,69.00 °C,16,1395 MHz,3.1 %,84.60 %,85.90 %,1395 MHz,0.00 GB/s,100.00 %,144.13 W,64.00 °C,0.00 GB/s,5.7 %,9.30 %,4,0.08 GB/s,1512 MHz,93.12 %,300.83 W
2025-05-07 15:48:22.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,5.70 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,4.7 %,40.60 %,94.90 %,1395 MHz,0.00 GB/s,100.00 %,152.79 W,64.00 °C,0.00 GB/s,5.7 %,40.90 %,4,0.03 GB/s,1512 MHz,93.12 %,303.75 W
2025-05-07 15:48:22.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.98 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.4 %,32.80 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,149.54 W,64.00 °C,0.00 GB/s,5.7 %,49.30 %,4,0.09 GB/s,1512 MHz,93.12 %,300.13 W
2025-05-07 15:48:23.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.27 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,2.8 %,33.80 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,130.36 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,302.29 W
2025-05-07 15:48:23.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.22 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,5.6 %,34.70 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,150.27 W,64.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,93.12 %,296.84 W
2025-05-07 15:48:23.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.15 W,24.90 %,53.00 %,0.13 GB/s,69.00 °C,16,1395 MHz,3.1 %,62.00 %,60.00 %,1395 MHz,0.00 GB/s,100.00 %,152.72 W,64.00 °C,0.00 GB/s,5.7 %,5.30 %,4,0.10 GB/s,1512 MHz,93.12 %,299.35 W
2025-05-07 15:48:23.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1410 MHz,3.7 %,33.10 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,148.98 W,64.00 °C,0.00 GB/s,5.7 %,49.80 %,4,0.09 GB/s,1512 MHz,93.12 %,311.03 W
2025-05-07 15:48:23.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.07 W,33.10 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,3.1 %,84.30 %,91.50 %,1395 MHz,0.00 GB/s,100.00 %,149.76 W,64.00 °C,0.00 GB/s,5.7 %,10.10 %,4,0.07 GB/s,1512 MHz,93.12 %,298.57 W
2025-05-07 15:48:23.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,0.00 %,53.00 %,0.05 GB/s,69.00 °C,16,1395 MHz,4.9 %,31.30 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,146.14 W,64.00 °C,0.00 GB/s,5.7 %,46.60 %,4,0.09 GB/s,1512 MHz,93.12 %,301.12 W
