timestamp,task_name,name,index,nvlink_tx_bytes,power.draw [W],usage.memory [%],tensor_active,temperature.memory,clocks.current.sm [MHz],cpu_usage,utilization.gpu [%],clocks.current.graphics [MHz],pcie.link.width.current,dram_active,sm_active,utilization.memory [%],pcie.link.gen.current,cpu_power,temperature.gpu,dram_usage,dram_power,sm_occupancy,clocks.current.memory [MHz],nvlink_rx_bytes,pcie_tx_bytes,pcie_rx_bytes
2025-05-07 14:37:56.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.47 W,90.02 %,0.00 %,67.00 °C,1395 MHz,4.0 %,100.00 %,1395 MHz,16,33.70 %,100.00 %,53.00 %,4,138.32 W,63.00 °C,5.6 %,9.14 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:56.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,293.81 W,90.02 %,38.80 %,67.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,94.80 %,100.00 %,53.00 %,4,142.20 W,63.00 °C,5.6 %,9.04 W,11.10 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.06 GB/s
2025-05-07 14:37:56.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,293.13 W,90.02 %,0.00 %,67.00 °C,1395 MHz,4.0 %,100.00 %,1395 MHz,16,34.80 %,100.00 %,53.00 %,4,135.50 W,63.00 °C,5.6 %,9.10 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:56.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,298.97 W,90.02 %,0.00 %,67.00 °C,1395 MHz,5.2 %,100.00 %,1395 MHz,16,26.90 %,99.70 %,53.00 %,4,149.52 W,63.00 °C,5.6 %,9.21 W,38.80 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:57.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.36 W,90.02 %,16.40 %,67.00 °C,1395 MHz,3.4 %,99.00 %,1395 MHz,16,40.60 %,34.20 %,53.00 %,4,151.41 W,63.00 °C,5.6 %,8.97 W,2.90 %,1512 MHz,0.00 GB/s,0.13 GB/s,0.23 GB/s
2025-05-07 14:37:57.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,305.68 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.7 %,99.00 %,1410 MHz,16,33.60 %,100.00 %,53.00 %,4,149.61 W,63.00 °C,5.6 %,9.09 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:57.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.19 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,35.50 %,100.00 %,53.00 %,4,149.12 W,63.00 °C,5.6 %,9.07 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:57.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,303.23 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,33.90 %,100.00 %,53.00 %,4,150.20 W,63.00 °C,5.6 %,8.83 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:57.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,303.47 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.7 %,100.00 %,1410 MHz,16,0.00 %,0.40 %,53.00 %,4,141.83 W,63.00 °C,5.6 %,9.07 W,0.00 %,1512 MHz,0.00 GB/s,0.13 GB/s,0.10 GB/s
2025-05-07 14:37:57.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.35 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,33.40 %,100.00 %,54.00 %,4,149.92 W,63.00 °C,5.6 %,8.99 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:57.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,301.30 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.7 %,100.00 %,1395 MHz,16,32.20 %,92.30 %,54.00 %,4,149.39 W,63.00 °C,5.6 %,9.18 W,46.40 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:57.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,288.16 W,90.02 %,0.00 %,67.00 °C,1395 MHz,5.9 %,100.00 %,1395 MHz,16,33.90 %,100.00 %,53.00 %,4,155.35 W,63.00 °C,5.6 %,9.13 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:57.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.63 W,90.02 %,0.00 %,67.00 °C,1395 MHz,4.3 %,100.00 %,1395 MHz,16,33.30 %,100.00 %,53.00 %,4,151.88 W,63.00 °C,5.6 %,9.04 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:57.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.63 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,33.40 %,100.00 %,53.00 %,4,151.08 W,63.00 °C,5.6 %,9.09 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:58.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,300.16 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,33.50 %,100.00 %,53.00 %,4,151.13 W,63.00 °C,5.6 %,9.11 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:58.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,293.71 W,90.02 %,38.10 %,67.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,93.30 %,95.60 %,53.00 %,4,137.36 W,63.00 °C,5.6 %,9.14 W,10.60 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.05 GB/s
2025-05-07 14:37:58.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,307.65 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,34.10 %,100.00 %,53.00 %,4,150.81 W,63.00 °C,5.6 %,9.02 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:58.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,300.43 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.1 %,99.00 %,1410 MHz,16,33.60 %,100.00 %,53.00 %,4,136.07 W,63.00 °C,5.6 %,8.99 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:58.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,303.14 W,93.12 %,0.00 %,67.00 °C,1410 MHz,3.4 %,99.00 %,1410 MHz,16,33.40 %,100.00 %,53.00 %,4,148.72 W,63.00 °C,5.6 %,9.09 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:58.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.06 W,93.12 %,0.00 %,67.00 °C,1395 MHz,6.4 %,100.00 %,1395 MHz,16,33.40 %,100.00 %,54.00 %,4,147.55 W,63.00 °C,5.6 %,9.23 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:58.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,294.68 W,93.12 %,0.00 %,67.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,33.60 %,100.00 %,54.00 %,4,149.99 W,63.00 °C,5.6 %,9.10 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:58.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.15 W,93.12 %,0.00 %,67.00 °C,1395 MHz,3.1 %,99.00 %,1395 MHz,16,33.30 %,100.00 %,53.00 %,4,147.52 W,63.00 °C,5.6 %,9.04 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:58.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.52 W,93.12 %,0.00 %,67.00 °C,1410 MHz,2.2 %,99.00 %,1410 MHz,16,34.20 %,100.00 %,53.00 %,4,148.70 W,63.00 °C,5.6 %,8.91 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:59.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,292.86 W,93.12 %,0.00 %,69.00 °C,1410 MHz,5.0 %,100.00 %,1410 MHz,16,33.30 %,100.00 %,53.00 %,4,150.79 W,64.00 °C,5.6 %,9.25 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:59.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,298.48 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,32.90 %,100.00 %,53.00 %,4,150.25 W,64.00 °C,5.6 %,8.97 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:59.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.94 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,34.30 %,100.00 %,53.00 %,4,135.77 W,63.00 °C,5.6 %,9.11 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:59.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.18 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,35.00 %,100.00 %,53.00 %,4,147.18 W,64.00 °C,5.6 %,9.05 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:59.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,305.20 W,93.12 %,0.00 %,69.00 °C,1410 MHz,3.1 %,100.00 %,1410 MHz,16,33.30 %,100.00 %,53.00 %,4,146.07 W,64.00 °C,5.6 %,8.99 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:59.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.53 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,30.10 %,100.00 %,53.00 %,4,144.92 W,64.00 °C,5.6 %,8.87 W,44.40 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:59.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,293.24 W,93.12 %,0.90 %,69.00 °C,1395 MHz,3.3 %,99.00 %,1395 MHz,16,16.90 %,76.30 %,53.00 %,4,137.35 W,64.00 °C,5.6 %,9.09 W,19.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:59.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,294.69 W,93.12 %,0.00 %,69.00 °C,1410 MHz,3.1 %,99.00 %,1410 MHz,16,33.40 %,100.00 %,53.00 %,4,138.60 W,64.00 °C,5.6 %,9.17 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:59.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.82 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,33.80 %,100.00 %,53.00 %,4,142.88 W,64.00 °C,5.6 %,8.99 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:59.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,298.51 W,93.12 %,0.00 %,69.00 °C,1395 MHz,5.3 %,100.00 %,1395 MHz,16,33.40 %,100.00 %,53.00 %,4,150.48 W,64.00 °C,5.6 %,9.14 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:38:00.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.68 W,93.12 %,0.00 %,69.00 °C,1410 MHz,4.0 %,100.00 %,1410 MHz,16,34.20 %,100.00 %,53.00 %,4,148.57 W,64.00 °C,5.6 %,9.16 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:38:00.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,298.39 W,93.12 %,39.40 %,69.00 °C,1395 MHz,3.6 %,100.00 %,1395 MHz,16,96.00 %,100.00 %,53.00 %,4,138.88 W,64.00 °C,5.6 %,9.08 W,11.10 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.05 GB/s
2025-05-07 14:38:00.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,294.02 W,93.12 %,0.00 %,69.00 °C,1395 MHz,5.3 %,100.00 %,1395 MHz,16,33.70 %,100.00 %,53.00 %,4,148.92 W,64.00 °C,5.6 %,9.08 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:38:00.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,300.14 W,93.12 %,27.00 %,69.00 °C,1410 MHz,4.9 %,100.00 %,1410 MHz,16,65.20 %,63.90 %,53.00 %,4,143.57 W,64.00 °C,5.6 %,9.13 W,6.50 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.11 GB/s
2025-05-07 14:38:00.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.55 W,93.12 %,0.00 %,69.00 °C,1395 MHz,4.0 %,100.00 %,1395 MHz,16,34.60 %,100.00 %,53.00 %,4,150.99 W,64.00 °C,5.6 %,8.98 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:38:00.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,295.84 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,33.70 %,100.00 %,53.00 %,4,149.09 W,64.00 °C,5.6 %,8.95 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:38:00.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.75 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.7 %,100.00 %,1395 MHz,16,33.70 %,100.00 %,53.00 %,4,141.13 W,64.00 °C,5.6 %,9.06 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:38:00.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.75 W,93.12 %,0.00 %,69.00 °C,1395 MHz,4.0 %,98.00 %,1395 MHz,16,33.50 %,100.00 %,53.00 %,4,145.75 W,64.00 °C,5.6 %,9.10 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:38:00.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.68 W,93.12 %,39.50 %,69.00 °C,1395 MHz,4.7 %,98.00 %,1395 MHz,16,96.00 %,100.00 %,53.00 %,4,135.84 W,64.00 °C,5.6 %,9.24 W,11.10 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.06 GB/s
2025-05-07 14:38:00.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,301.70 W,93.12 %,30.90 %,69.00 °C,1395 MHz,4.0 %,99.00 %,1395 MHz,16,74.50 %,73.30 %,53.00 %,4,152.05 W,64.00 °C,5.6 %,9.28 W,7.60 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.09 GB/s
2025-05-07 14:38:01.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,298.67 W,93.12 %,38.10 %,69.00 °C,1395 MHz,2.2 %,100.00 %,1395 MHz,16,95.50 %,100.00 %,53.00 %,4,149.52 W,64.00 °C,5.6 %,8.97 W,11.10 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.06 GB/s
2025-05-07 14:38:01.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,298.50 W,93.12 %,39.50 %,69.00 °C,1395 MHz,2.8 %,100.00 %,1395 MHz,16,96.00 %,100.00 %,53.00 %,4,139.76 W,64.00 °C,5.6 %,8.97 W,11.10 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.05 GB/s
2025-05-07 14:38:01.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,300.07 W,93.12 %,0.00 %,69.00 °C,1410 MHz,3.1 %,100.00 %,1410 MHz,16,16.50 %,81.40 %,53.00 %,4,149.07 W,64.00 °C,5.6 %,9.05 W,23.90 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:38:01.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.21 W,93.12 %,21.70 %,69.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,54.20 %,56.00 %,53.00 %,4,147.38 W,64.00 °C,5.6 %,9.15 W,5.20 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.13 GB/s
2025-05-07 14:38:01.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,290.82 W,93.12 %,0.00 %,69.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,24.50 %,98.00 %,53.00 %,4,149.12 W,64.00 °C,5.6 %,8.96 W,35.20 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:38:01.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,303.07 W,93.12 %,0.00 %,69.00 °C,1395 MHz,4.4 %,100.00 %,1395 MHz,16,33.50 %,100.00 %,53.00 %,4,153.33 W,64.00 °C,5.6 %,9.10 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:38:01.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,303.07 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,33.20 %,100.00 %,53.00 %,4,151.34 W,64.00 °C,5.6 %,9.11 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:38:01.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.06 W,93.12 %,0.00 %,69.00 °C,1410 MHz,1.9 %,100.00 %,1410 MHz,16,33.40 %,100.00 %,53.00 %,4,150.64 W,64.00 °C,5.6 %,8.86 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:38:01.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.29 W,93.12 %,0.00 %,69.00 °C,1395 MHz,4.0 %,100.00 %,1395 MHz,16,33.20 %,100.00 %,53.00 %,4,146.33 W,64.00 °C,5.6 %,8.98 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:38:01.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,302.76 W,93.12 %,39.40 %,69.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,95.90 %,100.00 %,53.00 %,4,147.33 W,64.00 °C,5.6 %,8.94 W,11.10 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.05 GB/s
2025-05-07 14:38:02.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.02 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,23.10 %,95.80 %,53.00 %,4,148.68 W,64.00 °C,5.6 %,8.89 W,32.80 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:38:02.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.27 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.1 %,99.00 %,1395 MHz,16,33.20 %,100.00 %,53.00 %,4,141.03 W,64.00 °C,5.6 %,8.87 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:38:02.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.92 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.7 %,99.00 %,1395 MHz,16,33.30 %,100.00 %,53.00 %,4,150.28 W,64.00 °C,5.6 %,8.79 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:38:02.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.63 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,33.80 %,100.00 %,53.00 %,4,140.58 W,64.00 °C,5.6 %,9.11 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:38:02.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.63 W,93.12 %,24.10 %,69.00 °C,1410 MHz,2.8 %,100.00 %,1410 MHz,16,58.30 %,60.80 %,53.00 %,4,149.11 W,64.00 °C,5.6 %,9.04 W,5.70 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.12 GB/s
2025-05-07 14:38:02.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,304.44 W,93.12 %,27.20 %,69.00 °C,1380 MHz,3.7 %,100.00 %,1380 MHz,16,70.40 %,84.70 %,53.00 %,4,148.49 W,64.00 °C,5.6 %,8.91 W,9.30 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.05 GB/s
2025-05-07 14:38:02.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.65 W,93.12 %,0.00 %,69.00 °C,1395 MHz,4.6 %,100.00 %,1395 MHz,16,33.30 %,100.00 %,53.00 %,4,143.49 W,64.00 °C,5.6 %,9.13 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:38:02.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,293.80 W,93.12 %,0.00 %,69.00 °C,1395 MHz,5.3 %,100.00 %,1395 MHz,16,34.00 %,100.00 %,53.00 %,4,150.96 W,64.00 °C,5.6 %,9.17 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:38:02.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,302.08 W,93.12 %,0.00 %,69.00 °C,1395 MHz,5.9 %,100.00 %,1395 MHz,16,33.30 %,100.00 %,53.00 %,4,154.36 W,64.00 °C,5.6 %,9.17 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:38:02.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,298.57 W,93.12 %,34.40 %,69.00 °C,1395 MHz,3.7 %,100.00 %,1395 MHz,16,86.70 %,92.60 %,53.00 %,4,151.53 W,64.00 °C,5.6 %,9.08 W,10.20 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.05 GB/s
2025-05-07 14:38:03.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.64 W,93.12 %,0.00 %,69.00 °C,1395 MHz,4.3 %,100.00 %,1395 MHz,16,33.00 %,100.00 %,53.00 %,4,155.73 W,64.00 °C,5.6 %,9.11 W,49.60 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:38:03.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,302.99 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.1 %,99.00 %,1395 MHz,16,33.30 %,100.00 %,53.00 %,4,137.49 W,64.00 °C,5.6 %,9.07 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:38:03.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,302.88 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.4 %,99.00 %,1395 MHz,16,16.20 %,77.50 %,53.00 %,4,150.34 W,64.00 °C,5.6 %,9.19 W,22.60 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:38:03.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,300.21 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,33.80 %,100.00 %,53.00 %,4,142.61 W,65.00 °C,5.6 %,8.94 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:38:03.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,301.50 W,93.12 %,0.00 %,69.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,29.70 %,100.00 %,53.00 %,4,146.16 W,65.00 °C,5.6 %,8.96 W,43.70 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:38:03.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,308.13 W,93.12 %,0.00 %,69.00 °C,1395 MHz,2.4 %,99.00 %,1395 MHz,16,33.70 %,100.00 %,53.00 %,4,149.15 W,65.00 °C,5.6 %,9.18 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:38:03.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.10 W,93.12 %,12.40 %,69.00 °C,1395 MHz,3.1 %,99.00 %,1395 MHz,16,49.80 %,89.90 %,53.00 %,4,125.81 W,65.00 °C,5.6 %,9.15 W,31.60 %,1512 MHz,0.00 GB/s,0.04 GB/s,0.05 GB/s
