timestamp,task_name,name,index,temperature.gpu,power.draw [W],pcie_tx_bytes,tensor_active,nvlink_rx_bytes,utilization.memory [%],usage.memory [%],clocks.current.memory [MHz],sm_active,pcie.link.gen.current,sm_occupancy,clocks.current.graphics [MHz],cpu_usage,dram_active,cpu_power,nvlink_tx_bytes,pcie_rx_bytes,clocks.current.sm [MHz],dram_usage,dram_power,utilization.gpu [%],pcie.link.width.current,temperature.memory
2025-05-07 15:49:10.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,293.81 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.3 %,33.50 %,150.64 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.21 W,100.00 %,16,67.00 °C
2025-05-07 15:49:10.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,304.04 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,33.60 %,152.76 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.08 W,99.00 %,16,67.00 °C
2025-05-07 15:49:10.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,307.44 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.1 %,33.80 %,134.77 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,8.97 W,99.00 %,16,67.00 °C
2025-05-07 15:49:10.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,295.07 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,34.50 %,140.96 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.19 W,100.00 %,16,67.00 °C
2025-05-07 15:49:10.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,308.12 W,0.07 GB/s,26.10 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,86.40 %,4,9.70 %,1410 MHz,3.7 %,69.10 %,142.91 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.03 W,100.00 %,16,67.00 °C
2025-05-07 15:49:10.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,291.46 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.70 %,150.18 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,8.90 W,100.00 %,16,67.00 °C
2025-05-07 15:49:10.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,304.60 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,7.3 %,34.50 %,155.46 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,8.98 W,100.00 %,16,69.00 °C
2025-05-07 15:49:10.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,307.35 W,0.11 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,64.80 %,4,32.70 %,1410 MHz,3.7 %,19.90 %,149.15 W,0.00 GB/s,0.17 GB/s,1410 MHz,5.7 %,9.03 W,100.00 %,16,69.00 °C
2025-05-07 15:49:11.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,298.77 W,0.04 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,97.30 %,4,46.80 %,1395 MHz,3.7 %,31.70 %,141.15 W,0.00 GB/s,0.03 GB/s,1395 MHz,5.7 %,9.05 W,100.00 %,16,67.00 °C
2025-05-07 15:49:11.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,293.12 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.30 %,128.15 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.97 W,100.00 %,16,67.00 °C
2025-05-07 15:49:11.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,293.81 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.0 %,33.50 %,132.01 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.03 W,100.00 %,16,69.00 °C
2025-05-07 15:49:11.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,297.80 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.20 %,133.42 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.22 W,99.00 %,16,69.00 °C
2025-05-07 15:49:11.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,293.81 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,33.30 %,138.46 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.15 W,99.00 %,16,69.00 °C
2025-05-07 15:49:11.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,295.96 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.1 %,33.20 %,141.12 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,8.98 W,99.00 %,16,69.00 °C
2025-05-07 15:49:11.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,297.43 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.60 %,149.32 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,8.86 W,100.00 %,16,67.00 °C
2025-05-07 15:49:11.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,284.83 W,0.05 GB/s,20.80 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,84.70 %,4,21.60 %,1395 MHz,3.1 %,62.60 %,153.58 W,0.00 GB/s,0.07 GB/s,1395 MHz,5.7 %,8.93 W,100.00 %,16,69.00 °C
2025-05-07 15:49:11.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,284.83 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,48.40 %,1410 MHz,3.4 %,32.30 %,143.74 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.19 W,100.00 %,16,69.00 °C
2025-05-07 15:49:11.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,306.68 W,0.09 GB/s,2.10 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,77.50 %,4,18.70 %,1395 MHz,3.1 %,20.40 %,147.23 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.15 W,100.00 %,16,69.00 °C
2025-05-07 15:49:12.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,297.89 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.7 %,33.60 %,136.99 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.95 W,100.00 %,16,69.00 °C
2025-05-07 15:49:12.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,305.22 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,2.2 %,33.60 %,145.15 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.99 W,100.00 %,16,69.00 °C
2025-05-07 15:49:12.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,308.13 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,4.0 %,34.10 %,145.71 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.00 W,100.00 %,16,69.00 °C
2025-05-07 15:49:12.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,303.94 W,0.07 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,4.0 %,33.50 %,140.49 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.99 W,100.00 %,16,69.00 °C
2025-05-07 15:49:12.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,302.60 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.40 %,148.11 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.95 W,100.00 %,16,69.00 °C
2025-05-07 15:49:12.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,297.02 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,78.40 %,4,30.30 %,1395 MHz,3.1 %,21.30 %,143.04 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.04 W,100.00 %,16,69.00 °C
2025-05-07 15:49:12.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,292.45 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.7 %,33.50 %,135.61 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.04 W,100.00 %,16,69.00 °C
2025-05-07 15:49:12.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,292.45 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,33.50 %,146.96 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.03 W,100.00 %,16,69.00 °C
2025-05-07 15:49:12.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,292.93 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.6 %,33.90 %,136.55 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.25 W,100.00 %,16,69.00 °C
2025-05-07 15:49:12.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,298.00 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.1 %,33.30 %,152.01 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,8.96 W,100.00 %,16,69.00 °C
2025-05-07 15:49:13.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,282.90 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.60 %,148.34 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.95 W,100.00 %,16,69.00 °C
2025-05-07 15:49:13.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,293.62 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.1 %,33.70 %,144.18 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.05 W,100.00 %,16,69.00 °C
2025-05-07 15:49:13.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,295.39 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.3 %,33.40 %,143.46 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.07 W,100.00 %,16,69.00 °C
2025-05-07 15:49:13.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,289.72 W,0.08 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.6 %,33.30 %,151.32 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.19 W,100.00 %,16,69.00 °C
2025-05-07 15:49:13.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,295.46 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.1 %,33.30 %,146.90 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.07 W,100.00 %,16,69.00 °C
2025-05-07 15:49:13.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,290.11 W,0.09 GB/s,5.40 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,78.70 %,4,16.20 %,1395 MHz,3.1 %,27.80 %,135.75 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.13 W,100.00 %,16,69.00 °C
2025-05-07 15:49:13.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,292.73 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,49.70 %,1395 MHz,3.4 %,33.00 %,146.66 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.94 W,99.00 %,16,69.00 °C
2025-05-07 15:49:13.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,298.38 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.1 %,33.60 %,149.07 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,8.98 W,99.00 %,16,69.00 °C
2025-05-07 15:49:13.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,294.09 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,5.0 %,33.60 %,152.04 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.00 W,99.00 %,16,69.00 °C
2025-05-07 15:49:13.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,297.12 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,34.50 %,151.64 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.95 W,99.00 %,16,69.00 °C
2025-05-07 15:49:14.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,310.47 W,0.10 GB/s,24.70 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,59.20 %,4,5.80 %,1410 MHz,3.4 %,60.40 %,149.80 W,0.00 GB/s,0.12 GB/s,1410 MHz,5.7 %,9.13 W,100.00 %,16,69.00 °C
2025-05-07 15:49:14.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,278.44 W,0.07 GB/s,38.90 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,11.10 %,1395 MHz,3.1 %,95.50 %,151.80 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,8.85 W,100.00 %,16,69.00 °C
2025-05-07 15:49:14.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,308.23 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.3 %,35.00 %,145.81 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.90 W,99.00 %,16,69.00 °C
2025-05-07 15:49:14.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,290.31 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.50 %,143.49 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.13 W,99.00 %,16,69.00 °C
2025-05-07 15:49:14.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,294.99 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.0 %,34.30 %,132.99 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.06 W,99.00 %,16,69.00 °C
2025-05-07 15:49:14.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,307.94 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,2.8 %,33.30 %,148.76 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.01 W,100.00 %,16,69.00 °C
2025-05-07 15:49:14.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,296.15 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,5.1 %,33.50 %,150.17 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.19 W,100.00 %,16,69.00 °C
2025-05-07 15:49:14.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,291.20 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.7 %,33.50 %,149.55 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.24 W,100.00 %,16,69.00 °C
2025-05-07 15:49:14.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,293.34 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.0 %,33.30 %,151.66 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,8.99 W,100.00 %,16,69.00 °C
2025-05-07 15:49:14.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,296.82 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.0 %,33.50 %,152.67 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.98 W,100.00 %,16,69.00 °C
2025-05-07 15:49:15.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,295.01 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.7 %,33.50 %,151.71 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.99 W,99.00 %,16,69.00 °C
2025-05-07 15:49:15.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,297.50 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.7 %,33.40 %,150.02 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,8.89 W,99.00 %,16,69.00 °C
2025-05-07 15:49:15.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,304.15 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,4.0 %,33.70 %,148.05 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.96 W,99.00 %,16,69.00 °C
2025-05-07 15:49:15.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,285.94 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.7 %,33.30 %,148.40 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.92 W,100.00 %,16,69.00 °C
2025-05-07 15:49:15.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,297.81 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.30 %,149.66 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.98 W,100.00 %,16,69.00 °C
2025-05-07 15:49:15.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,291.76 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.70 %,141.02 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.14 W,100.00 %,16,69.00 °C
2025-05-07 15:49:15.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,291.76 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.20 %,138.61 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.00 W,100.00 %,16,69.00 °C
2025-05-07 15:49:15.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,294.50 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.20 %,130.60 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.12 W,100.00 %,16,69.00 °C
2025-05-07 15:49:15.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,296.65 W,0.10 GB/s,26.20 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,64.00 %,4,5.70 %,1395 MHz,3.1 %,64.70 %,135.59 W,0.00 GB/s,0.13 GB/s,1395 MHz,5.7 %,9.03 W,100.00 %,16,69.00 °C
2025-05-07 15:49:16.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,290.82 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.0 %,34.90 %,122.33 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.07 W,100.00 %,16,69.00 °C
2025-05-07 15:49:16.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,294.43 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,5.6 %,34.00 %,145.75 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.22 W,100.00 %,16,69.00 °C
2025-05-07 15:49:16.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,293.23 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.60 %,150.41 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.03 W,100.00 %,16,69.00 °C
2025-05-07 15:49:16.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,296.45 W,0.06 GB/s,39.50 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,11.10 %,1395 MHz,3.4 %,96.00 %,142.73 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,8.98 W,100.00 %,16,69.00 °C
2025-05-07 15:49:16.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,293.12 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.6 %,33.20 %,148.15 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.11 W,99.00 %,16,69.00 °C
2025-05-07 15:49:16.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,293.62 W,0.08 GB/s,24.20 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,84.80 %,4,9.70 %,1395 MHz,3.4 %,64.80 %,151.39 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.02 W,99.00 %,16,69.00 °C
2025-05-07 15:49:16.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,288.64 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,2.8 %,33.40 %,147.01 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.11 W,100.00 %,16,69.00 °C
2025-05-07 15:49:16.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,296.34 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.7 %,33.40 %,134.97 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.12 W,100.00 %,16,69.00 °C
2025-05-07 15:49:16.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,293.35 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.1 %,34.00 %,137.42 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.00 W,100.00 %,16,69.00 °C
2025-05-07 15:49:16.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,294.70 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.20 %,137.23 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.95 W,100.00 %,16,69.00 °C
2025-05-07 15:49:17.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,309.67 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.30 %,130.85 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.15 W,100.00 %,16,69.00 °C
2025-05-07 15:49:17.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,295.54 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.50 %,124.08 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.01 W,100.00 %,16,69.00 °C
2025-05-07 15:49:17.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,297.62 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,93.12 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.40 %,122.02 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.05 W,100.00 %,16,69.00 °C
