timestamp,task_name,name,index,usage.memory [%],sm_occupancy,utilization.memory [%],power.draw [W],cpu_power,temperature.memory,sm_active,clocks.current.sm [MHz],utilization.gpu [%],cpu_usage,pcie_rx_bytes,nvlink_rx_bytes,clocks.current.memory [MHz],clocks.current.graphics [MHz],dram_usage,pcie.link.gen.current,pcie_tx_bytes,pcie.link.width.current,tensor_active,nvlink_tx_bytes,temperature.gpu,dram_active,dram_power
2025-05-07 14:36:10.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,300.94 W,150.68 W,67.00 °C,100.00 %,1410 MHz,99.00 %,5.9 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.70 %,9.21 W
2025-05-07 14:36:10.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,303.74 W,153.08 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.30 %,9.07 W
2025-05-07 14:36:10.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,5.50 %,53.00 %,303.74 W,150.89 W,67.00 °C,61.20 %,1395 MHz,100.00 %,3.1 %,0.13 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,24.50 %,0.00 GB/s,63.00 °C,60.30 %,8.93 W
2025-05-07 14:36:10.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,33.80 %,53.00 %,300.23 W,153.84 W,67.00 °C,96.90 %,1395 MHz,100.00 %,4.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,23.80 %,9.09 W
2025-05-07 14:36:10.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,26.20 %,53.00 %,295.10 W,154.69 W,67.00 °C,64.20 %,1410 MHz,100.00 %,4.0 %,0.21 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.12 GB/s,16,7.50 %,0.00 GB/s,63.00 °C,32.50 %,9.29 W
2025-05-07 14:36:10.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,298.86 W,149.30 W,67.00 °C,100.00 %,1410 MHz,100.00 %,5.3 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.60 %,9.24 W
2025-05-07 14:36:10.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,24.20 %,53.00 %,295.39 W,150.96 W,67.00 °C,78.10 %,1410 MHz,100.00 %,4.3 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,17.50 %,9.02 W
2025-05-07 14:36:10.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,301.12 W,148.62 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.60 %,8.87 W
2025-05-07 14:36:11.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,301.32 W,142.35 W,67.00 °C,100.00 %,1395 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.70 %,8.79 W
2025-05-07 14:36:11.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,292.99 W,148.25 W,67.00 °C,100.00 %,1395 MHz,99.00 %,4.0 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.50 %,8.96 W
2025-05-07 14:36:11.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,299.19 W,151.68 W,67.00 °C,100.00 %,1410 MHz,99.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.80 %,8.90 W
2025-05-07 14:36:11.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,291.29 W,148.73 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.60 %,9.14 W
2025-05-07 14:36:11.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,303.56 W,148.85 W,67.00 °C,100.00 %,1410 MHz,100.00 %,2.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.30 %,8.94 W
2025-05-07 14:36:11.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,291.47 W,126.62 W,67.00 °C,100.00 %,1395 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.70 %,9.21 W
2025-05-07 14:36:11.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,9.30 %,53.00 %,294.03 W,141.00 W,67.00 °C,86.70 %,1410 MHz,100.00 %,3.3 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.07 GB/s,16,35.00 %,0.00 GB/s,63.00 °C,85.30 %,9.07 W
2025-05-07 14:36:11.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,26.20 %,53.00 %,304.21 W,136.52 W,67.00 °C,77.30 %,1410 MHz,100.00 %,3.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,18.70 %,8.85 W
2025-05-07 14:36:11.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,299.86 W,154.53 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.60 %,8.95 W
2025-05-07 14:36:12.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,54.00 %,302.38 W,151.42 W,67.00 °C,100.00 %,1410 MHz,100.00 %,5.3 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.50 %,9.11 W
2025-05-07 14:36:12.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,54.00 %,299.85 W,149.22 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.70 %,9.05 W
2025-05-07 14:36:12.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,30.60 %,53.00 %,292.94 W,151.79 W,67.00 °C,67.80 %,1395 MHz,100.00 %,3.1 %,0.21 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.12 GB/s,16,3.90 %,0.00 GB/s,63.00 °C,27.70 %,8.95 W
2025-05-07 14:36:12.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,48.50 %,53.00 %,300.56 W,143.40 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,32.60 %,9.01 W
2025-05-07 14:36:12.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,300.33 W,146.69 W,69.00 °C,100.00 %,1410 MHz,100.00 %,3.6 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.60 %,9.00 W
2025-05-07 14:36:12.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,299.36 W,150.95 W,69.00 °C,100.00 %,1395 MHz,99.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.30 %,9.16 W
2025-05-07 14:36:12.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,282.01 W,148.40 W,69.00 °C,100.00 %,1395 MHz,99.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.90 %,8.91 W
2025-05-07 14:36:12.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,11.10 %,53.00 %,294.90 W,148.81 W,69.00 °C,100.00 %,1410 MHz,100.00 %,3.3 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.07 GB/s,16,39.30 %,0.00 GB/s,63.00 °C,95.80 %,9.02 W
2025-05-07 14:36:12.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,3.00 %,53.00 %,299.27 W,144.48 W,69.00 °C,41.00 %,1410 MHz,100.00 %,5.0 %,0.18 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,20.60 %,0.00 GB/s,63.00 °C,51.80 %,9.19 W
2025-05-07 14:36:12.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,303.17 W,149.45 W,69.00 °C,100.00 %,1410 MHz,99.00 %,3.7 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.40 %,8.93 W
2025-05-07 14:36:13.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,4.60 %,53.00 %,303.17 W,142.31 W,69.00 °C,55.80 %,1410 MHz,99.00 %,3.1 %,0.14 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,23.80 %,0.00 GB/s,64.00 °C,58.90 %,8.89 W
2025-05-07 14:36:13.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,48.30 %,54.00 %,304.44 W,151.47 W,69.00 °C,100.00 %,1395 MHz,100.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,32.30 %,8.93 W
2025-05-07 14:36:13.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,5.40 %,54.00 %,292.16 W,147.24 W,69.00 °C,60.20 %,1395 MHz,100.00 %,5.9 %,0.15 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,24.10 %,0.00 GB/s,63.00 °C,60.50 %,9.21 W
2025-05-07 14:36:13.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,3.90 %,53.00 %,291.67 W,150.95 W,69.00 °C,51.90 %,1410 MHz,100.00 %,6.5 %,0.14 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,24.40 %,0.00 GB/s,63.00 °C,60.40 %,9.11 W
2025-05-07 14:36:13.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,302.88 W,149.66 W,69.00 °C,100.00 %,1410 MHz,100.00 %,5.9 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.80 %,9.15 W
2025-05-07 14:36:13.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,5.50 %,53.00 %,299.45 W,149.69 W,69.00 °C,59.40 %,1410 MHz,100.00 %,3.7 %,0.13 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,23.40 %,0.00 GB/s,64.00 °C,56.40 %,8.95 W
2025-05-07 14:36:13.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,21.60 %,53.00 %,285.35 W,147.47 W,69.00 °C,78.20 %,1395 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,15.80 %,9.23 W
2025-05-07 14:36:13.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,289.43 W,137.21 W,69.00 °C,100.00 %,1410 MHz,99.00 %,2.5 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,35.00 %,9.16 W
2025-05-07 14:36:13.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,289.43 W,132.33 W,69.00 °C,100.00 %,1410 MHz,99.00 %,4.0 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.50 %,9.11 W
2025-05-07 14:36:13.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,301.70 W,148.61 W,69.00 °C,100.00 %,1410 MHz,100.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.80 %,8.99 W
2025-05-07 14:36:14.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,11.10 %,53.00 %,304.55 W,140.72 W,69.00 °C,100.00 %,1410 MHz,100.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.07 GB/s,16,39.30 %,0.00 GB/s,64.00 °C,96.00 %,9.08 W
2025-05-07 14:36:14.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,303.93 W,146.53 W,69.00 °C,100.00 %,1395 MHz,99.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.60 %,8.96 W
2025-05-07 14:36:14.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,291.47 W,153.90 W,69.00 °C,100.00 %,1395 MHz,99.00 %,3.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.70 %,9.04 W
2025-05-07 14:36:14.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,301.53 W,150.30 W,69.00 °C,100.00 %,1410 MHz,100.00 %,6.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,34.00 %,9.25 W
2025-05-07 14:36:14.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,308.03 W,150.21 W,69.00 °C,100.00 %,1395 MHz,100.00 %,7.5 %,0.06 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.40 %,9.17 W
2025-05-07 14:36:14.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,293.34 W,151.39 W,69.00 °C,100.00 %,1395 MHz,100.00 %,6.5 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.50 %,9.09 W
2025-05-07 14:36:14.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,40.50 %,53.00 %,295.47 W,149.10 W,69.00 °C,82.50 %,1410 MHz,100.00 %,4.7 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,28.20 %,9.11 W
2025-05-07 14:36:14.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,28.00 %,53.00 %,305.90 W,151.48 W,69.00 °C,82.00 %,1410 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,20.10 %,9.21 W
2025-05-07 14:36:14.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,31.70 %,53.00 %,297.23 W,135.79 W,69.00 °C,90.20 %,1395 MHz,100.00 %,4.0 %,0.06 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.04 GB/s,16,12.50 %,0.00 GB/s,64.00 °C,50.30 %,9.07 W
2025-05-07 14:36:14.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,31.60 %,53.00 %,297.61 W,153.64 W,69.00 °C,90.10 %,1410 MHz,99.00 %,3.7 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.04 GB/s,16,12.40 %,0.00 GB/s,64.00 °C,50.10 %,8.96 W
2025-05-07 14:36:15.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,305.67 W,136.87 W,69.00 °C,100.00 %,1410 MHz,99.00 %,4.0 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.30 %,9.06 W
2025-05-07 14:36:15.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,293.25 W,149.08 W,69.00 °C,100.00 %,1395 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.40 %,9.03 W
2025-05-07 14:36:15.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,301.80 W,146.15 W,69.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.30 %,8.92 W
2025-05-07 14:36:15.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,43.00 %,53.00 %,303.07 W,140.70 W,69.00 °C,90.40 %,1395 MHz,99.00 %,3.7 %,0.06 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.04 GB/s,16,2.60 %,0.00 GB/s,64.00 °C,35.00 %,9.09 W
2025-05-07 14:36:15.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,296.05 W,148.31 W,69.00 °C,100.00 %,1395 MHz,99.00 %,3.0 %,0.06 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.70 %,9.06 W
2025-05-07 14:36:15.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,15.50 %,53.00 %,295.58 W,141.80 W,69.00 °C,79.90 %,1395 MHz,99.00 %,3.0 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,7.50 %,0.00 GB/s,64.00 °C,32.40 %,9.19 W
2025-05-07 14:36:15.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,48.00 %,53.00 %,305.99 W,150.38 W,69.00 °C,100.00 %,1410 MHz,100.00 %,5.6 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,32.10 %,9.30 W
2025-05-07 14:36:15.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,18.80 %,53.00 %,291.38 W,149.28 W,69.00 °C,77.50 %,1395 MHz,100.00 %,5.6 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,1.80 %,0.00 GB/s,64.00 °C,20.00 %,9.07 W
2025-05-07 14:36:15.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,5.70 %,53.00 %,302.10 W,147.19 W,69.00 °C,63.70 %,1410 MHz,100.00 %,3.6 %,0.12 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,25.90 %,0.00 GB/s,64.00 °C,64.90 %,9.12 W
2025-05-07 14:36:15.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,306.19 W,153.90 W,69.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.70 %,8.90 W
2025-05-07 14:36:16.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,307.91 W,149.55 W,69.00 °C,100.00 %,1395 MHz,99.00 %,7.0 %,0.06 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.60 %,9.13 W
2025-05-07 14:36:16.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,292.94 W,149.49 W,69.00 °C,100.00 %,1410 MHz,99.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.90 %,9.09 W
2025-05-07 14:36:16.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,54.00 %,292.94 W,154.43 W,69.00 °C,100.00 %,1410 MHz,100.00 %,8.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.90 %,9.54 W
2025-05-07 14:36:16.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,54.00 %,304.55 W,149.85 W,69.00 °C,100.00 %,1395 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.20 %,9.11 W
2025-05-07 14:36:16.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,47.30 %,53.00 %,299.15 W,151.55 W,69.00 °C,94.30 %,1395 MHz,100.00 %,3.1 %,0.11 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,30.20 %,9.09 W
2025-05-07 14:36:16.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,297.51 W,145.30 W,69.00 °C,100.00 %,1395 MHz,100.00 %,1.9 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.70 %,8.99 W
2025-05-07 14:36:16.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,9.80 %,53.00 %,304.84 W,149.38 W,69.00 °C,86.50 %,1410 MHz,100.00 %,3.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.07 GB/s,16,25.80 %,0.00 GB/s,64.00 °C,68.00 %,9.04 W
2025-05-07 14:36:16.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,2.80 %,53.00 %,290.68 W,139.05 W,69.00 °C,37.90 %,1395 MHz,100.00 %,3.1 %,0.20 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.12 GB/s,16,19.10 %,0.00 GB/s,64.00 °C,46.80 %,8.93 W
2025-05-07 14:36:16.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,290.68 W,149.19 W,69.00 °C,100.00 %,1395 MHz,100.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,34.30 %,9.12 W
2025-05-07 14:36:17.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,11.10 %,53.00 %,295.29 W,149.85 W,69.00 °C,100.00 %,1410 MHz,100.00 %,4.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.07 GB/s,16,39.30 %,0.00 GB/s,64.00 °C,95.80 %,9.27 W
2025-05-07 14:36:17.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,307.35 W,146.88 W,69.00 °C,100.00 %,1395 MHz,100.00 %,4.0 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.30 %,9.08 W
2025-05-07 14:36:17.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,40.30 %,53.00 %,293.89 W,149.91 W,69.00 °C,84.40 %,1395 MHz,100.00 %,2.8 %,0.06 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,27.90 %,9.02 W
2025-05-07 14:36:17.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,50.00 %,53.00 %,291.37 W,150.55 W,69.00 °C,100.00 %,1395 MHz,99.00 %,3.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,64.00 °C,33.50 %,9.06 W
