timestamp,task_name,name,index,pcie_rx_bytes,dram_usage,nvlink_rx_bytes,usage.memory [%],clocks.current.sm [MHz],pcie_tx_bytes,tensor_active,sm_occupancy,cpu_power,dram_active,sm_active,power.draw [W],nvlink_tx_bytes,temperature.gpu,utilization.memory [%],clocks.current.memory [MHz],dram_power,cpu_usage,temperature.memory,pcie.link.gen.current,pcie.link.width.current,clocks.current.graphics [MHz],utilization.gpu [%]
2025-05-07 16:33:04.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,151.11 W,33.70 %,100.00 %,303.24 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.10 W,3.9 %,69.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:33:04.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,145.68 W,33.10 %,100.00 %,298.18 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.00 W,2.5 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:04.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,151.53 W,33.60 %,100.00 %,299.18 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.11 W,4.9 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:04.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,151.81 W,33.80 %,100.00 %,292.56 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.48 W,6.9 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:04.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,156.37 W,33.40 %,100.00 %,298.20 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.21 W,7.7 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:05.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,49.30 %,151.80 W,34.10 %,98.00 %,293.60 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.23 W,5.6 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:05.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,150.44 W,33.40 %,100.00 %,296.44 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.20 W,3.7 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:05.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,136.10 W,33.30 %,100.00 %,297.70 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.18 W,3.4 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:05.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,155.00 W,34.20 %,100.00 %,297.80 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.98 W,3.4 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:05.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.13 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,23.30 %,5.50 %,145.86 W,56.90 %,59.60 %,294.02 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.17 W,3.4 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:05.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,43.00 %,147.74 W,29.30 %,100.00 %,295.39 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.11 W,5.5 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:05.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,146.83 W,33.80 %,100.00 %,292.92 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.13 W,4.9 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:05.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.21 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.12 GB/s,0.20 %,35.70 %,140.49 W,21.60 %,72.10 %,291.87 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.97 W,4.3 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:05.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,153.12 W,33.70 %,100.00 %,296.34 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.02 W,3.6 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:05.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.04 GB/s,0.00 %,48.40 %,148.74 W,32.30 %,96.80 %,295.86 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.96 W,3.7 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:06.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,152.79 W,33.50 %,100.00 %,294.11 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.17 W,5.2 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:06.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,158.94 W,33.60 %,100.00 %,306.78 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.08 W,3.7 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:06.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,152.19 W,33.50 %,100.00 %,299.92 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.03 W,3.7 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:06.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,149.83 W,33.40 %,100.00 %,296.04 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.16 W,3.4 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:06.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,136.83 W,33.40 %,100.00 %,297.32 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.96 W,3.4 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:06.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,151.64 W,33.20 %,100.00 %,299.25 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.00 W,3.4 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:06.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,3.60 %,18.10 %,135.41 W,24.40 %,79.10 %,291.58 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.93 W,3.7 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:06.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,145.80 W,33.50 %,100.00 %,291.58 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.08 W,3.1 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:06.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.10 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,47.90 %,153.47 W,30.80 %,95.40 %,295.51 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.24 W,5.3 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:06.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,145.59 W,33.90 %,100.00 %,297.71 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.99 W,4.1 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:07.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,152.72 W,33.60 %,100.00 %,298.48 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.01 W,2.5 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:07.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,143.90 W,33.30 %,100.00 %,292.45 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.10 W,3.4 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:07.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,147.81 W,33.80 %,100.00 %,300.14 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.08 W,3.4 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:07.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,142.56 W,33.90 %,100.00 %,287.58 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.17 W,3.6 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:07.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,1.60 %,16.40 %,146.51 W,17.10 %,72.20 %,287.58 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.94 W,3.4 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:07.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,150.13 W,33.20 %,100.00 %,299.26 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.88 W,2.2 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:07.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,138.77 W,34.80 %,100.00 %,293.33 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.22 W,3.1 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:07.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,146.02 W,34.40 %,100.00 %,299.76 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.17 W,2.2 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:07.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,151.45 W,33.40 %,100.00 %,298.40 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.93 W,3.4 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:08.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.30 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.14 GB/s,12.30 %,4.90 %,147.46 W,30.90 %,31.50 %,295.94 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.30 W,6.8 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:08.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,149.81 W,34.60 %,100.00 %,299.18 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.13 W,4.7 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:08.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,151.77 W,33.80 %,100.00 %,294.40 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.02 W,2.1 %,71.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:08.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,147.50 W,33.20 %,100.00 %,295.10 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.07 W,3.1 %,71.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:08.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,150.82 W,34.20 %,100.00 %,295.58 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.09 W,3.0 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:08.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,151.01 W,33.60 %,100.00 %,292.27 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.98 W,2.8 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:08.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.08 GB/s,24.00 %,9.90 %,144.49 W,64.30 %,85.20 %,290.78 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.06 W,3.1 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:08.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,144.13 W,33.30 %,100.00 %,295.98 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.90 W,3.1 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:08.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.13 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,22.00 %,5.30 %,147.18 W,53.40 %,56.70 %,300.56 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.99 W,3.4 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:09.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,151.43 W,33.30 %,100.00 %,300.04 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.91 W,3.1 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:09.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,149.35 W,33.60 %,100.00 %,296.93 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.30 W,6.8 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:09.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,151.31 W,33.30 %,100.00 %,294.68 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.13 W,3.1 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:09.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,150.61 W,33.20 %,100.00 %,295.49 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.08 W,4.1 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:09.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,150.88 W,33.30 %,100.00 %,295.78 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.02 W,3.7 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:09.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,149.48 W,33.50 %,100.00 %,294.01 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.95 W,4.6 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:09.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.22 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.12 GB/s,4.80 %,28.70 %,151.59 W,27.50 %,65.60 %,296.73 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.18 W,3.1 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:09.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.14 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.11 GB/s,0.00 %,44.70 %,148.23 W,28.20 %,89.00 %,297.92 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.91 W,3.4 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:09.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.14 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.11 GB/s,0.00 %,44.30 %,140.60 W,28.00 %,88.30 %,292.35 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.89 W,4.0 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:09.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,148.76 W,33.50 %,100.00 %,291.00 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.94 W,4.0 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:10.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,147.51 W,33.70 %,100.00 %,296.66 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.84 W,3.4 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:10.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.07 GB/s,20.50 %,12.20 %,142.14 W,58.00 %,87.00 %,293.04 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.24 W,3.4 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:10.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.07 GB/s,39.50 %,11.10 %,147.81 W,95.90 %,100.00 %,293.04 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.95 W,4.0 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:10.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,133.78 W,33.60 %,100.00 %,295.09 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.94 W,3.4 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:10.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.07 GB/s,39.10 %,11.10 %,147.91 W,95.30 %,99.90 %,300.54 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.00 W,3.4 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:10.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,145.41 W,33.50 %,100.00 %,296.66 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.09 W,3.4 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:10.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,152.43 W,33.40 %,100.00 %,296.66 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.06 W,3.1 %,71.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:10.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.08 GB/s,0.00 %,50.00 %,148.57 W,33.20 %,100.00 %,295.40 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.16 W,5.9 %,71.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:10.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,150.27 W,33.10 %,100.00 %,296.74 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.08 W,5.0 %,71.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:10.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,149.92 W,33.80 %,100.00 %,297.43 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.23 W,3.4 %,71.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:11.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,138.20 W,33.70 %,100.00 %,293.72 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.89 W,3.1 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:11.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,148.43 W,33.80 %,100.00 %,291.56 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.94 W,3.7 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:11.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,154.10 W,34.30 %,100.00 %,295.36 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.44 W,5.7 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:11.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,147.64 W,33.30 %,100.00 %,291.87 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.12 W,2.5 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:11.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.07 GB/s,38.80 %,11.10 %,147.84 W,95.60 %,99.70 %,296.35 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.95 W,2.8 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:11.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.21 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.12 GB/s,11.50 %,17.50 %,136.47 W,36.30 %,53.90 %,295.65 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,9.05 W,3.6 %,71.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:11.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,93.12 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,139.52 W,33.60 %,100.00 %,300.73 W,0.00 GB/s,66.00 °C,53.00 %,1512 MHz,8.90 W,3.7 %,71.00 °C,4,16,1395 MHz,100.00 %
