timestamp,task_name,name,index,temperature.gpu,clocks.current.memory [MHz],clocks.current.graphics [MHz],pcie_tx_bytes,utilization.memory [%],nvlink_tx_bytes,cpu_power,sm_occupancy,nvlink_rx_bytes,sm_active,pcie.link.width.current,pcie_rx_bytes,temperature.memory,dram_active,power.draw [W],dram_power,dram_usage,clocks.current.sm [MHz],utilization.gpu [%],usage.memory [%],pcie.link.gen.current,cpu_usage,tensor_active
2025-05-07 16:38:26.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,150.28 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,34.60 %,297.31 W,8.93 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,5.6 %,0.00 %
2025-05-07 16:38:26.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,139.75 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.30 %,301.53 W,9.09 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.6 %,0.00 %
2025-05-07 16:38:26.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.04 GB/s,53.00 %,0.00 GB/s,148.27 W,41.00 %,0.00 GB/s,90.20 %,16,0.06 GB/s,71.00 °C,37.30 %,296.93 W,9.07 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.0 %,4.20 %
2025-05-07 16:38:26.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,137.98 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.40 %,295.47 W,8.93 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:26.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,142.22 W,46.90 %,0.00 GB/s,93.30 %,16,0.06 GB/s,69.00 °C,32.50 %,300.14 W,8.94 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:26.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,149.42 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.30 %,299.76 W,8.93 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:26.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,150.74 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.20 %,301.30 W,8.99 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:27.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,148.96 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.40 %,296.45 W,8.99 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:27.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.10 GB/s,53.00 %,0.00 GB/s,154.56 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.80 %,290.42 W,8.90 W,5.6 %,1380 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:27.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,141.83 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,34.00 %,303.05 W,8.98 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:27.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.07 GB/s,53.00 %,0.00 GB/s,141.98 W,10.10 %,0.00 GB/s,92.50 %,16,0.06 GB/s,71.00 °C,90.60 %,303.05 W,9.09 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,37.60 %
2025-05-07 16:38:27.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,147.81 W,50.00 %,0.00 GB/s,100.00 %,16,0.10 GB/s,71.00 °C,34.40 %,291.39 W,8.92 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:27.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,144.92 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.80 %,301.42 W,8.88 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:27.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.08 GB/s,53.00 %,0.00 GB/s,150.11 W,10.00 %,0.00 GB/s,86.30 %,16,0.06 GB/s,71.00 °C,65.10 %,298.68 W,9.19 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,4.3 %,24.20 %
2025-05-07 16:38:27.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,154.25 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.50 %,303.25 W,9.17 W,5.6 %,1395 MHz,99.00 %,93.12 %,4,4.6 %,0.00 %
2025-05-07 16:38:27.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,153.29 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.30 %,301.67 W,9.18 W,5.6 %,1395 MHz,99.00 %,93.12 %,4,5.0 %,0.00 %
2025-05-07 16:38:28.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,150.24 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,34.00 %,301.67 W,9.06 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:28.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,145.86 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.30 %,297.92 W,9.14 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.3 %,0.00 %
2025-05-07 16:38:28.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,136.57 W,39.80 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,27.40 %,301.62 W,9.07 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:28.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,147.05 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,34.10 %,305.39 W,9.11 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:28.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,139.37 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.80 %,301.11 W,8.98 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:28.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,146.82 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.80 %,303.74 W,8.88 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:28.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,151.18 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.70 %,298.61 W,8.97 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:28.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,143.66 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.00 %,286.42 W,9.17 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:28.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,142.18 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.70 %,303.57 W,9.13 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.7 %,0.00 %
2025-05-07 16:38:28.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,151.97 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.70 %,302.88 W,8.91 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:29.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,148.71 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.60 %,302.88 W,9.37 W,5.6 %,1395 MHz,99.00 %,93.12 %,4,5.0 %,0.00 %
2025-05-07 16:38:29.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.10 GB/s,53.00 %,0.00 GB/s,150.35 W,23.20 %,0.00 GB/s,79.60 %,16,0.05 GB/s,71.00 °C,16.20 %,307.83 W,8.85 W,5.6 %,1380 MHz,99.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:29.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,148.47 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.60 %,293.92 W,9.16 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,4.3 %,0.00 %
2025-05-07 16:38:29.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,146.96 W,42.50 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,29.00 %,294.20 W,9.21 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.7 %,0.00 %
2025-05-07 16:38:29.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.07 GB/s,53.00 %,0.00 GB/s,147.52 W,10.40 %,0.00 GB/s,94.10 %,16,0.06 GB/s,71.00 °C,89.40 %,301.51 W,9.08 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.1 %,35.70 %
2025-05-07 16:38:29.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,142.76 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.30 %,302.88 W,8.97 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:29.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.07 GB/s,53.00 %,0.00 GB/s,149.98 W,10.70 %,0.00 GB/s,86.60 %,16,0.05 GB/s,71.00 °C,61.50 %,295.06 W,9.02 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,3.1 %,22.60 %
2025-05-07 16:38:29.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.10 GB/s,53.00 %,0.00 GB/s,136.26 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.30 %,300.53 W,8.96 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:29.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.10 GB/s,53.00 %,0.00 GB/s,147.58 W,23.40 %,0.00 GB/s,75.70 %,16,0.06 GB/s,71.00 °C,16.60 %,286.49 W,8.88 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,2.8 %,0.00 %
2025-05-07 16:38:29.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,153.13 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.70 %,304.40 W,9.14 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:30.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,148.29 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.60 %,299.18 W,9.01 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:30.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,156.51 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.30 %,298.00 W,9.11 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,5.0 %,0.00 %
2025-05-07 16:38:30.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,151.14 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.70 %,297.92 W,9.20 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,4.4 %,0.00 %
2025-05-07 16:38:30.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,147.35 W,47.50 %,0.00 GB/s,94.60 %,16,0.10 GB/s,71.00 °C,30.30 %,301.72 W,9.24 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.7 %,0.00 %
2025-05-07 16:38:30.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,146.58 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,34.30 %,297.62 W,9.00 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:30.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,124.60 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.40 %,305.96 W,9.13 W,5.6 %,1395 MHz,99.00 %,93.12 %,4,3.7 %,0.00 %
2025-05-07 16:38:30.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,138.23 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,34.00 %,292.93 W,9.17 W,5.6 %,1380 MHz,99.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:30.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,140.87 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.60 %,292.93 W,9.12 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,4.0 %,0.00 %
2025-05-07 16:38:30.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,140.60 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.20 %,299.95 W,9.15 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:31.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,148.52 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.10 %,307.84 W,8.98 W,5.6 %,1395 MHz,99.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:31.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,147.56 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.90 %,307.64 W,9.13 W,5.6 %,1380 MHz,99.00 %,93.12 %,4,3.7 %,0.00 %
2025-05-07 16:38:31.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,66.00 °C,1512 MHz,1380 MHz,0.10 GB/s,53.00 %,0.00 GB/s,148.59 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.50 %,292.66 W,8.97 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:31.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,145.55 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.30 %,305.03 W,9.39 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,5.3 %,0.00 %
2025-05-07 16:38:31.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,154.39 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.20 %,304.70 W,9.19 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:31.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,148.94 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.40 %,304.70 W,9.15 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,4.3 %,0.00 %
2025-05-07 16:38:31.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,137.90 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.30 %,306.38 W,9.04 W,5.6 %,1395 MHz,99.00 %,93.12 %,4,3.7 %,0.00 %
2025-05-07 16:38:31.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,150.27 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.00 %,291.20 W,8.88 W,5.6 %,1380 MHz,99.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:31.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,145.75 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.80 %,293.73 W,8.96 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:31.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,149.22 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.00 %,297.89 W,8.93 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:32.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.07 GB/s,53.00 %,0.00 GB/s,148.97 W,11.10 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,95.80 %,306.10 W,9.10 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.1 %,39.30 %
2025-05-07 16:38:32.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,145.40 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.60 %,304.89 W,9.01 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:32.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,151.31 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.20 %,302.30 W,9.12 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.0 %,0.00 %
2025-05-07 16:38:32.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,144.39 W,43.90 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,29.60 %,308.63 W,9.23 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,4.0 %,0.00 %
2025-05-07 16:38:32.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,152.60 W,22.70 %,0.00 GB/s,78.30 %,16,0.06 GB/s,71.00 °C,15.70 %,291.79 W,9.11 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,4.6 %,0.00 %
2025-05-07 16:38:32.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,151.42 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.30 %,295.68 W,9.04 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:32.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,140.57 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.10 %,309.19 W,8.83 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:32.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1380 MHz,0.08 GB/s,53.00 %,0.00 GB/s,148.64 W,14.20 %,0.00 GB/s,84.60 %,16,0.05 GB/s,71.00 °C,44.50 %,291.78 W,9.16 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,4.0 %,13.50 %
2025-05-07 16:38:32.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.14 GB/s,53.00 %,0.00 GB/s,143.22 W,5.20 %,0.00 GB/s,32.00 %,16,0.30 GB/s,71.00 °C,31.10 %,298.11 W,9.02 W,5.6 %,1395 MHz,99.00 %,93.12 %,4,3.4 %,12.20 %
2025-05-07 16:38:32.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,153.47 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,33.20 %,299.86 W,9.07 W,5.6 %,1395 MHz,99.00 %,93.12 %,4,3.7 %,0.00 %
2025-05-07 16:38:33.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,151.98 W,6.30 %,0.00 GB/s,61.60 %,16,0.11 GB/s,71.00 °C,65.30 %,292.56 W,9.26 W,5.6 %,1380 MHz,99.00 %,93.12 %,4,3.7 %,27.20 %
2025-05-07 16:38:33.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,148.89 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,33.30 %,306.74 W,9.12 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,3.7 %,0.00 %
2025-05-07 16:38:33.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,146.09 W,25.90 %,0.00 GB/s,81.10 %,16,0.06 GB/s,71.00 °C,18.40 %,302.77 W,9.02 W,5.6 %,1395 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
2025-05-07 16:38:33.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,147.13 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,71.00 °C,34.00 %,307.54 W,8.91 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,3.4 %,0.00 %
2025-05-07 16:38:33.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,67.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,150.62 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,71.00 °C,34.20 %,292.34 W,9.00 W,5.6 %,1380 MHz,100.00 %,93.12 %,4,3.1 %,0.00 %
