timestamp,task_name,name,index,cpu_usage,usage.memory [%],sm_active,nvlink_rx_bytes,dram_power,temperature.gpu,nvlink_tx_bytes,utilization.memory [%],dram_usage,sm_occupancy,power.draw [W],cpu_power,temperature.memory,clocks.current.memory [MHz],tensor_active,clocks.current.sm [MHz],pcie_tx_bytes,dram_active,pcie_rx_bytes,utilization.gpu [%],clocks.current.graphics [MHz],pcie.link.width.current,pcie.link.gen.current
2025-05-07 16:41:06.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.6 %,90.02 %,100.00 %,0.00 GB/s,9.15 W,65.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,299.59 W,146.91 W,69.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.60 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:07.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,90.02 %,100.00 %,0.00 GB/s,9.29 W,65.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,299.74 W,138.95 W,69.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.30 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:07.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,90.02 %,100.00 %,0.00 GB/s,9.03 W,65.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,300.93 W,147.92 W,69.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.20 %,0.05 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:07.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,90.02 %,97.30 %,0.00 GB/s,9.12 W,65.00 °C,0.00 GB/s,53.00 %,5.6 %,34.40 %,297.11 W,149.29 W,69.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,24.00 %,0.05 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:07.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,90.02 %,100.00 %,0.00 GB/s,9.01 W,65.00 °C,0.00 GB/s,53.00 %,5.6 %,11.10 %,296.74 W,149.14 W,69.00 °C,1512 MHz,39.10 %,1395 MHz,0.07 GB/s,96.00 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:07.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,90.02 %,100.00 %,0.00 GB/s,8.95 W,65.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,295.88 W,147.99 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.60 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:07.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,90.02 %,100.00 %,0.00 GB/s,9.08 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,307.40 W,144.78 W,71.00 °C,1512 MHz,0.00 %,1410 MHz,0.10 GB/s,34.00 %,0.05 GB/s,100.00 %,1410 MHz,16,4
2025-05-07 16:41:07.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.8 %,90.02 %,100.00 %,0.00 GB/s,9.04 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,288.93 W,151.90 W,69.00 °C,1512 MHz,0.00 %,1410 MHz,0.10 GB/s,33.90 %,0.06 GB/s,100.00 %,1410 MHz,16,4
2025-05-07 16:41:07.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,90.02 %,100.00 %,0.00 GB/s,8.96 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,309.88 W,135.56 W,71.00 °C,1512 MHz,0.00 %,1410 MHz,0.09 GB/s,33.40 %,0.05 GB/s,99.00 %,1410 MHz,16,4
2025-05-07 16:41:07.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.9 %,90.02 %,100.00 %,0.00 GB/s,8.96 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,293.42 W,144.69 W,69.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.80 %,0.06 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:07.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,90.02 %,100.00 %,0.00 GB/s,9.13 W,66.00 °C,0.00 GB/s,52.00 %,5.6 %,50.00 %,297.80 W,148.72 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,34.80 %,0.05 GB/s,98.00 %,1395 MHz,16,4
2025-05-07 16:41:08.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,90.02 %,90.00 %,0.00 GB/s,8.88 W,66.00 °C,0.00 GB/s,52.00 %,5.6 %,28.10 %,300.74 W,136.75 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,19.90 %,0.05 GB/s,98.00 %,1395 MHz,16,4
2025-05-07 16:41:08.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,90.02 %,100.00 %,0.00 GB/s,9.19 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,297.89 W,143.47 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.20 %,0.05 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:08.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.7 %,90.02 %,57.70 %,0.00 GB/s,9.07 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,5.40 %,290.03 W,152.15 W,71.00 °C,1512 MHz,23.70 %,1380 MHz,0.10 GB/s,58.00 %,0.13 GB/s,99.00 %,1380 MHz,16,4
2025-05-07 16:41:08.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.3 %,90.02 %,100.00 %,0.00 GB/s,9.03 W,65.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,292.48 W,150.36 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.09 GB/s,33.70 %,0.05 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:08.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,90.02 %,100.00 %,0.00 GB/s,9.00 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,296.74 W,149.16 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.70 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:08.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,9.01 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,303.07 W,149.49 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.90 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:08.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,93.12 %,88.50 %,0.00 GB/s,8.92 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,27.50 %,301.51 W,150.44 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,19.50 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:08.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,100.00 %,0.00 GB/s,8.90 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,300.43 W,137.69 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.70 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:08.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,95.10 %,0.00 GB/s,9.02 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,32.00 %,289.63 W,147.32 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,22.50 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:08.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,100.00 %,0.00 GB/s,9.04 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,300.43 W,139.60 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.40 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:09.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,93.12 %,100.00 %,0.00 GB/s,9.05 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,298.67 W,136.80 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.30 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:09.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.3 %,93.12 %,100.00 %,0.00 GB/s,8.99 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,301.42 W,152.30 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.90 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:09.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,100.00 %,0.00 GB/s,8.97 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,296.83 W,144.32 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.09 GB/s,34.20 %,0.06 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:09.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.3 %,93.12 %,100.00 %,0.00 GB/s,9.06 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,296.47 W,149.25 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.70 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:09.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,93.12 %,100.00 %,0.00 GB/s,9.07 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,297.71 W,150.87 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.90 %,0.05 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:09.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,93.12 %,100.00 %,0.00 GB/s,9.20 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,299.17 W,147.31 W,71.00 °C,1512 MHz,0.00 %,1410 MHz,0.10 GB/s,33.80 %,0.06 GB/s,99.00 %,1410 MHz,16,4
2025-05-07 16:41:09.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.9 %,93.12 %,100.00 %,0.00 GB/s,9.18 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,307.60 W,142.83 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.30 %,0.05 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:09.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,1.60 %,0.00 GB/s,9.02 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,0.10 %,307.60 W,153.60 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.13 GB/s,0.00 %,0.14 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:09.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,9.26 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,299.84 W,148.71 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.40 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:09.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,94.20 %,0.00 GB/s,9.15 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,10.40 %,298.88 W,143.14 W,71.00 °C,1512 MHz,34.70 %,1395 MHz,0.07 GB/s,87.80 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:10.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,100.00 %,0.00 GB/s,8.86 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,304.54 W,146.07 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.40 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:10.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,93.12 %,87.90 %,0.00 GB/s,9.01 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,9.60 %,298.29 W,148.22 W,71.00 °C,1512 MHz,28.40 %,1395 MHz,0.08 GB/s,73.30 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:10.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,8.94 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,301.41 W,147.07 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.60 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:10.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,9.04 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,292.27 W,141.50 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.09 GB/s,33.30 %,0.06 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:10.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,100.00 %,0.00 GB/s,8.99 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,302.59 W,149.12 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.20 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:10.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,98.40 %,0.00 GB/s,8.88 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,49.50 %,299.15 W,149.45 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,32.00 %,0.09 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:10.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.7 %,93.12 %,100.00 %,0.00 GB/s,9.25 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,302.48 W,150.65 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,34.10 %,0.05 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:10.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.4 %,93.12 %,100.00 %,0.00 GB/s,9.00 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,298.69 W,148.96 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.60 %,0.06 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:10.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,93.12 %,100.00 %,0.00 GB/s,9.12 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,298.49 W,149.90 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.50 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:11.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,95.00 %,0.00 GB/s,8.98 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,31.90 %,300.44 W,138.02 W,71.00 °C,1512 MHz,0.00 %,1410 MHz,0.10 GB/s,22.30 %,0.05 GB/s,100.00 %,1410 MHz,16,4
2025-05-07 16:41:11.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,93.12 %,100.00 %,0.00 GB/s,9.03 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,297.23 W,146.58 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.09 GB/s,33.20 %,0.05 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:11.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,9.03 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,303.66 W,134.16 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.10 GB/s,33.20 %,0.05 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:11.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,8.95 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,289.42 W,148.54 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.40 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:11.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.3 %,93.12 %,100.00 %,0.00 GB/s,9.04 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,304.92 W,150.70 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.09 GB/s,33.40 %,0.05 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:11.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.3 %,93.12 %,62.40 %,0.00 GB/s,9.04 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,5.60 %,300.14 W,149.82 W,71.00 °C,1512 MHz,24.90 %,1395 MHz,0.10 GB/s,62.40 %,0.13 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:11.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,100.00 %,0.00 GB/s,8.88 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,305.60 W,149.99 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.70 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:11.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.3 %,93.12 %,100.00 %,0.00 GB/s,8.98 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,302.68 W,139.00 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.00 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:11.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,6.8 %,93.12 %,100.00 %,0.00 GB/s,9.23 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,302.68 W,147.48 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.09 GB/s,33.00 %,0.05 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:11.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.6 %,93.12 %,100.00 %,0.00 GB/s,9.22 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,297.42 W,151.24 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.70 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:12.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,93.12 %,100.00 %,0.00 GB/s,9.28 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,298.67 W,146.81 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.09 GB/s,33.30 %,0.06 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:12.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,100.00 %,0.00 GB/s,9.08 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,299.75 W,148.00 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.20 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:12.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,84.30 %,0.00 GB/s,9.13 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,9.20 %,302.50 W,136.28 W,71.00 °C,1512 MHz,27.30 %,1395 MHz,0.07 GB/s,70.40 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:12.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,9.09 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,296.35 W,146.68 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.09 GB/s,33.00 %,0.05 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:12.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,100.00 %,0.00 GB/s,9.19 W,66.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,292.74 W,135.75 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.10 GB/s,33.80 %,0.05 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:12.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,85.30 %,0.00 GB/s,9.02 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,9.30 %,293.92 W,140.30 W,71.00 °C,1512 MHz,28.30 %,1380 MHz,0.08 GB/s,73.40 %,0.06 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:12.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,9.13 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,302.36 W,147.81 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.50 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:12.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.3 %,93.12 %,100.00 %,0.00 GB/s,9.19 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,302.48 W,144.59 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.80 %,0.05 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:12.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,9.04 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,298.98 W,150.55 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.80 %,0.06 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:12.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.6 %,93.12 %,88.90 %,0.00 GB/s,9.12 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,9.70 %,303.85 W,150.24 W,71.00 °C,1512 MHz,31.40 %,1395 MHz,0.07 GB/s,80.60 %,0.05 GB/s,99.00 %,1395 MHz,16,4
2025-05-07 16:41:13.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,93.12 %,100.00 %,0.00 GB/s,8.98 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,297.12 W,146.17 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,33.40 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:13.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,93.12 %,100.00 %,0.00 GB/s,9.14 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,308.20 W,145.83 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.09 GB/s,34.10 %,0.05 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:13.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,93.12 %,100.00 %,0.00 GB/s,9.03 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,287.77 W,150.85 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.10 GB/s,33.40 %,0.06 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:13.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,93.12 %,62.50 %,0.00 GB/s,9.10 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,25.00 %,295.07 W,153.54 W,71.00 °C,1512 MHz,7.80 %,1380 MHz,0.12 GB/s,32.50 %,0.20 GB/s,99.00 %,1380 MHz,16,4
2025-05-07 16:41:13.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,93.12 %,100.00 %,0.00 GB/s,9.21 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,291.79 W,132.29 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.10 GB/s,33.90 %,0.05 GB/s,99.00 %,1380 MHz,16,4
2025-05-07 16:41:13.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,8.85 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,293.82 W,147.05 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.10 GB/s,34.80 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:13.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,93.12 %,78.30 %,0.00 GB/s,8.90 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,24.40 %,307.23 W,137.74 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.09 GB/s,17.40 %,0.05 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:13.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,93.12 %,96.10 %,0.00 GB/s,9.24 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,48.30 %,302.60 W,151.24 W,71.00 °C,1512 MHz,0.00 %,1380 MHz,0.11 GB/s,30.90 %,0.11 GB/s,100.00 %,1380 MHz,16,4
2025-05-07 16:41:13.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,93.12 %,100.00 %,0.00 GB/s,8.96 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,301.30 W,150.55 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.50 %,0.06 GB/s,100.00 %,1395 MHz,16,4
2025-05-07 16:41:13.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.0 %,93.12 %,100.00 %,0.00 GB/s,8.83 W,67.00 °C,0.00 GB/s,53.00 %,5.6 %,50.00 %,296.07 W,146.34 W,71.00 °C,1512 MHz,0.00 %,1395 MHz,0.09 GB/s,33.30 %,0.06 GB/s,100.00 %,1395 MHz,16,4
