timestamp,task_name,name,index,dram_power,sm_active,pcie_tx_bytes,pcie_rx_bytes,temperature.memory,clocks.current.sm [MHz],nvlink_tx_bytes,utilization.gpu [%],clocks.current.graphics [MHz],usage.memory [%],dram_active,pcie.link.gen.current,cpu_usage,temperature.gpu,cpu_power,dram_usage,clocks.current.memory [MHz],nvlink_rx_bytes,pcie.link.width.current,power.draw [W],tensor_active,sm_occupancy,utilization.memory [%]
2025-05-07 16:34:52.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,76.80 %,0.08 GB/s,0.07 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,90.02 %,77.30 %,4,3.7 %,65.00 °C,142.56 W,5.6 %,1512 MHz,0.00 GB/s,16,302.09 W,32.20 %,8.00 %,53.00 %
2025-05-07 16:34:52.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,95.10 %,0.10 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,90.02 %,22.50 %,4,3.4 %,65.00 °C,147.05 W,5.6 %,1512 MHz,0.00 GB/s,16,296.62 W,0.00 %,32.10 %,53.00 %
2025-05-07 16:34:52.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.17 W,100.00 %,0.09 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,90.02 %,33.50 %,4,3.4 %,65.00 °C,140.44 W,5.6 %,1512 MHz,0.00 GB/s,16,300.92 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:52.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.14 W,100.00 %,0.09 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,90.02 %,33.90 %,4,4.3 %,65.00 °C,144.16 W,5.6 %,1512 MHz,0.00 GB/s,16,300.23 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:52.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.23 W,100.00 %,0.09 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,90.02 %,33.40 %,4,4.7 %,65.00 °C,150.60 W,5.6 %,1512 MHz,0.00 GB/s,16,296.47 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:52.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.06 W,100.00 %,0.04 GB/s,0.03 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,90.02 %,33.50 %,4,3.7 %,65.00 °C,150.10 W,5.6 %,1512 MHz,0.00 GB/s,16,294.32 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:52.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.93 W,81.10 %,0.08 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,90.02 %,49.90 %,4,3.7 %,65.00 °C,148.27 W,5.6 %,1512 MHz,0.00 GB/s,16,297.49 W,16.70 %,11.10 %,53.00 %
2025-05-07 16:34:52.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.17 W,99.70 %,0.07 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,90.02 %,95.80 %,4,3.4 %,65.00 °C,149.00 W,5.6 %,1512 MHz,0.00 GB/s,16,296.93 W,39.40 %,11.00 %,53.00 %
2025-05-07 16:34:53.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.07 W,100.00 %,0.10 GB/s,0.06 GB/s,69.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,90.02 %,35.10 %,4,3.1 %,65.00 °C,139.65 W,5.6 %,1512 MHz,0.00 GB/s,16,296.93 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:53.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.21 W,100.00 %,0.09 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,90.02 %,33.20 %,4,3.4 %,65.00 °C,109.41 W,5.6 %,1512 MHz,0.00 GB/s,16,297.03 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:53.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.34 W,100.00 %,0.09 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,90.02 %,33.30 %,4,4.4 %,65.00 °C,107.95 W,5.6 %,1512 MHz,0.00 GB/s,16,298.59 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:53.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.28 W,78.30 %,0.10 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,90.02 %,15.40 %,4,3.4 %,65.00 °C,108.50 W,5.6 %,1512 MHz,0.00 GB/s,16,302.46 W,0.00 %,22.10 %,53.00 %
2025-05-07 16:34:53.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.15 W,100.00 %,0.09 GB/s,0.06 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,90.02 %,33.50 %,4,2.5 %,65.00 °C,102.23 W,5.6 %,1512 MHz,0.00 GB/s,16,301.52 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:53.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.17 W,100.00 %,0.09 GB/s,0.06 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.60 %,4,4.3 %,65.00 °C,114.84 W,5.6 %,1512 MHz,0.00 GB/s,16,299.58 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:53.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.10 W,96.50 %,0.07 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,93.30 %,4,3.1 %,65.00 °C,107.77 W,5.6 %,1512 MHz,0.00 GB/s,16,298.87 W,38.40 %,10.60 %,53.00 %
2025-05-07 16:34:53.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.19 W,97.80 %,0.09 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,24.90 %,4,2.8 %,65.00 °C,103.57 W,5.6 %,1512 MHz,0.00 GB/s,16,303.64 W,0.00 %,35.90 %,53.00 %
2025-05-07 16:34:53.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.27 W,100.00 %,0.09 GB/s,0.05 GB/s,69.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.80 %,4,3.7 %,65.00 °C,109.32 W,5.6 %,1512 MHz,0.00 GB/s,16,288.93 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:54.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.08 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.60 %,4,4.3 %,65.00 °C,106.42 W,5.6 %,1512 MHz,0.00 GB/s,16,302.39 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:54.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,100.00 %,0.09 GB/s,0.06 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,34.50 %,4,2.5 %,65.00 °C,111.92 W,5.6 %,1512 MHz,0.00 GB/s,16,296.34 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:54.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.20 W,90.90 %,0.04 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,93.12 %,43.20 %,4,3.1 %,65.00 °C,111.02 W,5.6 %,1512 MHz,0.00 GB/s,16,300.05 W,8.20 %,36.60 %,53.00 %
2025-05-07 16:34:54.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.37 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,93.12 %,33.40 %,4,3.4 %,66.00 °C,102.75 W,5.6 %,1512 MHz,0.00 GB/s,16,305.12 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:54.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.10 %,4,2.8 %,65.00 °C,106.18 W,5.6 %,1512 MHz,0.00 GB/s,16,294.49 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:54.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.45 W,86.90 %,0.08 GB/s,0.06 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,71.00 %,4,3.1 %,65.00 °C,104.05 W,5.6 %,1512 MHz,0.00 GB/s,16,300.43 W,27.20 %,9.60 %,53.00 %
2025-05-07 16:34:54.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.31 W,100.00 %,0.08 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.40 %,4,3.1 %,66.00 °C,103.38 W,5.6 %,1512 MHz,0.00 GB/s,16,291.76 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:54.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.36 W,100.00 %,0.09 GB/s,0.06 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.60 %,4,4.1 %,66.00 °C,113.70 W,5.6 %,1512 MHz,0.00 GB/s,16,297.81 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:54.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.30 %,4,5.0 %,66.00 °C,131.55 W,5.6 %,1512 MHz,0.00 GB/s,16,301.12 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:54.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.15 W,100.00 %,0.09 GB/s,0.06 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.30 %,4,4.7 %,66.00 °C,156.57 W,5.6 %,1512 MHz,0.00 GB/s,16,297.69 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:55.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.31 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,34.00 %,4,4.7 %,66.00 °C,150.10 W,5.6 %,1512 MHz,0.00 GB/s,16,299.10 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:55.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.41 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,34.30 %,4,5.6 %,66.00 °C,148.44 W,5.6 %,1512 MHz,0.00 GB/s,16,301.61 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:55.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.22 W,100.00 %,0.09 GB/s,0.06 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.20 %,4,4.6 %,66.00 °C,149.77 W,5.6 %,1512 MHz,0.00 GB/s,16,298.19 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:55.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.10 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.90 %,4,4.0 %,66.00 °C,119.44 W,5.6 %,1512 MHz,0.00 GB/s,16,288.94 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:55.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.03 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,98.00 %,1395 MHz,93.12 %,33.90 %,4,3.1 %,66.00 °C,123.04 W,5.6 %,1512 MHz,0.00 GB/s,16,300.16 W,0.00 %,50.00 %,52.00 %
2025-05-07 16:34:55.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.38 W,98.80 %,0.10 GB/s,0.08 GB/s,71.00 °C,1395 MHz,0.00 GB/s,98.00 %,1395 MHz,93.12 %,31.90 %,4,3.7 %,66.00 °C,101.96 W,5.6 %,1512 MHz,0.00 GB/s,16,299.54 W,0.00 %,49.70 %,52.00 %
2025-05-07 16:34:55.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.14 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,98.00 %,1395 MHz,93.12 %,33.60 %,4,3.4 %,66.00 °C,106.41 W,5.6 %,1512 MHz,0.00 GB/s,16,297.35 W,0.00 %,50.00 %,52.00 %
2025-05-07 16:34:55.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.21 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,32.80 %,4,3.3 %,66.00 °C,103.70 W,5.6 %,1512 MHz,0.00 GB/s,16,299.66 W,0.00 %,49.70 %,53.00 %
2025-05-07 16:34:55.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.32 W,100.00 %,0.09 GB/s,0.06 GB/s,71.00 °C,1380 MHz,0.00 GB/s,100.00 %,1380 MHz,93.12 %,33.70 %,4,7.0 %,66.00 °C,110.00 W,5.6 %,1512 MHz,0.00 GB/s,16,289.43 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:55.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.27 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,34.80 %,4,3.4 %,66.00 °C,122.98 W,5.6 %,1512 MHz,0.00 GB/s,16,288.26 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:56.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.21 W,100.00 %,0.09 GB/s,0.06 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.80 %,4,3.4 %,66.00 °C,107.10 W,5.6 %,1512 MHz,0.00 GB/s,16,288.26 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:56.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.17 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.40 %,4,3.3 %,66.00 °C,113.87 W,5.6 %,1512 MHz,0.00 GB/s,16,301.50 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:56.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.99 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,34.70 %,4,3.4 %,66.00 °C,102.27 W,5.6 %,1512 MHz,0.00 GB/s,16,298.98 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:56.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.43 W,65.30 %,0.09 GB/s,0.10 GB/s,71.00 °C,1380 MHz,0.00 GB/s,100.00 %,1380 MHz,93.12 %,64.80 %,4,6.5 %,66.00 °C,131.08 W,5.6 %,1512 MHz,0.00 GB/s,16,301.72 W,26.50 %,6.70 %,53.00 %
2025-05-07 16:34:56.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.48 W,100.00 %,0.10 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.50 %,4,9.1 %,66.00 °C,144.44 W,5.6 %,1512 MHz,0.00 GB/s,16,302.36 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:56.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.23 W,81.50 %,0.10 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,17.60 %,4,3.7 %,66.00 °C,128.92 W,5.6 %,1512 MHz,0.00 GB/s,16,300.62 W,0.00 %,24.70 %,53.00 %
2025-05-07 16:34:56.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.10 %,4,3.1 %,66.00 °C,148.68 W,5.6 %,1512 MHz,0.00 GB/s,16,298.09 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:56.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.34 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,93.12 %,34.10 %,4,3.1 %,66.00 °C,110.32 W,5.6 %,1512 MHz,0.00 GB/s,16,299.27 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:56.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.26 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,93.12 %,33.20 %,4,1.9 %,66.00 °C,105.97 W,5.6 %,1512 MHz,0.00 GB/s,16,289.44 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:56.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.40 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,34.10 %,4,4.6 %,66.00 °C,104.23 W,5.6 %,1512 MHz,0.00 GB/s,16,297.63 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:57.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.22 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,34.30 %,4,3.4 %,66.00 °C,101.34 W,5.6 %,1512 MHz,0.00 GB/s,16,293.72 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:57.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.20 W,100.00 %,0.08 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.30 %,4,2.5 %,66.00 °C,110.47 W,5.6 %,1512 MHz,0.00 GB/s,16,297.84 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:57.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.33 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.20 %,4,3.4 %,66.00 °C,103.31 W,5.6 %,1512 MHz,0.00 GB/s,16,297.84 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:57.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.22 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.40 %,4,2.8 %,66.00 °C,103.15 W,5.6 %,1512 MHz,0.00 GB/s,16,303.56 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:57.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.33 W,100.00 %,0.09 GB/s,0.06 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.60 %,4,3.4 %,66.00 °C,102.74 W,5.6 %,1512 MHz,0.00 GB/s,16,302.29 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:57.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.60 %,4,3.4 %,66.00 °C,102.60 W,5.6 %,1512 MHz,0.00 GB/s,16,305.62 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:57.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.27 W,100.00 %,0.09 GB/s,0.06 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.10 %,4,4.0 %,66.00 °C,104.85 W,5.6 %,1512 MHz,0.00 GB/s,16,298.01 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:57.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.08 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1380 MHz,0.00 GB/s,100.00 %,1380 MHz,93.12 %,30.30 %,4,4.3 %,66.00 °C,105.12 W,5.6 %,1512 MHz,0.00 GB/s,16,287.37 W,0.00 %,44.80 %,53.00 %
2025-05-07 16:34:57.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.26 W,85.20 %,0.04 GB/s,0.07 GB/s,71.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,93.12 %,50.70 %,4,3.1 %,66.00 °C,120.60 W,5.6 %,1512 MHz,0.00 GB/s,16,301.32 W,13.50 %,29.60 %,53.00 %
2025-05-07 16:34:58.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.18 W,100.00 %,0.06 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,93.12 %,95.80 %,4,3.4 %,66.00 °C,122.60 W,5.6 %,1512 MHz,0.00 GB/s,16,303.94 W,38.70 %,11.10 %,53.00 %
2025-05-07 16:34:58.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.40 %,4,3.4 %,66.00 °C,105.08 W,5.6 %,1512 MHz,0.00 GB/s,16,299.07 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:58.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.97 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.20 %,4,2.8 %,66.00 °C,105.41 W,5.6 %,1512 MHz,0.00 GB/s,16,295.69 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:58.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.25 W,100.00 %,0.09 GB/s,0.06 GB/s,71.00 °C,1380 MHz,0.00 GB/s,100.00 %,1380 MHz,93.12 %,33.90 %,4,3.4 %,66.00 °C,110.92 W,5.6 %,1512 MHz,0.00 GB/s,16,289.03 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:58.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.04 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.40 %,4,2.1 %,66.00 °C,103.70 W,5.6 %,1512 MHz,0.00 GB/s,16,299.95 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:58.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.39 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.80 %,4,5.7 %,66.00 °C,122.97 W,5.6 %,1512 MHz,0.00 GB/s,16,303.36 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:58.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.22 W,92.90 %,0.10 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,21.30 %,4,3.4 %,66.00 °C,109.76 W,5.6 %,1512 MHz,0.00 GB/s,16,301.23 W,0.00 %,30.10 %,53.00 %
2025-05-07 16:34:58.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.33 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.20 %,4,2.5 %,66.00 °C,102.10 W,5.6 %,1512 MHz,0.00 GB/s,16,302.01 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:58.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.19 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1380 MHz,0.00 GB/s,100.00 %,1380 MHz,93.12 %,34.80 %,4,5.0 %,66.00 °C,110.16 W,5.6 %,1512 MHz,0.00 GB/s,16,289.81 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:59.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.29 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.30 %,4,5.1 %,67.00 °C,105.33 W,5.6 %,1512 MHz,0.00 GB/s,16,297.42 W,0.00 %,50.00 %,53.00 %
2025-05-07 16:34:59.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,87.30 %,0.07 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,74.30 %,4,3.9 %,67.00 °C,105.14 W,5.6 %,1512 MHz,0.00 GB/s,16,305.52 W,28.70 %,9.50 %,53.00 %
2025-05-07 16:34:59.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.27 W,86.10 %,0.09 GB/s,0.06 GB/s,71.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,93.12 %,29.90 %,4,3.1 %,67.00 °C,106.30 W,5.6 %,1512 MHz,0.00 GB/s,16,300.46 W,0.00 %,43.10 %,53.00 %
2025-05-07 16:34:59.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.10 W,97.00 %,0.09 GB/s,0.09 GB/s,71.00 °C,1395 MHz,0.00 GB/s,99.00 %,1395 MHz,93.12 %,31.60 %,4,2.8 %,67.00 °C,102.50 W,5.6 %,1512 MHz,0.00 GB/s,16,304.91 W,0.00 %,48.70 %,53.00 %
2025-05-07 16:34:59.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.26 W,100.00 %,0.09 GB/s,0.05 GB/s,71.00 °C,1395 MHz,0.00 GB/s,100.00 %,1395 MHz,93.12 %,33.20 %,4,4.0 %,67.00 °C,108.69 W,5.6 %,1512 MHz,0.00 GB/s,16,304.82 W,0.00 %,50.00 %,53.00 %
