timestamp,task_name,name,index,cpu_power,usage.memory [%],cpu_usage,dram_power,dram_active,temperature.memory,dram_usage,sm_occupancy,nvlink_tx_bytes,nvlink_rx_bytes,utilization.gpu [%],temperature.gpu,pcie.link.gen.current,pcie.link.width.current,clocks.current.memory [MHz],clocks.current.sm [MHz],pcie_rx_bytes,sm_active,tensor_active,clocks.current.graphics [MHz],utilization.memory [%],pcie_tx_bytes,power.draw [W]
2025-05-07 16:39:19.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,142.95 W,90.02 %,3.7 %,9.10 W,51.50 %,69.00 °C,5.6 %,3.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.18 GB/s,40.60 %,20.90 %,1395 MHz,53.00 %,0.11 GB/s,299.77 W
2025-05-07 16:39:20.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,154.75 W,90.02 %,3.7 %,9.02 W,24.40 %,69.00 °C,5.6 %,34.80 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,97.90 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,306.39 W
2025-05-07 16:39:20.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,145.55 W,90.02 %,3.3 %,8.88 W,33.50 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,296.74 W
2025-05-07 16:39:20.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.60 W,90.02 %,3.1 %,8.93 W,33.70 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,306.80 W
2025-05-07 16:39:20.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,147.91 W,90.02 %,5.9 %,9.19 W,33.60 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,294.02 W
2025-05-07 16:39:20.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.06 W,90.02 %,4.0 %,8.91 W,22.50 %,69.00 °C,5.6 %,32.10 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,93.40 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,299.10 W
2025-05-07 16:39:20.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.85 W,90.02 %,4.3 %,8.89 W,33.70 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,302.60 W
2025-05-07 16:39:20.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.88 W,90.02 %,3.7 %,9.14 W,34.20 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,301.43 W
2025-05-07 16:39:20.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.38 W,90.02 %,3.1 %,8.97 W,33.80 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,297.92 W
2025-05-07 16:39:20.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.10 W,90.02 %,3.7 %,9.00 W,33.50 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,293.43 W
2025-05-07 16:39:20.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.65 W,90.02 %,2.2 %,8.99 W,33.80 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,296.55 W
2025-05-07 16:39:21.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.75 W,90.02 %,3.1 %,9.09 W,93.30 %,71.00 °C,5.6 %,10.50 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,95.50 %,38.50 %,1410 MHz,53.00 %,0.07 GB/s,294.30 W
2025-05-07 16:39:21.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.86 W,90.02 %,3.1 %,9.13 W,52.20 %,69.00 °C,5.6 %,11.70 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,85.30 %,17.60 %,1410 MHz,53.00 %,0.08 GB/s,306.56 W
2025-05-07 16:39:21.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.16 W,90.02 %,3.4 %,9.17 W,33.30 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,301.61 W
2025-05-07 16:39:21.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.29 W,90.02 %,3.8 %,9.06 W,34.10 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,294.09 W
2025-05-07 16:39:21.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.56 W,90.02 %,3.4 %,8.99 W,33.90 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,296.07 W
2025-05-07 16:39:21.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.81 W,90.02 %,6.2 %,9.10 W,33.20 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,307.16 W
2025-05-07 16:39:21.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,153.38 W,90.02 %,4.0 %,9.16 W,33.50 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,294.87 W
2025-05-07 16:39:21.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.41 W,93.12 %,5.0 %,8.99 W,62.40 %,71.00 °C,5.6 %,6.10 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1410 MHz,0.12 GB/s,62.40 %,25.50 %,1410 MHz,53.00 %,0.10 GB/s,296.54 W
2025-05-07 16:39:21.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.02 W,93.12 %,4.0 %,9.08 W,17.30 %,71.00 °C,5.6 %,24.20 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,79.10 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,308.13 W
2025-05-07 16:39:21.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,136.95 W,93.12 %,2.8 %,8.93 W,33.30 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,295.08 W
2025-05-07 16:39:22.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,144.98 W,93.12 %,3.1 %,8.92 W,33.90 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,290.39 W
2025-05-07 16:39:22.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,138.52 W,93.12 %,3.7 %,8.96 W,60.40 %,71.00 °C,5.6 %,4.30 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.14 GB/s,54.10 %,24.20 %,1395 MHz,53.00 %,0.11 GB/s,290.39 W
2025-05-07 16:39:22.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.41 W,93.12 %,3.1 %,9.05 W,33.40 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,300.62 W
2025-05-07 16:39:22.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.72 W,93.12 %,3.1 %,9.12 W,33.20 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,294.96 W
2025-05-07 16:39:22.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,141.57 W,93.12 %,3.4 %,8.96 W,33.20 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,294.99 W
2025-05-07 16:39:22.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.13 W,93.12 %,3.1 %,8.98 W,33.90 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,298.29 W
2025-05-07 16:39:22.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,145.41 W,93.12 %,3.1 %,8.98 W,35.40 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,295.85 W
2025-05-07 16:39:22.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,147.65 W,93.12 %,3.9 %,9.08 W,95.60 %,71.00 °C,5.6 %,11.10 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,39.20 %,1395 MHz,53.00 %,0.07 GB/s,303.14 W
2025-05-07 16:39:22.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,147.00 W,93.12 %,5.2 %,9.27 W,75.70 %,71.00 °C,5.6 %,9.50 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,87.00 %,29.60 %,1410 MHz,53.00 %,0.08 GB/s,299.77 W
2025-05-07 16:39:22.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,155.01 W,93.12 %,4.0 %,8.98 W,33.20 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,308.72 W
2025-05-07 16:39:23.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.20 W,93.12 %,3.4 %,9.06 W,61.80 %,71.00 °C,5.6 %,5.70 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.13 GB/s,63.20 %,24.80 %,1395 MHz,53.00 %,0.10 GB/s,293.62 W
2025-05-07 16:39:23.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.64 W,93.12 %,3.7 %,8.90 W,96.30 %,71.00 °C,5.6 %,11.10 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,39.60 %,1395 MHz,53.00 %,0.07 GB/s,300.62 W
2025-05-07 16:39:23.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.59 W,93.12 %,3.4 %,9.10 W,33.00 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,293.90 W
2025-05-07 16:39:23.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.90 W,93.12 %,3.4 %,9.10 W,33.30 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1380 MHz,0.05 GB/s,100.00 %,0.00 %,1380 MHz,53.00 %,0.10 GB/s,296.84 W
2025-05-07 16:39:23.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.05 W,93.12 %,3.1 %,8.85 W,33.20 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1380 MHz,0.05 GB/s,100.00 %,0.00 %,1380 MHz,53.00 %,0.09 GB/s,291.11 W
2025-05-07 16:39:23.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,153.74 W,93.12 %,4.7 %,9.26 W,21.30 %,71.00 °C,5.6 %,30.10 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,93.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,296.53 W
2025-05-07 16:39:23.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.47 W,93.12 %,3.7 %,9.01 W,34.30 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,298.41 W
2025-05-07 16:39:23.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.66 W,93.12 %,3.0 %,8.89 W,30.00 %,71.00 °C,5.6 %,46.90 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.10 GB/s,93.30 %,0.00 %,1395 MHz,53.00 %,0.11 GB/s,301.50 W
2025-05-07 16:39:23.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.11 W,93.12 %,3.1 %,9.13 W,21.40 %,71.00 °C,5.6 %,30.30 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,79.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,297.73 W
2025-05-07 16:39:24.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.42 W,93.12 %,3.4 %,8.91 W,61.50 %,71.00 °C,5.6 %,5.50 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.13 GB/s,61.60 %,25.10 %,1395 MHz,53.00 %,0.10 GB/s,299.76 W
2025-05-07 16:39:24.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,145.51 W,93.12 %,4.3 %,9.04 W,80.60 %,71.00 °C,5.6 %,9.70 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,89.20 %,31.90 %,1395 MHz,53.00 %,0.07 GB/s,302.09 W
2025-05-07 16:39:24.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.22 W,93.12 %,3.4 %,9.18 W,20.30 %,71.00 °C,5.6 %,28.80 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,91.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,301.12 W
2025-05-07 16:39:24.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.85 W,93.12 %,2.8 %,9.28 W,15.80 %,71.00 °C,5.6 %,22.40 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,75.40 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,302.98 W
2025-05-07 16:39:24.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.31 W,93.12 %,3.4 %,8.90 W,33.20 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1380 MHz,0.05 GB/s,100.00 %,0.00 %,1380 MHz,53.00 %,0.09 GB/s,293.01 W
2025-05-07 16:39:24.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,144.85 W,93.12 %,3.1 %,9.05 W,33.90 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,286.19 W
2025-05-07 16:39:24.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.01 W,93.12 %,3.1 %,9.13 W,33.70 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,305.51 W
2025-05-07 16:39:24.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,155.77 W,93.12 %,4.3 %,9.05 W,33.40 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,301.01 W
2025-05-07 16:39:24.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,155.67 W,93.12 %,6.0 %,9.19 W,33.20 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,304.62 W
2025-05-07 16:39:24.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.59 W,93.12 %,8.0 %,9.28 W,37.80 %,71.00 °C,5.6 %,39.40 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,88.30 %,4.90 %,1395 MHz,53.00 %,0.05 GB/s,305.19 W
2025-05-07 16:39:25.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.88 W,93.12 %,3.4 %,9.03 W,34.40 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,301.70 W
2025-05-07 16:39:25.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.79 W,93.12 %,4.3 %,9.13 W,33.60 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,303.74 W
2025-05-07 16:39:25.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,147.76 W,93.12 %,4.3 %,9.15 W,33.40 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,299.58 W
2025-05-07 16:39:25.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.21 W,93.12 %,4.7 %,9.09 W,63.80 %,71.00 °C,5.6 %,5.70 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1380 MHz,0.13 GB/s,63.90 %,26.00 %,1380 MHz,53.00 %,0.10 GB/s,292.37 W
2025-05-07 16:39:25.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.03 W,93.12 %,3.4 %,9.18 W,33.40 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,286.80 W
2025-05-07 16:39:25.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,145.93 W,93.12 %,3.1 %,9.01 W,33.30 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,303.27 W
2025-05-07 16:39:25.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,155.18 W,93.12 %,2.8 %,9.06 W,33.40 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,297.73 W
2025-05-07 16:39:25.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,144.25 W,93.12 %,3.1 %,9.17 W,33.20 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,300.42 W
2025-05-07 16:39:25.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.97 W,93.12 %,3.8 %,8.98 W,34.50 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1380 MHz,0.05 GB/s,100.00 %,0.00 %,1380 MHz,53.00 %,0.10 GB/s,300.42 W
2025-05-07 16:39:25.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.37 W,93.12 %,3.1 %,9.04 W,62.10 %,71.00 °C,5.6 %,6.10 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1395 MHz,0.11 GB/s,62.10 %,25.90 %,1395 MHz,53.00 %,0.10 GB/s,303.37 W
2025-05-07 16:39:26.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.04 W,93.12 %,3.1 %,9.06 W,33.30 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,305.39 W
2025-05-07 16:39:26.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.73 W,93.12 %,3.1 %,8.84 W,33.10 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,299.17 W
2025-05-07 16:39:26.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.52 W,93.12 %,3.1 %,9.04 W,54.90 %,71.00 °C,5.6 %,5.10 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1380 MHz,0.13 GB/s,55.50 %,22.50 %,1380 MHz,53.00 %,0.10 GB/s,302.08 W
2025-05-07 16:39:26.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.33 W,93.12 %,3.4 %,8.80 W,33.50 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1380 MHz,0.05 GB/s,100.00 %,0.00 %,1380 MHz,53.00 %,0.10 GB/s,300.64 W
2025-05-07 16:39:26.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,154.05 W,93.12 %,3.4 %,9.06 W,33.60 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,66.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,288.55 W
2025-05-07 16:39:26.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.74 W,93.12 %,6.8 %,9.07 W,33.50 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,291.49 W
2025-05-07 16:39:26.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.38 W,93.12 %,4.7 %,9.03 W,33.10 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,299.08 W
2025-05-07 16:39:26.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,143.43 W,93.12 %,4.0 %,9.10 W,34.20 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,302.41 W
2025-05-07 16:39:26.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.51 W,93.12 %,3.1 %,9.10 W,95.20 %,71.00 °C,5.6 %,10.90 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1380 MHz,0.06 GB/s,98.00 %,39.30 %,1380 MHz,53.00 %,0.07 GB/s,298.99 W
2025-05-07 16:39:26.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,139.55 W,93.12 %,3.1 %,8.96 W,33.40 %,71.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,67.00 °C,4,16,1512 MHz,1380 MHz,0.06 GB/s,100.00 %,0.00 %,1380 MHz,53.00 %,0.09 GB/s,288.78 W
