timestamp,task_name,name,index,nvlink_tx_bytes,clocks.current.sm [MHz],pcie.link.gen.current,utilization.gpu [%],utilization.memory [%],power.draw [W],dram_power,nvlink_rx_bytes,sm_occupancy,pcie.link.width.current,temperature.memory,pcie_tx_bytes,clocks.current.graphics [MHz],sm_active,tensor_active,usage.memory [%],clocks.current.memory [MHz],dram_active,pcie_rx_bytes,dram_usage,cpu_power,cpu_usage,temperature.gpu
2025-05-07 16:36:39.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,300.81 W,9.13 W,0.00 GB/s,44.70 %,16,69.00 °C,0.10 GB/s,1410 MHz,88.90 %,0.00 %,90.02 %,1512 MHz,31.00 %,0.06 GB/s,5.6 %,152.10 W,3.1 %,65.00 °C
2025-05-07 16:36:39.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,306.67 W,8.97 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,151.03 W,3.1 %,65.00 °C
2025-05-07 16:36:39.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,298.70 W,8.88 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,138.88 W,3.1 %,65.00 °C
2025-05-07 16:36:39.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,296.15 W,9.17 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.40 %,0.06 GB/s,5.6 %,149.85 W,3.1 %,65.00 °C
2025-05-07 16:36:39.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,296.95 W,9.26 W,0.00 GB/s,6.30 %,16,69.00 °C,0.09 GB/s,1395 MHz,63.10 %,26.10 %,90.02 %,1512 MHz,63.90 %,0.11 GB/s,5.6 %,137.03 W,5.6 %,65.00 °C
2025-05-07 16:36:39.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,296.95 W,8.86 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.10 %,0.05 GB/s,5.6 %,149.97 W,3.1 %,65.00 °C
2025-05-07 16:36:39.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,306.88 W,9.14 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.40 %,0.05 GB/s,5.6 %,151.10 W,3.9 %,65.00 °C
2025-05-07 16:36:39.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,308.06 W,9.28 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.70 %,0.06 GB/s,5.6 %,148.42 W,4.4 %,65.00 °C
2025-05-07 16:36:39.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,297.33 W,8.87 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.50 %,0.05 GB/s,5.6 %,149.09 W,3.6 %,65.00 °C
2025-05-07 16:36:40.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,302.79 W,9.05 W,0.00 GB/s,22.10 %,16,69.00 °C,0.10 GB/s,1410 MHz,78.80 %,0.00 %,90.02 %,1512 MHz,16.10 %,0.06 GB/s,5.6 %,138.95 W,1.9 %,65.00 °C
2025-05-07 16:36:40.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,302.79 W,8.87 W,0.00 GB/s,40.50 %,16,69.00 °C,0.03 GB/s,1410 MHz,94.70 %,5.70 %,90.02 %,1512 MHz,40.50 %,0.04 GB/s,5.6 %,149.99 W,3.4 %,65.00 °C
2025-05-07 16:36:40.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,302.32 W,9.04 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.40 %,0.05 GB/s,5.6 %,142.13 W,3.4 %,65.00 °C
2025-05-07 16:36:40.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1380 MHz,4,100.00 %,53.00 %,305.89 W,9.09 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1380 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.20 %,0.06 GB/s,5.6 %,131.95 W,3.1 %,65.00 °C
2025-05-07 16:36:40.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,295.48 W,9.09 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,141.51 W,3.1 %,65.00 °C
2025-05-07 16:36:40.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,289.93 W,9.13 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,130.01 W,3.4 %,65.00 °C
2025-05-07 16:36:40.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,299.65 W,9.13 W,0.00 GB/s,5.60 %,16,71.00 °C,0.10 GB/s,1395 MHz,62.50 %,25.00 %,93.12 %,1512 MHz,61.90 %,0.12 GB/s,5.6 %,149.80 W,3.7 %,65.00 °C
2025-05-07 16:36:40.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,301.21 W,9.16 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.90 %,0.05 GB/s,5.6 %,148.23 W,3.4 %,65.00 °C
2025-05-07 16:36:40.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,303.00 W,9.36 W,0.00 GB/s,50.00 %,16,71.00 °C,0.10 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,34.20 %,0.06 GB/s,5.6 %,152.71 W,6.5 %,66.00 °C
2025-05-07 16:36:40.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,301.80 W,9.15 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,151.59 W,5.0 %,66.00 °C
2025-05-07 16:36:41.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,309.67 W,9.05 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,34.30 %,0.05 GB/s,5.6 %,146.78 W,4.0 %,66.00 °C
2025-05-07 16:36:41.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,293.71 W,9.05 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,149.97 W,3.4 %,66.00 °C
2025-05-07 16:36:41.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,300.93 W,9.45 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,34.20 %,0.05 GB/s,5.6 %,146.01 W,7.9 %,66.00 °C
2025-05-07 16:36:41.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,301.50 W,9.06 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.10 %,0.06 GB/s,5.6 %,142.12 W,3.4 %,66.00 °C
2025-05-07 16:36:41.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1380 MHz,4,100.00 %,53.00 %,287.77 W,9.16 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1380 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,150.04 W,2.8 %,65.00 °C
2025-05-07 16:36:41.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,295.20 W,9.09 W,0.00 GB/s,27.60 %,16,71.00 °C,0.09 GB/s,1395 MHz,78.70 %,0.00 %,93.12 %,1512 MHz,19.60 %,0.05 GB/s,5.6 %,134.39 W,3.4 %,66.00 °C
2025-05-07 16:36:41.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,302.77 W,9.06 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,147.36 W,3.1 %,66.00 °C
2025-05-07 16:36:41.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,298.70 W,9.20 W,0.00 GB/s,50.00 %,16,71.00 °C,0.10 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.40 %,0.05 GB/s,5.6 %,147.64 W,3.1 %,66.00 °C
2025-05-07 16:36:41.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,298.11 W,9.09 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,34.50 %,0.05 GB/s,5.6 %,145.37 W,3.1 %,66.00 °C
2025-05-07 16:36:42.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,295.39 W,9.01 W,0.00 GB/s,21.50 %,16,71.00 °C,0.10 GB/s,1395 MHz,73.70 %,0.00 %,93.12 %,1512 MHz,15.30 %,0.06 GB/s,5.6 %,149.18 W,2.8 %,66.00 °C
2025-05-07 16:36:42.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,299.75 W,9.03 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.50 %,0.06 GB/s,5.6 %,135.14 W,3.1 %,66.00 °C
2025-05-07 16:36:42.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,302.79 W,8.96 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,138.98 W,3.7 %,66.00 °C
2025-05-07 16:36:42.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,296.26 W,9.10 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,149.59 W,3.1 %,66.00 °C
2025-05-07 16:36:42.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1380 MHz,4,100.00 %,53.00 %,295.06 W,8.92 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1380 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.70 %,0.05 GB/s,5.6 %,147.73 W,3.1 %,66.00 °C
2025-05-07 16:36:42.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,290.98 W,9.04 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,149.60 W,3.3 %,66.00 °C
2025-05-07 16:36:42.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,299.46 W,8.99 W,0.00 GB/s,11.10 %,16,71.00 °C,0.07 GB/s,1395 MHz,100.00 %,39.00 %,93.12 %,1512 MHz,95.10 %,0.06 GB/s,5.6 %,148.08 W,2.8 %,66.00 °C
2025-05-07 16:36:42.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,299.46 W,9.03 W,0.00 GB/s,50.00 %,16,71.00 °C,0.10 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,152.02 W,3.4 %,66.00 °C
2025-05-07 16:36:42.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,302.98 W,9.14 W,0.00 GB/s,4.20 %,16,71.00 °C,0.10 GB/s,1395 MHz,52.90 %,23.40 %,93.12 %,1512 MHz,58.60 %,0.14 GB/s,5.6 %,139.47 W,3.1 %,66.00 °C
2025-05-07 16:36:42.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,302.29 W,9.20 W,0.00 GB/s,50.00 %,16,71.00 °C,0.10 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.80 %,0.05 GB/s,5.6 %,153.21 W,2.8 %,66.00 °C
2025-05-07 16:36:43.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,302.29 W,9.12 W,0.00 GB/s,50.00 %,16,71.00 °C,0.10 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,34.60 %,0.06 GB/s,5.6 %,146.01 W,3.4 %,66.00 °C
2025-05-07 16:36:43.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,296.05 W,8.94 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,146.06 W,3.1 %,66.00 °C
2025-05-07 16:36:43.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,300.15 W,9.02 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.10 %,0.05 GB/s,5.6 %,147.67 W,3.4 %,66.00 °C
2025-05-07 16:36:43.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1380 MHz,4,99.00 %,53.00 %,296.36 W,9.22 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1380 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,153.17 W,5.0 %,66.00 °C
2025-05-07 16:36:43.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1380 MHz,4,99.00 %,53.00 %,290.51 W,9.37 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1380 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,149.67 W,6.2 %,66.00 °C
2025-05-07 16:36:43.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1380 MHz,4,100.00 %,53.00 %,288.16 W,8.95 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1380 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,151.12 W,3.7 %,66.00 °C
2025-05-07 16:36:43.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,288.56 W,9.07 W,0.00 GB/s,24.30 %,16,71.00 °C,0.10 GB/s,1395 MHz,79.60 %,0.00 %,93.12 %,1512 MHz,17.30 %,0.06 GB/s,5.6 %,148.43 W,4.2 %,66.00 °C
2025-05-07 16:36:43.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,298.56 W,9.10 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.70 %,0.05 GB/s,5.6 %,147.12 W,3.7 %,66.00 °C
2025-05-07 16:36:43.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,304.81 W,8.92 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.70 %,0.05 GB/s,5.6 %,141.80 W,3.7 %,66.00 °C
2025-05-07 16:36:43.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,298.59 W,9.22 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.40 %,0.05 GB/s,5.6 %,151.67 W,3.7 %,66.00 °C
2025-05-07 16:36:44.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,301.20 W,8.98 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,144.09 W,3.1 %,66.00 °C
2025-05-07 16:36:44.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,303.95 W,9.12 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,148.29 W,3.1 %,66.00 °C
2025-05-07 16:36:44.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,298.39 W,9.06 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.40 %,0.06 GB/s,5.6 %,145.58 W,3.1 %,66.00 °C
2025-05-07 16:36:44.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1380 MHz,4,100.00 %,53.00 %,287.48 W,9.14 W,0.00 GB/s,5.30 %,16,71.00 °C,0.10 GB/s,1380 MHz,58.40 %,22.50 %,93.12 %,1512 MHz,56.00 %,0.14 GB/s,5.6 %,145.84 W,4.6 %,66.00 °C
2025-05-07 16:36:44.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,285.61 W,9.18 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,34.10 %,0.05 GB/s,5.6 %,151.18 W,3.1 %,66.00 °C
2025-05-07 16:36:44.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,302.09 W,9.06 W,0.00 GB/s,33.10 %,16,71.00 °C,0.04 GB/s,1395 MHz,90.90 %,11.50 %,93.12 %,1512 MHz,48.70 %,0.05 GB/s,5.6 %,134.24 W,3.1 %,66.00 °C
2025-05-07 16:36:44.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,302.58 W,9.00 W,0.00 GB/s,48.20 %,16,71.00 °C,0.10 GB/s,1395 MHz,96.00 %,0.00 %,93.12 %,1512 MHz,31.10 %,0.10 GB/s,5.6 %,150.84 W,3.4 %,66.00 °C
2025-05-07 16:36:44.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,299.86 W,9.23 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,150.31 W,5.6 %,66.00 °C
2025-05-07 16:36:44.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,292.67 W,9.55 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,34.20 %,0.05 GB/s,5.6 %,154.70 W,8.2 %,66.00 °C
2025-05-07 16:36:44.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,302.77 W,9.11 W,0.00 GB/s,11.10 %,16,71.00 °C,0.07 GB/s,1395 MHz,100.00 %,39.20 %,93.12 %,1512 MHz,95.10 %,0.05 GB/s,5.6 %,153.05 W,4.9 %,66.00 °C
2025-05-07 16:36:45.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,301.41 W,9.03 W,0.00 GB/s,50.00 %,16,71.00 °C,0.10 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,148.81 W,3.7 %,67.00 °C
2025-05-07 16:36:45.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,302.79 W,9.03 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,34.00 %,0.05 GB/s,5.6 %,150.37 W,2.4 %,67.00 °C
2025-05-07 16:36:45.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1380 MHz,4,100.00 %,53.00 %,290.19 W,9.09 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1380 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,34.20 %,0.06 GB/s,5.6 %,145.39 W,2.2 %,66.00 °C
2025-05-07 16:36:45.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,290.19 W,9.25 W,0.00 GB/s,37.20 %,16,71.00 °C,0.10 GB/s,1395 MHz,80.90 %,0.00 %,93.12 %,1512 MHz,25.90 %,0.06 GB/s,5.6 %,140.79 W,4.0 %,66.00 °C
2025-05-07 16:36:45.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,300.41 W,8.95 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,147.51 W,3.1 %,67.00 °C
2025-05-07 16:36:45.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,299.26 W,9.13 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,148.47 W,6.1 %,67.00 °C
2025-05-07 16:36:45.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,303.46 W,9.00 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,150.08 W,3.4 %,67.00 °C
2025-05-07 16:36:45.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,298.41 W,9.07 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.80 %,0.05 GB/s,5.6 %,145.16 W,3.4 %,67.00 °C
2025-05-07 16:36:45.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,299.96 W,9.18 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,148.23 W,5.5 %,67.00 °C
2025-05-07 16:36:46.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,300.26 W,9.27 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.40 %,0.05 GB/s,5.6 %,151.62 W,4.6 %,67.00 °C
2025-05-07 16:36:46.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,304.35 W,8.93 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,150.78 W,3.7 %,67.00 °C
2025-05-07 16:36:46.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,298.51 W,9.23 W,0.00 GB/s,50.00 %,16,71.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,93.12 %,1512 MHz,33.70 %,0.05 GB/s,5.6 %,147.64 W,3.7 %,67.00 °C
