timestamp,task_name,name,index,cpu_usage,cpu_power,tensor_active,utilization.memory [%],dram_active,temperature.memory,clocks.current.memory [MHz],utilization.gpu [%],clocks.current.sm [MHz],clocks.current.graphics [MHz],dram_power,pcie_rx_bytes,power.draw [W],pcie.link.gen.current,dram_usage,nvlink_rx_bytes,usage.memory [%],pcie_tx_bytes,sm_occupancy,temperature.gpu,pcie.link.width.current,sm_active,nvlink_tx_bytes
2025-05-07 14:35:16.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,141.73 W,0.00 %,54.00 %,33.70 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.09 W,0.05 GB/s,302.18 W,4,5.6 %,0.00 GB/s,90.02 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:16.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,150.16 W,0.00 %,53.00 %,18.20 %,67.00 °C,1512 MHz,99.00 %,1410 MHz,1410 MHz,8.92 W,0.04 GB/s,306.78 W,4,5.6 %,0.00 GB/s,90.02 %,0.10 GB/s,25.30 %,63.00 °C,16,84.80 %,0.00 GB/s
2025-05-07 14:35:16.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,144.03 W,0.00 %,53.00 %,33.70 %,67.00 °C,1512 MHz,99.00 %,1410 MHz,1410 MHz,8.98 W,0.05 GB/s,300.32 W,4,5.6 %,0.00 GB/s,90.02 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:16.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.0 %,146.92 W,0.00 %,53.00 %,34.90 %,67.00 °C,1512 MHz,99.00 %,1395 MHz,1395 MHz,9.20 W,0.05 GB/s,301.60 W,4,5.6 %,0.00 GB/s,90.02 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:16.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,149.26 W,0.00 %,53.00 %,33.60 %,67.00 °C,1512 MHz,99.00 %,1410 MHz,1410 MHz,9.17 W,0.05 GB/s,297.80 W,4,5.6 %,0.00 GB/s,90.02 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:16.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,140.51 W,24.10 %,53.00 %,59.60 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.13 W,0.14 GB/s,297.80 W,4,5.6 %,0.00 GB/s,90.02 %,0.10 GB/s,3.80 %,63.00 °C,16,51.20 %,0.00 GB/s
2025-05-07 14:35:16.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,148.55 W,0.00 %,53.00 %,30.70 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.02 W,0.06 GB/s,301.37 W,4,5.6 %,0.00 GB/s,90.02 %,0.10 GB/s,44.10 %,63.00 °C,16,88.20 %,0.00 GB/s
2025-05-07 14:35:16.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,147.52 W,0.00 %,53.00 %,33.50 %,67.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,9.02 W,0.04 GB/s,300.34 W,4,5.6 %,0.00 GB/s,90.02 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:16.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.2 %,147.98 W,0.00 %,53.00 %,33.50 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.05 W,0.05 GB/s,300.17 W,4,5.6 %,0.00 GB/s,90.02 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:17.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,150.00 W,0.00 %,53.00 %,33.80 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.83 W,0.05 GB/s,296.81 W,4,5.6 %,0.00 GB/s,90.02 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:17.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,144.50 W,0.00 %,53.00 %,16.50 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.18 W,0.06 GB/s,300.37 W,4,5.6 %,0.00 GB/s,90.02 %,0.10 GB/s,21.40 %,63.00 °C,16,79.20 %,0.00 GB/s
2025-05-07 14:35:17.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.3 %,150.66 W,0.00 %,53.00 %,33.70 %,67.00 °C,1512 MHz,98.00 %,1410 MHz,1410 MHz,8.97 W,0.05 GB/s,301.69 W,4,5.6 %,0.00 GB/s,90.02 %,0.10 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:17.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,148.69 W,0.00 %,53.00 %,16.10 %,67.00 °C,1512 MHz,98.00 %,1410 MHz,1410 MHz,9.14 W,0.06 GB/s,296.35 W,4,5.6 %,0.00 GB/s,90.02 %,0.10 GB/s,23.10 %,63.00 °C,16,80.20 %,0.00 GB/s
2025-05-07 14:35:17.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,150.28 W,0.00 %,53.00 %,33.90 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.87 W,0.05 GB/s,304.63 W,4,5.6 %,0.00 GB/s,90.02 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:17.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,141.50 W,0.00 %,53.00 %,33.70 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.89 W,0.05 GB/s,301.39 W,4,5.6 %,0.00 GB/s,90.02 %,0.10 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:17.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.2 %,146.63 W,0.00 %,53.00 %,34.00 %,67.00 °C,1512 MHz,99.00 %,1410 MHz,1410 MHz,9.21 W,0.06 GB/s,293.42 W,4,5.6 %,0.00 GB/s,90.02 %,0.10 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:17.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.4 %,149.74 W,38.50 %,53.00 %,94.30 %,67.00 °C,1512 MHz,99.00 %,1410 MHz,1410 MHz,9.00 W,0.06 GB/s,301.13 W,4,5.6 %,0.00 GB/s,90.02 %,0.07 GB/s,11.00 %,63.00 °C,16,98.60 %,0.00 GB/s
2025-05-07 14:35:17.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,150.65 W,0.00 %,54.00 %,34.20 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.99 W,0.06 GB/s,304.53 W,4,5.6 %,0.00 GB/s,90.02 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:17.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,149.20 W,0.00 %,54.00 %,34.30 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.01 W,0.05 GB/s,295.36 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:18.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1.8 %,135.31 W,22.00 %,53.00 %,54.70 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.14 W,0.12 GB/s,302.29 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,5.20 %,63.00 °C,16,56.50 %,0.00 GB/s
2025-05-07 14:35:18.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,150.97 W,25.20 %,53.00 %,62.80 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.07 W,0.13 GB/s,298.98 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,5.70 %,63.00 °C,16,63.20 %,0.00 GB/s
2025-05-07 14:35:18.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,149.19 W,0.00 %,53.00 %,34.80 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.90 W,0.06 GB/s,299.73 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:18.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,148.45 W,39.10 %,53.00 %,95.40 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.85 W,0.05 GB/s,299.76 W,4,5.6 %,0.00 GB/s,93.12 %,0.07 GB/s,11.10 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:18.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,148.93 W,0.00 %,53.00 %,34.10 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.99 W,0.05 GB/s,303.47 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:18.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,144.09 W,0.00 %,53.00 %,33.50 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.87 W,0.05 GB/s,301.88 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:18.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,142.53 W,0.00 %,54.00 %,34.70 %,67.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,8.97 W,0.06 GB/s,295.27 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:18.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.8 %,140.74 W,20.20 %,54.00 %,50.00 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.13 W,0.17 GB/s,301.33 W,4,5.6 %,0.00 GB/s,93.12 %,0.11 GB/s,2.50 %,63.00 °C,16,39.60 %,0.00 GB/s
2025-05-07 14:35:18.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,145.54 W,0.00 %,53.00 %,33.70 %,67.00 °C,1512 MHz,99.00 %,1410 MHz,1410 MHz,9.13 W,0.05 GB/s,292.74 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:19.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,149.52 W,0.00 %,53.00 %,27.50 %,69.00 °C,1512 MHz,99.00 %,1395 MHz,1395 MHz,9.14 W,0.05 GB/s,288.26 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,40.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:19.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,146.43 W,0.00 %,53.00 %,33.50 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.98 W,0.05 GB/s,301.99 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:19.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,151.01 W,0.00 %,53.00 %,33.90 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.86 W,0.06 GB/s,290.14 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,50.00 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:19.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,148.12 W,39.20 %,53.00 %,95.70 %,67.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.05 W,0.05 GB/s,299.27 W,4,5.6 %,0.00 GB/s,93.12 %,0.07 GB/s,11.10 %,63.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:19.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.2 %,152.96 W,0.00 %,53.00 %,33.90 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.96 W,0.05 GB/s,303.26 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:19.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,153.09 W,0.00 %,53.00 %,33.30 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.01 W,0.05 GB/s,304.62 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:19.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.2 %,147.53 W,0.00 %,53.00 %,33.80 %,69.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,8.85 W,0.05 GB/s,289.54 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:19.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,136.84 W,0.00 %,53.00 %,33.80 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.85 W,0.05 GB/s,289.54 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:19.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,152.23 W,0.00 %,53.00 %,33.70 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.08 W,0.06 GB/s,304.03 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:19.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.6 %,151.98 W,23.20 %,53.00 %,57.20 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.15 W,0.14 GB/s,300.46 W,4,5.6 %,0.00 GB/s,93.12 %,0.11 GB/s,4.30 %,64.00 °C,16,53.20 %,0.00 GB/s
2025-05-07 14:35:20.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.8 %,145.63 W,0.00 %,53.00 %,34.30 %,69.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,9.24 W,0.05 GB/s,294.30 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:20.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.3 %,149.21 W,10.00 %,53.00 %,37.90 %,69.00 °C,1512 MHz,99.00 %,1395 MHz,1395 MHz,8.89 W,0.05 GB/s,298.68 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,15.70 %,64.00 °C,16,83.80 %,0.00 GB/s
2025-05-07 14:35:20.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,144.95 W,0.00 %,53.00 %,15.00 %,69.00 °C,1512 MHz,99.00 %,1395 MHz,1395 MHz,8.95 W,0.05 GB/s,291.48 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,20.50 %,64.00 °C,16,75.80 %,0.00 GB/s
2025-05-07 14:35:20.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,151.11 W,0.00 %,53.00 %,33.60 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.93 W,0.06 GB/s,299.45 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:20.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,147.45 W,0.00 %,53.00 %,34.10 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.02 W,0.06 GB/s,303.67 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:20.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,150.95 W,0.00 %,54.00 %,33.60 %,69.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,9.12 W,0.05 GB/s,302.67 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:20.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,148.29 W,0.00 %,54.00 %,34.90 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.13 W,0.06 GB/s,301.98 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:20.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.3 %,145.72 W,0.00 %,53.00 %,33.40 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.99 W,0.05 GB/s,302.87 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:20.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,147.75 W,39.70 %,53.00 %,96.60 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.84 W,0.05 GB/s,293.73 W,4,5.6 %,0.00 GB/s,93.12 %,0.07 GB/s,11.10 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:20.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,132.99 W,0.00 %,53.00 %,33.40 %,69.00 °C,1512 MHz,99.00 %,1395 MHz,1395 MHz,9.06 W,0.05 GB/s,298.57 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:21.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,151.61 W,5.80 %,53.00 %,30.20 %,69.00 °C,1512 MHz,99.00 %,1410 MHz,1410 MHz,9.06 W,0.05 GB/s,302.19 W,4,5.6 %,0.00 GB/s,93.12 %,0.08 GB/s,19.10 %,64.00 °C,16,81.30 %,0.00 GB/s
2025-05-07 14:35:21.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,135.55 W,0.00 %,54.00 %,33.70 %,69.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,9.08 W,0.05 GB/s,292.93 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:21.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,148.21 W,32.30 %,54.00 %,82.20 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.01 W,0.05 GB/s,305.79 W,4,5.6 %,0.00 GB/s,93.12 %,0.07 GB/s,9.80 %,64.00 °C,16,89.80 %,0.00 GB/s
2025-05-07 14:35:21.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.6 %,150.84 W,25.40 %,53.00 %,62.00 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.12 W,0.12 GB/s,301.09 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,6.00 %,64.00 °C,16,60.30 %,0.00 GB/s
2025-05-07 14:35:21.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,147.33 W,0.00 %,53.00 %,33.80 %,69.00 °C,1512 MHz,99.00 %,1395 MHz,1395 MHz,9.13 W,0.06 GB/s,293.02 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:21.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,150.62 W,24.80 %,53.00 %,61.30 %,69.00 °C,1512 MHz,99.00 %,1410 MHz,1410 MHz,8.92 W,0.11 GB/s,303.85 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,5.80 %,64.00 °C,16,59.00 %,0.00 GB/s
2025-05-07 14:35:21.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,135.38 W,0.00 %,54.00 %,33.50 %,69.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,9.04 W,0.05 GB/s,305.20 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:21.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,150.83 W,0.00 %,54.00 %,33.80 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.01 W,0.05 GB/s,295.56 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:21.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1.9 %,144.67 W,0.00 %,53.00 %,33.50 %,69.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,8.92 W,0.05 GB/s,293.82 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:21.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,141.12 W,0.00 %,53.00 %,34.00 %,69.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,9.16 W,0.05 GB/s,297.63 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:22.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,152.80 W,0.00 %,53.00 %,18.60 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.93 W,0.05 GB/s,291.86 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,25.90 %,64.00 °C,16,86.40 %,0.00 GB/s
2025-05-07 14:35:22.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,151.73 W,0.00 %,53.00 %,33.50 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.92 W,0.05 GB/s,305.19 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:22.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,152.32 W,39.60 %,53.00 %,96.10 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.10 W,0.05 GB/s,306.16 W,4,5.6 %,0.00 GB/s,93.12 %,0.07 GB/s,11.10 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:22.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,152.02 W,39.30 %,53.00 %,95.80 %,69.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,9.06 W,0.05 GB/s,301.19 W,4,5.6 %,0.00 GB/s,93.12 %,0.07 GB/s,11.10 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:22.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1.9 %,135.48 W,0.00 %,53.00 %,33.60 %,69.00 °C,1512 MHz,99.00 %,1410 MHz,1410 MHz,9.15 W,0.05 GB/s,302.69 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:22.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.4 %,151.14 W,29.10 %,54.00 %,75.30 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.27 W,0.06 GB/s,291.10 W,4,5.6 %,0.00 GB/s,93.12 %,0.07 GB/s,9.70 %,64.00 °C,16,88.80 %,0.00 GB/s
2025-05-07 14:35:22.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,148.66 W,0.00 %,54.00 %,33.80 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,8.95 W,0.05 GB/s,302.76 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:22.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,148.71 W,0.00 %,53.00 %,27.10 %,69.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,8.96 W,0.05 GB/s,296.45 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,39.50 %,64.00 °C,16,99.90 %,0.00 GB/s
2025-05-07 14:35:22.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,151.19 W,0.00 %,53.00 %,34.10 %,69.00 °C,1512 MHz,100.00 %,1395 MHz,1395 MHz,9.07 W,0.05 GB/s,296.45 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:23.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,142.96 W,0.00 %,53.00 %,33.70 %,69.00 °C,1512 MHz,99.00 %,1395 MHz,1395 MHz,9.05 W,0.06 GB/s,295.55 W,4,5.6 %,0.00 GB/s,93.12 %,0.09 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:23.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,147.50 W,0.00 %,53.00 %,33.50 %,69.00 °C,1512 MHz,99.00 %,1410 MHz,1410 MHz,9.05 W,0.06 GB/s,294.79 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,50.00 %,64.00 °C,16,100.00 %,0.00 GB/s
2025-05-07 14:35:23.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,151.89 W,0.00 %,53.00 %,26.20 %,69.00 °C,1512 MHz,100.00 %,1410 MHz,1410 MHz,9.04 W,0.05 GB/s,303.94 W,4,5.6 %,0.00 GB/s,93.12 %,0.10 GB/s,37.50 %,64.00 °C,16,99.30 %,0.00 GB/s
