timestamp,task_name,name,index,sm_active,pcie.link.width.current,dram_active,dram_power,usage.memory [%],clocks.current.memory [MHz],clocks.current.graphics [MHz],utilization.gpu [%],pcie_rx_bytes,clocks.current.sm [MHz],pcie.link.gen.current,nvlink_tx_bytes,cpu_power,nvlink_rx_bytes,sm_occupancy,pcie_tx_bytes,temperature.memory,tensor_active,power.draw [W],dram_usage,utilization.memory [%],temperature.gpu,cpu_usage
2025-05-07 16:37:32.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,86.90 %,16,70.20 %,9.20 W,90.02 %,1512 MHz,1395 MHz,99.00 %,0.06 GB/s,1395 MHz,4,0.00 GB/s,152.65 W,0.00 GB/s,9.60 %,0.08 GB/s,69.00 °C,26.50 %,303.05 W,5.6 %,53.00 %,65.00 °C,4.6 %
2025-05-07 16:37:33.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.30 %,8.94 W,90.02 %,1512 MHz,1395 MHz,99.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,153.91 W,0.00 GB/s,50.00 %,0.09 GB/s,69.00 °C,0.00 %,299.38 W,5.6 %,53.00 %,65.00 °C,3.4 %
2025-05-07 16:37:33.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,84.20 %,16,62.80 %,9.12 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,149.45 W,0.00 GB/s,9.90 %,0.07 GB/s,69.00 °C,22.90 %,298.80 W,5.6 %,53.00 %,65.00 °C,2.8 %
2025-05-07 16:37:33.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.20 %,9.00 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.06 GB/s,1395 MHz,4,0.00 GB/s,142.78 W,0.00 GB/s,50.00 %,0.10 GB/s,69.00 °C,0.00 %,297.52 W,5.6 %,53.00 %,65.00 °C,3.4 %
2025-05-07 16:37:33.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,34.40 %,9.04 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,142.99 W,0.00 GB/s,50.00 %,0.09 GB/s,69.00 °C,0.00 %,297.52 W,5.6 %,53.00 %,65.00 °C,3.1 %
2025-05-07 16:37:33.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.40 %,9.16 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,149.37 W,0.00 GB/s,50.00 %,0.09 GB/s,69.00 °C,0.00 %,306.19 W,5.6 %,53.00 %,65.00 °C,3.4 %
2025-05-07 16:37:33.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,85.80 %,16,61.20 %,9.21 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,143.20 W,0.00 GB/s,10.50 %,0.07 GB/s,69.00 °C,22.00 %,302.30 W,5.6 %,53.00 %,65.00 °C,3.7 %
2025-05-07 16:37:33.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,98.80 %,16,95.20 %,9.11 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,148.26 W,0.00 GB/s,11.00 %,0.07 GB/s,69.00 °C,38.90 %,297.60 W,5.6 %,53.00 %,65.00 °C,5.2 %
2025-05-07 16:37:33.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.90 %,9.35 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,149.42 W,0.00 GB/s,50.00 %,0.09 GB/s,69.00 °C,0.00 %,289.92 W,5.6 %,53.00 %,65.00 °C,6.5 %
2025-05-07 16:37:33.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.30 %,9.19 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,148.63 W,0.00 GB/s,50.00 %,0.10 GB/s,69.00 °C,0.00 %,302.88 W,5.6 %,53.00 %,65.00 °C,4.7 %
2025-05-07 16:37:33.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,99.40 %,16,26.00 %,9.17 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,150.32 W,0.00 GB/s,37.60 %,0.10 GB/s,69.00 °C,0.00 %,297.04 W,5.6 %,53.00 %,65.00 °C,3.4 %
2025-05-07 16:37:34.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.40 %,9.02 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,149.22 W,0.00 GB/s,50.00 %,0.09 GB/s,69.00 °C,0.00 %,299.86 W,5.6 %,53.00 %,65.00 °C,3.1 %
2025-05-07 16:37:34.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.20 %,9.01 W,90.02 %,1512 MHz,1380 MHz,99.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,146.30 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,304.05 W,5.6 %,53.00 %,65.00 °C,3.1 %
2025-05-07 16:37:34.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.10 %,16,36.30 %,9.11 W,90.02 %,1512 MHz,1395 MHz,99.00 %,0.21 GB/s,1395 MHz,4,0.00 GB/s,133.39 W,0.00 GB/s,20.20 %,0.11 GB/s,69.00 °C,10.50 %,301.69 W,5.6 %,53.00 %,65.00 °C,3.1 %
2025-05-07 16:37:34.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,92.80 %,16,86.30 %,9.32 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,147.18 W,0.00 GB/s,10.20 %,0.07 GB/s,71.00 °C,33.90 %,301.12 W,5.6 %,53.00 %,65.00 °C,5.3 %
2025-05-07 16:37:34.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.80 %,9.11 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,151.26 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,299.29 W,5.6 %,53.00 %,65.00 °C,2.8 %
2025-05-07 16:37:34.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.40 %,9.01 W,90.02 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,148.85 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,302.49 W,5.6 %,53.00 %,65.00 °C,3.4 %
2025-05-07 16:37:34.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,91.80 %,16,85.80 %,8.91 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,147.63 W,0.00 GB/s,10.10 %,0.07 GB/s,71.00 °C,33.80 %,303.67 W,5.6 %,53.00 %,66.00 °C,3.4 %
2025-05-07 16:37:34.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,34.20 %,9.15 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,154.34 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,302.36 W,5.6 %,53.00 %,66.00 °C,3.1 %
2025-05-07 16:37:34.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.40 %,16,21.40 %,9.26 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,155.17 W,0.00 GB/s,30.40 %,0.10 GB/s,71.00 °C,0.00 %,291.29 W,5.6 %,53.00 %,66.00 °C,4.0 %
2025-05-07 16:37:35.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,34.30 %,9.20 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,147.85 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,293.34 W,5.6 %,53.00 %,66.00 °C,5.2 %
2025-05-07 16:37:35.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.90 %,9.09 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,151.08 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,302.11 W,5.6 %,53.00 %,66.00 °C,4.3 %
2025-05-07 16:37:35.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.70 %,9.21 W,93.12 %,1512 MHz,1380 MHz,99.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,151.46 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,293.82 W,5.6 %,53.00 %,66.00 °C,4.6 %
2025-05-07 16:37:35.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,34.60 %,9.14 W,93.12 %,1512 MHz,1380 MHz,99.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,144.16 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,304.52 W,5.6 %,53.00 %,66.00 °C,3.7 %
2025-05-07 16:37:35.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.30 %,8.92 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.06 GB/s,1395 MHz,4,0.00 GB/s,147.05 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,299.86 W,5.6 %,53.00 %,66.00 °C,3.1 %
2025-05-07 16:37:35.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.70 %,9.05 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,147.86 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,298.40 W,5.6 %,53.00 %,66.00 °C,2.5 %
2025-05-07 16:37:35.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,77.80 %,16,23.80 %,8.99 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.17 GB/s,1395 MHz,4,0.00 GB/s,139.10 W,0.00 GB/s,39.20 %,0.12 GB/s,71.00 °C,0.00 %,298.40 W,5.6 %,53.00 %,66.00 °C,3.4 %
2025-05-07 16:37:35.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.80 %,9.12 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,147.00 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,303.97 W,5.6 %,53.00 %,66.00 °C,3.4 %
2025-05-07 16:37:35.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.30 %,9.14 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,141.76 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,306.97 W,5.6 %,53.00 %,66.00 °C,3.4 %
2025-05-07 16:37:35.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,34.50 %,9.05 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.06 GB/s,1395 MHz,4,0.00 GB/s,150.38 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,294.22 W,5.6 %,53.00 %,66.00 °C,4.0 %
2025-05-07 16:37:36.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.20 %,8.99 W,93.12 %,1512 MHz,1395 MHz,98.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,152.41 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,299.86 W,5.6 %,52.00 %,66.00 °C,3.4 %
2025-05-07 16:37:36.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,34.30 %,9.14 W,93.12 %,1512 MHz,1380 MHz,98.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,148.02 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,304.62 W,5.6 %,52.00 %,66.00 °C,3.1 %
2025-05-07 16:37:36.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.90 %,9.20 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.06 GB/s,1380 MHz,4,0.00 GB/s,149.72 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,298.97 W,5.6 %,53.00 %,66.00 °C,4.7 %
2025-05-07 16:37:36.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.30 %,9.12 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,149.82 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,292.92 W,5.6 %,53.00 %,66.00 °C,4.7 %
2025-05-07 16:37:36.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.20 %,9.00 W,93.12 %,1512 MHz,1395 MHz,99.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,154.40 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,305.39 W,5.6 %,53.00 %,66.00 °C,3.4 %
2025-05-07 16:37:36.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.30 %,16,49.50 %,9.50 W,93.12 %,1512 MHz,1380 MHz,99.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,146.75 W,0.00 GB/s,32.10 %,0.04 GB/s,71.00 °C,12.10 %,305.33 W,5.6 %,53.00 %,66.00 °C,4.9 %
2025-05-07 16:37:36.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,97.80 %,16,40.10 %,9.07 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.04 GB/s,1395 MHz,4,0.00 GB/s,146.54 W,0.00 GB/s,41.80 %,0.03 GB/s,71.00 °C,5.10 %,301.71 W,5.6 %,53.00 %,66.00 °C,3.1 %
2025-05-07 16:37:36.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.40 %,16,60.10 %,8.96 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.12 GB/s,1395 MHz,4,0.00 GB/s,149.64 W,0.00 GB/s,5.80 %,0.10 GB/s,71.00 °C,24.60 %,307.83 W,5.6 %,53.00 %,66.00 °C,3.4 %
2025-05-07 16:37:36.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.20 %,9.21 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,150.95 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,299.37 W,5.6 %,53.00 %,66.00 °C,4.4 %
2025-05-07 16:37:36.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,95.30 %,9.07 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,152.61 W,0.00 GB/s,11.10 %,0.07 GB/s,71.00 °C,39.00 %,293.62 W,5.6 %,53.00 %,66.00 °C,3.1 %
2025-05-07 16:37:37.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.20 %,8.94 W,93.12 %,1512 MHz,1380 MHz,99.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,148.38 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,298.30 W,5.6 %,52.00 %,66.00 °C,2.8 %
2025-05-07 16:37:37.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.90 %,8.99 W,93.12 %,1512 MHz,1395 MHz,99.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,147.89 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,307.26 W,5.6 %,52.00 %,66.00 °C,2.8 %
2025-05-07 16:37:37.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.80 %,9.07 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,147.97 W,0.00 GB/s,50.00 %,0.10 GB/s,71.00 °C,0.00 %,293.98 W,5.6 %,53.00 %,66.00 °C,3.1 %
2025-05-07 16:37:37.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.40 %,9.00 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,141.95 W,0.00 GB/s,50.00 %,0.10 GB/s,71.00 °C,0.00 %,308.53 W,5.6 %,53.00 %,66.00 °C,3.1 %
2025-05-07 16:37:37.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,34.20 %,9.33 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,144.67 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,295.01 W,5.6 %,53.00 %,66.00 °C,3.1 %
2025-05-07 16:37:37.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.30 %,8.98 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.06 GB/s,1395 MHz,4,0.00 GB/s,144.19 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,297.25 W,5.6 %,53.00 %,66.00 °C,5.9 %
2025-05-07 16:37:37.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.80 %,9.07 W,93.12 %,1512 MHz,1410 MHz,100.00 %,0.06 GB/s,1410 MHz,4,0.00 GB/s,147.03 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,303.65 W,5.6 %,53.00 %,66.00 °C,3.7 %
2025-05-07 16:37:37.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.40 %,9.06 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,146.53 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,306.29 W,5.6 %,53.00 %,66.00 °C,3.3 %
2025-05-07 16:37:37.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.80 %,9.08 W,93.12 %,1512 MHz,1380 MHz,99.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,135.75 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,293.33 W,5.6 %,53.00 %,66.00 °C,3.4 %
2025-05-07 16:37:37.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 %,16,57.60 %,8.87 W,93.12 %,1512 MHz,1395 MHz,99.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,152.67 W,0.00 GB/s,7.60 %,0.08 GB/s,71.00 °C,23.10 %,300.44 W,5.6 %,53.00 %,66.00 °C,2.2 %
2025-05-07 16:37:38.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,96.20 %,8.98 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,135.96 W,0.00 GB/s,11.10 %,0.07 GB/s,71.00 °C,39.60 %,290.02 W,5.6 %,53.00 %,66.00 °C,3.4 %
2025-05-07 16:37:38.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.30 %,8.97 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.06 GB/s,1395 MHz,4,0.00 GB/s,135.04 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,304.92 W,5.6 %,53.00 %,66.00 °C,3.1 %
2025-05-07 16:37:38.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,28.50 %,8.93 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,150.67 W,0.00 GB/s,42.10 %,0.09 GB/s,71.00 °C,0.00 %,292.27 W,5.6 %,53.00 %,66.00 °C,3.1 %
2025-05-07 16:37:38.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.60 %,16,76.20 %,9.00 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,149.97 W,0.00 GB/s,9.70 %,0.07 GB/s,71.00 °C,29.80 %,307.26 W,5.6 %,53.00 %,66.00 °C,4.0 %
2025-05-07 16:37:38.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,28.20 %,9.01 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,150.40 W,0.00 GB/s,41.20 %,0.09 GB/s,71.00 °C,0.00 %,290.92 W,5.6 %,53.00 %,66.00 °C,3.4 %
2025-05-07 16:37:38.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.20 %,9.30 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,151.26 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,295.67 W,5.6 %,53.00 %,66.00 °C,4.7 %
2025-05-07 16:37:38.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.60 %,8.98 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.06 GB/s,1395 MHz,4,0.00 GB/s,150.12 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,299.36 W,5.6 %,53.00 %,66.00 °C,2.8 %
2025-05-07 16:37:38.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.30 %,9.20 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,150.35 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,304.91 W,5.6 %,53.00 %,66.00 °C,6.1 %
2025-05-07 16:37:38.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.00 %,9.08 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,144.51 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,299.66 W,5.6 %,53.00 %,67.00 °C,4.0 %
2025-05-07 16:37:39.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,44.40 %,16,33.10 %,9.31 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.24 GB/s,1380 MHz,4,0.00 GB/s,149.08 W,0.00 GB/s,11.90 %,0.13 GB/s,71.00 °C,11.90 %,295.38 W,5.6 %,53.00 %,66.00 °C,4.3 %
2025-05-07 16:37:39.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,97.20 %,16,31.60 %,8.98 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.03 GB/s,1395 MHz,4,0.00 GB/s,144.89 W,0.00 GB/s,46.70 %,0.04 GB/s,71.00 °C,0.00 %,293.04 W,5.6 %,53.00 %,66.00 °C,3.4 %
2025-05-07 16:37:39.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.30 %,9.07 W,93.12 %,1512 MHz,1380 MHz,99.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,146.71 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,292.95 W,5.6 %,53.00 %,67.00 °C,2.5 %
2025-05-07 16:37:39.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,95.80 %,9.18 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,142.92 W,0.00 GB/s,11.10 %,0.07 GB/s,71.00 °C,38.90 %,292.84 W,5.6 %,53.00 %,67.00 °C,3.4 %
2025-05-07 16:37:39.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,34.60 %,9.00 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.05 GB/s,1380 MHz,4,0.00 GB/s,138.18 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,307.55 W,5.6 %,53.00 %,67.00 °C,3.1 %
2025-05-07 16:37:39.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,35.10 %,8.94 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,150.35 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,292.15 W,5.6 %,53.00 %,66.00 °C,3.7 %
2025-05-07 16:37:39.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,34.20 %,9.15 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,149.27 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,301.98 W,5.6 %,53.00 %,67.00 °C,3.4 %
2025-05-07 16:37:39.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.70 %,9.04 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,148.52 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,303.17 W,5.6 %,53.00 %,67.00 °C,3.4 %
2025-05-07 16:37:39.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.90 %,9.07 W,93.12 %,1512 MHz,1395 MHz,100.00 %,0.05 GB/s,1395 MHz,4,0.00 GB/s,150.01 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,298.78 W,5.6 %,53.00 %,67.00 °C,3.4 %
2025-05-07 16:37:39.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,16,33.10 %,9.46 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.06 GB/s,1380 MHz,4,0.00 GB/s,151.31 W,0.00 GB/s,50.00 %,0.09 GB/s,71.00 °C,0.00 %,296.75 W,5.6 %,53.00 %,67.00 °C,6.8 %
2025-05-07 16:37:40.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.20 %,16,53.10 %,9.27 W,93.12 %,1512 MHz,1380 MHz,100.00 %,0.12 GB/s,1380 MHz,4,0.00 GB/s,151.87 W,0.00 GB/s,5.20 %,0.10 GB/s,71.00 °C,21.60 %,294.40 W,5.6 %,53.00 %,67.00 °C,6.8 %
