timestamp,task_name,name,index,power.draw [W],nvlink_tx_bytes,pcie.link.width.current,usage.memory [%],pcie_tx_bytes,tensor_active,cpu_power,dram_power,clocks.current.sm [MHz],clocks.current.graphics [MHz],pcie.link.gen.current,sm_occupancy,sm_active,cpu_usage,temperature.memory,clocks.current.memory [MHz],pcie_rx_bytes,utilization.memory [%],dram_active,nvlink_rx_bytes,dram_usage,utilization.gpu [%],temperature.gpu
2025-05-07 15:51:00.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,295.08 W,0.00 GB/s,16,93.12 %,0.10 GB/s,0.00 %,129.10 W,9.11 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,5.5 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:00.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.87 W,0.00 GB/s,16,93.12 %,0.07 GB/s,39.60 %,148.55 W,8.93 W,1395 MHz,1395 MHz,4,11.10 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,96.30 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:00.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,292.85 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,114.41 W,9.41 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,4.9 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.30 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:01.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,295.37 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,102.15 W,9.29 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,4.3 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.70 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:01.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.64 W,0.00 GB/s,16,93.12 %,0.10 GB/s,23.30 %,125.64 W,8.97 W,1395 MHz,1395 MHz,4,5.50 %,55.90 %,2.7 %,69.00 °C,1512 MHz,0.12 GB/s,53.00 %,57.30 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:01.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.24 W,0.00 GB/s,16,93.12 %,0.07 GB/s,38.80 %,111.77 W,9.21 W,1395 MHz,1395 MHz,4,11.10 %,100.00 %,3.4 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,95.20 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:51:01.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.14 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,114.49 W,9.08 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:51:01.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.13 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,131.63 W,9.02 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,6.2 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:51:01.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,301.32 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,147.70 W,8.99 W,1395 MHz,1395 MHz,4,20.70 %,76.30 %,3.4 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,15.10 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:51:01.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,301.32 W,0.00 GB/s,16,93.12 %,0.07 GB/s,25.00 %,150.82 W,9.21 W,1395 MHz,1395 MHz,4,10.10 %,87.00 %,3.4 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,66.60 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:01.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.10 W,0.00 GB/s,16,93.12 %,0.08 GB/s,28.90 %,149.13 W,9.32 W,1395 MHz,1395 MHz,4,9.50 %,87.10 %,5.3 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,74.90 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:02.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.20 W,0.00 GB/s,16,93.12 %,0.10 GB/s,0.00 %,151.61 W,8.99 W,1395 MHz,1395 MHz,4,21.00 %,75.20 %,3.1 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,14.70 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:51:02.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,301.91 W,0.00 GB/s,16,93.12 %,0.07 GB/s,39.30 %,148.62 W,8.94 W,1410 MHz,1410 MHz,4,11.10 %,100.00 %,3.4 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,95.90 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:51:02.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,305.09 W,0.00 GB/s,16,93.12 %,0.10 GB/s,0.80 %,146.94 W,9.10 W,1395 MHz,1395 MHz,4,20.60 %,79.70 %,3.7 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,18.00 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:02.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.33 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,150.41 W,9.20 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,5.9 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:02.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,285.61 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,136.23 W,9.02 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.70 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:02.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,296.34 W,0.00 GB/s,16,93.12 %,0.11 GB/s,0.00 %,145.05 W,9.15 W,1395 MHz,1395 MHz,4,45.30 %,90.10 %,3.1 %,69.00 °C,1512 MHz,0.14 GB/s,53.00 %,28.70 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:51:02.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.08 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,146.14 W,9.00 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.7 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.70 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:51:02.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.67 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,150.97 W,9.04 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.7 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.50 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:02.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.71 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,148.54 W,9.04 W,1395 MHz,1395 MHz,4,29.70 %,92.40 %,2.2 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,20.90 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:03.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.70 W,0.00 GB/s,16,93.12 %,0.13 GB/s,17.80 %,117.60 W,9.00 W,1395 MHz,1395 MHz,4,2.70 %,35.80 %,3.1 %,69.00 °C,1512 MHz,0.22 GB/s,53.00 %,43.60 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:03.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.01 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,127.62 W,9.25 W,1395 MHz,1395 MHz,4,44.30 %,100.00 %,3.3 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,30.00 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:51:03.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.64 W,0.00 GB/s,16,93.12 %,0.10 GB/s,0.00 %,130.98 W,9.13 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,2.5 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.20 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:03.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,295.47 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,120.74 W,9.09 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.70 %,0.00 GB/s,5.7 %,99.00 %,65.00 °C
2025-05-07 15:51:03.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,310.05 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,106.32 W,9.10 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,2.2 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,99.00 %,65.00 °C
2025-05-07 15:51:03.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,286.40 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,116.20 W,9.10 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,2.4 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,34.20 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:03.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.75 W,0.00 GB/s,16,93.12 %,0.10 GB/s,0.00 %,113.73 W,9.16 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.70 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:03.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.12 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,107.09 W,9.11 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.30 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:04.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,303.47 W,0.00 GB/s,16,93.12 %,0.10 GB/s,26.00 %,112.17 W,9.18 W,1395 MHz,1395 MHz,4,5.80 %,64.10 %,3.3 %,69.00 °C,1512 MHz,0.13 GB/s,53.00 %,64.20 %,0.00 GB/s,5.7 %,99.00 %,65.00 °C
2025-05-07 15:51:04.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.95 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,121.52 W,9.21 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.20 %,0.00 GB/s,5.7 %,99.00 %,65.00 °C
2025-05-07 15:51:04.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.88 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,123.58 W,9.09 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.20 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:04.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.18 W,0.00 GB/s,16,93.12 %,0.07 GB/s,39.40 %,137.71 W,9.22 W,1395 MHz,1395 MHz,4,11.10 %,100.00 %,3.4 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,96.20 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:04.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.43 W,0.00 GB/s,16,93.12 %,0.10 GB/s,0.00 %,147.14 W,8.87 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,34.00 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:04.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.57 W,0.00 GB/s,16,93.12 %,0.10 GB/s,0.00 %,153.49 W,9.00 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,4.7 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.70 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:04.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.10 W,0.00 GB/s,16,93.12 %,0.08 GB/s,14.20 %,151.42 W,9.07 W,1395 MHz,1395 MHz,4,13.70 %,84.50 %,5.0 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,45.70 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:04.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.58 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,152.88 W,9.18 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.7 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:04.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.54 W,0.00 GB/s,16,93.12 %,0.10 GB/s,0.00 %,148.93 W,9.13 W,1395 MHz,1395 MHz,4,22.80 %,79.80 %,4.7 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,15.90 %,0.00 GB/s,5.7 %,99.00 %,65.00 °C
2025-05-07 15:51:05.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,296.55 W,0.00 GB/s,16,93.12 %,0.09 GB/s,23.40 %,153.11 W,9.19 W,1395 MHz,1395 MHz,4,5.10 %,57.90 %,4.3 %,69.00 °C,1512 MHz,0.12 GB/s,53.00 %,58.00 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:05.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.73 W,0.00 GB/s,16,93.12 %,0.10 GB/s,0.00 %,150.07 W,9.17 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.7 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,100.00 %,65.00 °C
2025-05-07 15:51:05.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.59 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,149.51 W,9.04 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.30 %,0.00 GB/s,5.7 %,99.00 %,65.00 °C
2025-05-07 15:51:05.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.69 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,146.73 W,8.88 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.80 %,0.00 GB/s,5.7 %,99.00 %,65.00 °C
