timestamp,task_name,name,index,sm_occupancy,pcie.link.gen.current,temperature.gpu,clocks.current.memory [MHz],sm_active,cpu_usage,pcie.link.width.current,clocks.current.sm [MHz],tensor_active,pcie_rx_bytes,dram_power,nvlink_tx_bytes,utilization.gpu [%],utilization.memory [%],power.draw [W],pcie_tx_bytes,dram_usage,nvlink_rx_bytes,clocks.current.graphics [MHz],usage.memory [%],dram_active,temperature.memory,cpu_power
2025-05-07 16:40:12.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.70 %,4,65.00 °C,1512 MHz,64.40 %,3.1 %,16,1395 MHz,26.50 %,0.12 GB/s,9.01 W,0.00 GB/s,100.00 %,53.00 %,299.10 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,65.30 %,69.00 °C,150.12 W
2025-05-07 16:40:12.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.1 %,16,1410 MHz,0.00 %,0.05 GB/s,8.99 W,0.00 GB/s,100.00 %,53.00 %,306.78 W,0.09 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,33.40 %,69.00 °C,150.07 W
2025-05-07 16:40:12.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,9.24 W,0.00 GB/s,100.00 %,53.00 %,298.01 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.60 %,69.00 °C,137.55 W
2025-05-07 16:40:12.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.7 %,16,1395 MHz,0.00 %,0.06 GB/s,9.18 W,0.00 GB/s,100.00 %,53.00 %,300.36 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.60 %,69.00 °C,152.98 W
2025-05-07 16:40:13.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,9.00 W,0.00 GB/s,100.00 %,53.00 %,295.38 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.20 %,69.00 °C,154.70 W
2025-05-07 16:40:13.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.7 %,16,1395 MHz,0.00 %,0.05 GB/s,8.98 W,0.00 GB/s,99.00 %,53.00 %,294.42 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.20 %,69.00 °C,153.18 W
2025-05-07 16:40:13.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,4.3 %,16,1380 MHz,0.00 %,0.05 GB/s,9.21 W,0.00 GB/s,99.00 %,53.00 %,295.56 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,33.20 %,71.00 °C,150.27 W
2025-05-07 16:40:13.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.0 %,16,1395 MHz,0.00 %,0.06 GB/s,9.15 W,0.00 GB/s,99.00 %,53.00 %,289.71 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.30 %,71.00 °C,149.72 W
2025-05-07 16:40:13.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,22.60 %,4,66.00 °C,1512 MHz,77.70 %,5.2 %,16,1395 MHz,0.00 %,0.06 GB/s,9.07 W,0.00 GB/s,99.00 %,53.00 %,300.92 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,16.10 %,71.00 °C,150.54 W
2025-05-07 16:40:13.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.80 %,4,66.00 °C,1512 MHz,37.70 %,8.3 %,16,1395 MHz,19.10 %,0.20 GB/s,9.14 W,0.00 GB/s,100.00 %,53.00 %,298.87 W,0.12 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,46.80 %,71.00 °C,155.37 W
2025-05-07 16:40:13.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,10.80 %,4,66.00 °C,1512 MHz,97.10 %,3.7 %,16,1410 MHz,36.40 %,0.06 GB/s,9.15 W,0.00 GB/s,100.00 %,53.00 %,299.66 W,0.07 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,91.90 %,71.00 °C,153.11 W
2025-05-07 16:40:13.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.7 %,16,1395 MHz,0.00 %,0.05 GB/s,8.90 W,0.00 GB/s,100.00 %,53.00 %,302.59 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.30 %,71.00 °C,151.77 W
2025-05-07 16:40:13.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,31.40 %,4,66.00 °C,1512 MHz,94.70 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,8.92 W,0.00 GB/s,100.00 %,53.00 %,302.59 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,22.10 %,71.00 °C,152.01 W
2025-05-07 16:40:13.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,21.70 %,4,66.00 °C,1512 MHz,76.20 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,9.06 W,0.00 GB/s,100.00 %,53.00 %,297.04 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,15.40 %,71.00 °C,141.26 W
2025-05-07 16:40:14.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,9.38 W,0.00 GB/s,100.00 %,53.00 %,299.26 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.50 %,71.00 °C,124.07 W
2025-05-07 16:40:14.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.90 %,4,66.00 °C,1512 MHz,7.30 %,3.7 %,16,1395 MHz,2.20 %,0.04 GB/s,9.11 W,0.00 GB/s,100.00 %,53.00 %,296.04 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,5.10 %,71.00 °C,137.84 W
2025-05-07 16:40:14.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.06 GB/s,9.07 W,0.00 GB/s,100.00 %,53.00 %,300.64 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.30 %,71.00 °C,143.26 W
2025-05-07 16:40:14.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.06 GB/s,9.06 W,0.00 GB/s,99.00 %,53.00 %,304.80 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,34.30 %,71.00 °C,130.01 W
2025-05-07 16:40:14.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.50 %,4,66.00 °C,1512 MHz,59.40 %,3.1 %,16,1380 MHz,21.80 %,0.14 GB/s,8.99 W,0.00 GB/s,99.00 %,53.00 %,287.21 W,0.10 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,55.10 %,71.00 °C,143.81 W
2025-05-07 16:40:14.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,4.4 %,16,1410 MHz,0.00 %,0.05 GB/s,9.14 W,0.00 GB/s,100.00 %,53.00 %,308.53 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,93.12 %,33.30 %,71.00 °C,147.22 W
2025-05-07 16:40:14.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,5.6 %,16,1395 MHz,0.00 %,0.05 GB/s,8.98 W,0.00 GB/s,100.00 %,53.00 %,308.60 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.90 %,71.00 °C,151.62 W
2025-05-07 16:40:14.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,6.8 %,16,1395 MHz,0.00 %,0.06 GB/s,9.11 W,0.00 GB/s,100.00 %,53.00 %,299.74 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.20 %,71.00 °C,154.17 W
2025-05-07 16:40:14.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,8.2 %,16,1380 MHz,0.00 %,0.06 GB/s,9.29 W,0.00 GB/s,100.00 %,53.00 %,302.19 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.60 %,71.00 °C,149.42 W
2025-05-07 16:40:15.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,9.12 W,0.00 GB/s,100.00 %,53.00 %,304.22 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.40 %,71.00 °C,146.84 W
2025-05-07 16:40:15.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.6 %,16,1395 MHz,0.00 %,0.05 GB/s,9.02 W,0.00 GB/s,100.00 %,53.00 %,298.87 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.30 %,71.00 °C,147.35 W
2025-05-07 16:40:15.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.20 %,4,66.00 °C,1512 MHz,55.60 %,4.0 %,16,1395 MHz,20.80 %,0.14 GB/s,8.97 W,0.00 GB/s,100.00 %,53.00 %,298.87 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,50.90 %,71.00 °C,150.57 W
2025-05-07 16:40:15.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.4 %,16,1380 MHz,0.00 %,0.05 GB/s,9.02 W,0.00 GB/s,99.00 %,53.00 %,301.51 W,0.10 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.40 %,71.00 °C,153.40 W
2025-05-07 16:40:15.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,8.98 W,0.00 GB/s,99.00 %,53.00 %,293.21 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.00 %,71.00 °C,147.08 W
2025-05-07 16:40:15.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,2.8 %,16,1395 MHz,0.00 %,0.06 GB/s,9.10 W,0.00 GB/s,100.00 %,53.00 %,300.94 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.60 %,71.00 °C,136.75 W
2025-05-07 16:40:15.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,48.20 %,4,66.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.06 GB/s,9.17 W,0.00 GB/s,100.00 %,53.00 %,300.15 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,32.20 %,71.00 °C,141.70 W
2025-05-07 16:40:15.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,8.92 W,0.00 GB/s,99.00 %,53.00 %,300.35 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.70 %,71.00 °C,147.78 W
2025-05-07 16:40:15.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,9.06 W,0.00 GB/s,99.00 %,53.00 %,297.82 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.20 %,71.00 °C,135.13 W
2025-05-07 16:40:15.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,2.8 %,16,1395 MHz,0.00 %,0.06 GB/s,9.24 W,0.00 GB/s,100.00 %,53.00 %,304.61 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.00 %,71.00 °C,145.41 W
2025-05-07 16:40:16.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,4.7 %,16,1395 MHz,0.00 %,0.05 GB/s,9.31 W,0.00 GB/s,100.00 %,53.00 %,300.43 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,34.40 %,71.00 °C,151.00 W
2025-05-07 16:40:16.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,40.90 %,4,66.00 °C,1512 MHz,81.80 %,4.0 %,16,1380 MHz,0.00 %,0.16 GB/s,8.96 W,0.00 GB/s,100.00 %,53.00 %,294.89 W,0.11 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,25.30 %,71.00 °C,155.70 W
2025-05-07 16:40:16.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.4 %,16,1380 MHz,0.00 %,0.05 GB/s,8.97 W,0.00 GB/s,100.00 %,53.00 %,299.07 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.00 %,71.00 °C,148.86 W
2025-05-07 16:40:16.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.4 %,16,1380 MHz,0.00 %,0.05 GB/s,8.96 W,0.00 GB/s,100.00 %,53.00 %,292.06 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.30 %,71.00 °C,149.01 W
2025-05-07 16:40:16.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,21.70 %,4,66.00 °C,1512 MHz,77.60 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,8.87 W,0.00 GB/s,100.00 %,53.00 %,303.56 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,15.60 %,71.00 °C,150.38 W
2025-05-07 16:40:16.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,2.8 %,16,1380 MHz,0.00 %,0.05 GB/s,9.15 W,0.00 GB/s,100.00 %,53.00 %,296.92 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,34.20 %,71.00 °C,151.99 W
2025-05-07 16:40:16.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.06 GB/s,9.01 W,0.00 GB/s,100.00 %,53.00 %,301.71 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.20 %,71.00 °C,145.25 W
2025-05-07 16:40:16.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.0 %,16,1395 MHz,0.00 %,0.05 GB/s,9.09 W,0.00 GB/s,99.00 %,53.00 %,306.20 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.60 %,71.00 °C,149.07 W
2025-05-07 16:40:16.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,5.0 %,16,1380 MHz,0.00 %,0.05 GB/s,9.07 W,0.00 GB/s,99.00 %,53.00 %,292.93 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.80 %,71.00 °C,152.39 W
2025-05-07 16:40:16.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,8.98 W,0.00 GB/s,100.00 %,53.00 %,298.89 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.70 %,71.00 °C,147.49 W
2025-05-07 16:40:17.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,8.85 W,0.00 GB/s,100.00 %,53.00 %,298.00 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.30 %,71.00 °C,136.76 W
2025-05-07 16:40:17.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.00 %,4,66.00 °C,1512 MHz,53.50 %,2.2 %,16,1395 MHz,22.50 %,0.13 GB/s,8.88 W,0.00 GB/s,100.00 %,53.00 %,300.14 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,54.00 %,71.00 °C,146.40 W
2025-05-07 16:40:17.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,45.50 %,4,66.00 °C,1512 MHz,100.00 %,6.6 %,16,1380 MHz,0.00 %,0.06 GB/s,9.17 W,0.00 GB/s,100.00 %,53.00 %,288.37 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,30.70 %,71.00 °C,151.19 W
2025-05-07 16:40:17.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.6 %,16,1395 MHz,0.00 %,0.05 GB/s,9.14 W,0.00 GB/s,100.00 %,53.00 %,307.44 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.00 %,71.00 °C,143.44 W
2025-05-07 16:40:17.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.1 %,16,1380 MHz,0.00 %,0.05 GB/s,8.98 W,0.00 GB/s,100.00 %,53.00 %,289.62 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.20 %,71.00 °C,150.97 W
2025-05-07 16:40:17.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.3 %,16,1380 MHz,0.00 %,0.05 GB/s,8.93 W,0.00 GB/s,100.00 %,53.00 %,292.64 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.80 %,71.00 °C,150.41 W
2025-05-07 16:40:17.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,66.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,8.95 W,0.00 GB/s,100.00 %,53.00 %,304.93 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.80 %,71.00 °C,151.54 W
2025-05-07 16:40:17.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.4 %,16,1380 MHz,0.00 %,0.05 GB/s,9.18 W,0.00 GB/s,100.00 %,53.00 %,301.99 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.30 %,71.00 °C,149.19 W
2025-05-07 16:40:17.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,34.70 %,4,66.00 °C,1512 MHz,85.10 %,4.3 %,16,1395 MHz,8.20 %,0.07 GB/s,9.15 W,0.00 GB/s,100.00 %,53.00 %,293.43 W,0.05 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,42.20 %,71.00 °C,140.72 W
2025-05-07 16:40:18.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.06 GB/s,9.06 W,0.00 GB/s,99.00 %,53.00 %,307.23 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.60 %,71.00 °C,151.18 W
2025-05-07 16:40:18.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,27.90 %,4,67.00 °C,1512 MHz,88.90 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,8.94 W,0.00 GB/s,99.00 %,53.00 %,298.39 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,19.70 %,71.00 °C,150.71 W
2025-05-07 16:40:18.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.4 %,16,1380 MHz,0.00 %,0.05 GB/s,9.00 W,0.00 GB/s,99.00 %,53.00 %,288.04 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.30 %,71.00 °C,147.54 W
2025-05-07 16:40:18.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,9.16 W,0.00 GB/s,100.00 %,53.00 %,296.74 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.20 %,71.00 °C,146.92 W
2025-05-07 16:40:18.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.0 %,16,1380 MHz,0.00 %,0.06 GB/s,9.04 W,0.00 GB/s,100.00 %,53.00 %,303.15 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.10 %,71.00 °C,148.46 W
2025-05-07 16:40:18.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,5.6 %,16,1380 MHz,0.00 %,0.05 GB/s,9.22 W,0.00 GB/s,100.00 %,53.00 %,294.00 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.20 %,71.00 °C,148.65 W
2025-05-07 16:40:18.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,4.6 %,16,1395 MHz,0.00 %,0.05 GB/s,9.15 W,0.00 GB/s,100.00 %,53.00 %,294.00 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.30 %,71.00 °C,152.17 W
2025-05-07 16:40:18.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,4.9 %,16,1395 MHz,0.00 %,0.05 GB/s,8.96 W,0.00 GB/s,100.00 %,53.00 %,287.09 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.20 %,71.00 °C,148.32 W
2025-05-07 16:40:18.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.4 %,16,1380 MHz,0.00 %,0.05 GB/s,8.90 W,0.00 GB/s,100.00 %,53.00 %,301.98 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.20 %,71.00 °C,148.32 W
2025-05-07 16:40:18.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.1 %,16,1380 MHz,0.00 %,0.05 GB/s,8.96 W,0.00 GB/s,100.00 %,53.00 %,302.70 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.30 %,71.00 °C,141.50 W
2025-05-07 16:40:19.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,4,67.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,39.30 %,0.05 GB/s,9.01 W,0.00 GB/s,100.00 %,53.00 %,295.65 W,0.07 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,95.50 %,71.00 °C,150.04 W
2025-05-07 16:40:19.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,8.0 %,16,1395 MHz,0.00 %,0.06 GB/s,9.34 W,0.00 GB/s,100.00 %,53.00 %,303.43 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.00 %,71.00 °C,154.45 W
2025-05-07 16:40:19.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,7.20 %,4,67.00 °C,1512 MHz,35.50 %,3.1 %,16,1380 MHz,12.00 %,0.28 GB/s,9.05 W,0.00 GB/s,100.00 %,53.00 %,291.10 W,0.14 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,31.50 %,71.00 °C,149.46 W
2025-05-07 16:40:19.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,9.15 W,0.00 GB/s,99.00 %,53.00 %,305.81 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,33.00 %,71.00 °C,150.00 W
2025-05-07 16:40:19.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.7 %,16,1380 MHz,0.00 %,0.05 GB/s,8.94 W,0.00 GB/s,99.00 %,53.00 %,283.22 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.20 %,71.00 °C,147.80 W
2025-05-07 16:40:19.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.1 %,16,1380 MHz,0.00 %,0.05 GB/s,9.01 W,0.00 GB/s,100.00 %,53.00 %,294.78 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.60 %,71.00 °C,147.32 W
2025-05-07 16:40:19.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,67.00 °C,1512 MHz,100.00 %,3.1 %,16,1380 MHz,0.00 %,0.05 GB/s,9.17 W,0.00 GB/s,100.00 %,53.00 %,291.39 W,0.10 GB/s,5.6 %,0.00 GB/s,1380 MHz,93.12 %,33.30 %,71.00 °C,138.53 W
2025-05-07 16:40:19.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,6.00 %,4,67.00 °C,1512 MHz,60.70 %,2.8 %,16,1395 MHz,25.20 %,0.11 GB/s,9.12 W,0.00 GB/s,100.00 %,53.00 %,304.32 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,93.12 %,61.30 %,71.00 °C,150.56 W
