timestamp,task_name,name,index,sm_active,temperature.gpu,nvlink_rx_bytes,pcie_tx_bytes,tensor_active,pcie.link.gen.current,sm_occupancy,clocks.current.memory [MHz],dram_active,pcie_rx_bytes,usage.memory [%],clocks.current.graphics [MHz],cpu_power,pcie.link.width.current,clocks.current.sm [MHz],temperature.memory,nvlink_tx_bytes,cpu_usage,dram_power,power.draw [W],utilization.memory [%],dram_usage,utilization.gpu [%]
2025-05-07 16:33:58.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.80 %,0.06 GB/s,90.02 %,1395 MHz,138.71 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,8.85 W,298.77 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:59.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,90.02 %,1395 MHz,147.25 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.7 %,9.06 W,293.25 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:59.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,90.02 %,1395 MHz,144.52 W,16,1395 MHz,69.00 °C,0.00 GB/s,5.0 %,9.10 W,298.00 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:59.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,90.02 %,1395 MHz,147.16 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.6 %,8.99 W,298.59 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:59.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,90.02 %,1395 MHz,151.22 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,9.06 W,298.39 W,52.00 %,5.6 %,98.00 %
2025-05-07 16:33:59.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,80.90 %,65.00 °C,0.00 GB/s,0.08 GB/s,9.20 %,4,14.90 %,1512 MHz,36.00 %,0.05 GB/s,90.02 %,1395 MHz,142.39 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.7 %,8.96 W,304.62 W,52.00 %,5.6 %,98.00 %
2025-05-07 16:33:59.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.50 %,0.06 GB/s,90.02 %,1395 MHz,144.76 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,9.18 W,297.63 W,52.00 %,5.6 %,98.00 %
2025-05-07 16:33:59.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.70 %,0.05 GB/s,90.02 %,1395 MHz,128.17 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.7 %,9.24 W,296.64 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:59.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.30 %,0.05 GB/s,90.02 %,1395 MHz,127.09 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,9.05 W,293.43 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:59.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,98.60 %,65.00 °C,0.00 GB/s,0.07 GB/s,38.90 %,4,10.90 %,1512 MHz,94.80 %,0.06 GB/s,90.02 %,1395 MHz,143.54 W,16,1395 MHz,69.00 °C,0.00 GB/s,5.8 %,8.91 W,298.00 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:59.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,85.30 %,65.00 °C,0.00 GB/s,0.04 GB/s,7.90 %,4,35.00 %,1512 MHz,42.00 %,0.07 GB/s,90.02 %,1395 MHz,139.69 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,9.10 W,296.91 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:00.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.80 %,0.06 GB/s,90.02 %,1410 MHz,140.43 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.1 %,9.10 W,296.91 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:00.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.50 %,0.05 GB/s,90.02 %,1395 MHz,136.65 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,9.00 W,293.44 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:00.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,35.20 %,0.06 GB/s,90.02 %,1395 MHz,133.36 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,9.17 W,301.61 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:00.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.10 %,65.00 °C,0.00 GB/s,0.10 GB/s,26.10 %,4,5.90 %,1512 MHz,64.30 %,0.12 GB/s,90.02 %,1395 MHz,128.94 W,16,1395 MHz,69.00 °C,0.00 GB/s,5.3 %,9.08 W,298.94 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:00.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.10 %,0.05 GB/s,93.12 %,1395 MHz,149.54 W,16,1395 MHz,69.00 °C,0.00 GB/s,4.6 %,9.11 W,294.01 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:00.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.70 %,65.00 °C,0.00 GB/s,0.10 GB/s,25.00 %,4,5.50 %,1512 MHz,61.70 %,0.13 GB/s,93.12 %,1395 MHz,148.97 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.7 %,9.02 W,298.86 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:00.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.70 %,65.00 °C,0.00 GB/s,0.09 GB/s,27.60 %,4,6.70 %,1512 MHz,66.20 %,0.12 GB/s,93.12 %,1395 MHz,153.34 W,16,1395 MHz,69.00 °C,0.00 GB/s,6.5 %,9.21 W,293.62 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:00.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,93.12 %,1395 MHz,150.83 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.1 %,8.89 W,296.86 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:00.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.05 GB/s,93.12 %,1395 MHz,150.87 W,16,1395 MHz,69.00 °C,0.00 GB/s,4.0 %,8.92 W,294.76 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:00.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.00 %,0.05 GB/s,93.12 %,1395 MHz,148.02 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.7 %,9.05 W,295.98 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:01.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,91.40 %,65.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,46.00 %,1512 MHz,29.20 %,0.11 GB/s,93.12 %,1395 MHz,144.07 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.3 %,9.14 W,297.43 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:01.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.20 %,0.06 GB/s,93.12 %,1395 MHz,143.74 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.7 %,9.19 W,300.52 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:01.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,87.20 %,65.00 °C,0.00 GB/s,0.07 GB/s,23.20 %,4,10.70 %,1512 MHz,63.10 %,0.05 GB/s,93.12 %,1395 MHz,137.80 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.1 %,9.13 W,295.38 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:01.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.05 GB/s,93.12 %,1395 MHz,150.14 W,16,1395 MHz,71.00 °C,0.00 GB/s,6.1 %,9.10 W,294.19 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:01.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,79.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,22.30 %,1512 MHz,16.10 %,0.05 GB/s,93.12 %,1395 MHz,152.97 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,9.03 W,295.75 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:01.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,81.40 %,65.00 °C,0.00 GB/s,0.09 GB/s,8.80 %,4,15.10 %,1512 MHz,34.60 %,0.05 GB/s,93.12 %,1395 MHz,135.40 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,9.19 W,298.98 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:01.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.20 %,0.05 GB/s,93.12 %,1395 MHz,137.00 W,16,1395 MHz,69.00 °C,0.00 GB/s,5.2 %,9.16 W,295.39 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:01.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.90 %,0.06 GB/s,93.12 %,1395 MHz,153.06 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.7 %,9.03 W,299.07 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:01.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.70 %,0.06 GB/s,93.12 %,1395 MHz,140.54 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.7 %,9.22 W,296.32 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:01.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,93.12 %,1395 MHz,152.69 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.4 %,9.01 W,295.18 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:02.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.50 %,0.05 GB/s,93.12 %,1395 MHz,147.30 W,16,1395 MHz,71.00 °C,0.00 GB/s,2.8 %,8.87 W,300.44 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:02.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,35.10 %,0.05 GB/s,93.12 %,1395 MHz,144.24 W,16,1395 MHz,71.00 °C,0.00 GB/s,2.8 %,9.10 W,294.31 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:02.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.20 %,0.05 GB/s,93.12 %,1395 MHz,129.43 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.4 %,9.03 W,294.31 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:02.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.20 %,0.05 GB/s,93.12 %,1395 MHz,123.71 W,16,1395 MHz,71.00 °C,0.00 GB/s,2.8 %,9.12 W,297.71 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:02.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.10 %,0.05 GB/s,93.12 %,1395 MHz,129.98 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.1 %,8.94 W,301.52 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:02.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.70 %,0.06 GB/s,93.12 %,1395 MHz,117.73 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.1 %,9.10 W,285.46 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:02.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,93.12 %,1395 MHz,117.58 W,16,1395 MHz,71.00 °C,0.00 GB/s,2.8 %,9.20 W,297.52 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:02.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.70 %,0.05 GB/s,93.12 %,1395 MHz,119.91 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.1 %,9.06 W,294.80 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:02.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.50 %,0.05 GB/s,93.12 %,1395 MHz,144.83 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.4 %,9.10 W,297.81 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:02.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,93.12 %,1395 MHz,151.30 W,16,1395 MHz,71.00 °C,0.00 GB/s,5.6 %,9.13 W,300.74 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:03.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,97.10 %,66.00 °C,0.00 GB/s,0.04 GB/s,0.00 %,4,46.50 %,1512 MHz,31.60 %,0.03 GB/s,93.12 %,1395 MHz,150.32 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.0 %,9.17 W,298.88 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:03.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,40.70 %,66.00 °C,0.00 GB/s,0.12 GB/s,20.60 %,4,3.00 %,1512 MHz,51.10 %,0.18 GB/s,93.12 %,1395 MHz,150.37 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.1 %,8.94 W,297.40 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:03.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,93.12 %,1395 MHz,143.76 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.4 %,9.00 W,293.92 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:03.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.70 %,0.05 GB/s,93.12 %,1395 MHz,132.83 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.7 %,9.04 W,294.97 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:03.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,93.12 %,1395 MHz,128.65 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.3 %,9.09 W,298.42 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:03.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.20 %,0.06 GB/s,93.12 %,1395 MHz,127.01 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.4 %,8.97 W,296.44 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:03.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.05 GB/s,93.12 %,1395 MHz,136.41 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.6 %,9.30 W,290.12 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:03.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,85.90 %,66.00 °C,0.00 GB/s,0.08 GB/s,26.10 %,4,9.60 %,1512 MHz,68.70 %,0.06 GB/s,93.12 %,1395 MHz,151.40 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.0 %,9.23 W,292.96 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:03.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.70 %,0.06 GB/s,93.12 %,1395 MHz,148.12 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.7 %,9.31 W,295.96 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:04.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,93.12 %,1395 MHz,152.38 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.4 %,8.93 W,295.96 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:04.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.90 %,0.05 GB/s,93.12 %,1395 MHz,140.22 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.4 %,9.05 W,299.69 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:04.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.05 GB/s,93.12 %,1395 MHz,151.16 W,16,1395 MHz,71.00 °C,0.00 GB/s,5.3 %,9.34 W,295.09 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:04.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.70 %,0.05 GB/s,93.12 %,1395 MHz,152.53 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.7 %,8.92 W,300.43 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:04.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,93.12 %,1395 MHz,141.79 W,16,1395 MHz,71.00 °C,0.00 GB/s,2.5 %,9.11 W,299.18 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:04.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,93.12 %,1395 MHz,134.14 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.4 %,9.06 W,296.45 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:04.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,80.60 %,66.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,23.80 %,1512 MHz,16.90 %,0.06 GB/s,93.12 %,1395 MHz,134.75 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.2 %,9.02 W,299.47 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:04.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.06 GB/s,93.12 %,1395 MHz,151.15 W,16,1395 MHz,71.00 °C,0.00 GB/s,5.7 %,9.24 W,302.49 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:04.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,99.80 %,66.00 °C,0.00 GB/s,0.07 GB/s,39.10 %,4,11.10 %,1512 MHz,95.40 %,0.05 GB/s,93.12 %,1395 MHz,157.48 W,16,1395 MHz,71.00 °C,0.00 GB/s,5.3 %,9.13 W,296.15 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:05.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.70 %,0.05 GB/s,93.12 %,1395 MHz,149.10 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.0 %,9.03 W,300.64 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:05.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.06 GB/s,93.12 %,1395 MHz,150.99 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.4 %,8.92 W,294.99 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:05.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,34.00 %,0.06 GB/s,93.12 %,1395 MHz,152.65 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.3 %,9.01 W,299.37 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:05.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,40.50 %,66.00 °C,0.00 GB/s,0.11 GB/s,20.70 %,4,3.00 %,1512 MHz,51.30 %,0.18 GB/s,93.12 %,1395 MHz,148.08 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.7 %,9.08 W,299.37 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:05.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.08 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,93.12 %,1395 MHz,148.97 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.1 %,9.09 W,303.38 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:05.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.10 %,0.05 GB/s,93.12 %,1395 MHz,138.45 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.1 %,9.03 W,297.03 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:05.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,53.90 %,66.00 °C,0.00 GB/s,0.10 GB/s,21.90 %,4,5.00 %,1512 MHz,53.90 %,0.13 GB/s,93.12 %,1395 MHz,148.48 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.0 %,8.96 W,299.46 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:05.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.80 %,0.05 GB/s,93.12 %,1395 MHz,147.53 W,16,1395 MHz,71.00 °C,0.00 GB/s,4.0 %,9.04 W,289.84 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:05.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.80 %,0.05 GB/s,93.12 %,1395 MHz,146.22 W,16,1395 MHz,71.00 °C,0.00 GB/s,1.8 %,9.17 W,300.73 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:34:05.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.20 %,0.05 GB/s,93.12 %,1395 MHz,117.94 W,16,1395 MHz,71.00 °C,0.00 GB/s,3.1 %,9.10 W,300.73 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:34:06.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,66.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.20 %,0.05 GB/s,93.12 %,1395 MHz,115.53 W,16,1395 MHz,71.00 °C,0.00 GB/s,2.8 %,9.14 W,295.67 W,53.00 %,5.6 %,100.00 %
