timestamp,task_name,name,index,clocks.current.memory [MHz],sm_occupancy,utilization.gpu [%],pcie.link.gen.current,usage.memory [%],utilization.memory [%],clocks.current.graphics [MHz],sm_active,dram_power,nvlink_tx_bytes,cpu_power,pcie_tx_bytes,cpu_usage,tensor_active,dram_active,temperature.gpu,pcie_rx_bytes,power.draw [W],dram_usage,nvlink_rx_bytes,pcie.link.width.current,clocks.current.sm [MHz],temperature.memory
2025-05-07 14:33:29.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1395 MHz,100.00 %,9.08 W,0.00 GB/s,151.18 W,0.10 GB/s,7.1 %,0.00 %,33.80 %,62.00 °C,0.05 GB/s,292.05 W,5.5 %,0.00 GB/s,16,1395 MHz,67.00 °C
2025-05-07 14:33:29.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.06 W,0.00 GB/s,146.95 W,0.09 GB/s,3.7 %,0.00 %,33.60 %,63.00 °C,0.05 GB/s,295.37 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:29.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,4.90 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,57.10 %,8.99 W,0.00 GB/s,153.16 W,0.11 GB/s,3.4 %,24.00 %,59.20 %,63.00 °C,0.14 GB/s,300.42 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:29.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.80 W,0.00 GB/s,146.85 W,0.09 GB/s,3.0 %,0.00 %,34.10 %,63.00 °C,0.05 GB/s,300.64 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:29.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,9.80 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,89.90 %,9.00 W,0.00 GB/s,151.93 W,0.07 GB/s,3.1 %,31.80 %,81.80 %,63.00 °C,0.06 GB/s,301.25 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:30.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,8.95 W,0.00 GB/s,147.44 W,0.10 GB/s,3.4 %,0.00 %,33.50 %,63.00 °C,0.06 GB/s,305.03 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:30.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,5.40 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,53.30 %,9.03 W,0.00 GB/s,151.89 W,0.10 GB/s,3.7 %,24.00 %,57.90 %,63.00 °C,0.12 GB/s,299.45 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:30.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,49.60 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.20 W,0.00 GB/s,154.28 W,0.09 GB/s,5.8 %,0.00 %,33.20 %,63.00 °C,0.05 GB/s,301.79 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:30.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,46.80 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,97.40 %,9.14 W,0.00 GB/s,147.90 W,0.04 GB/s,5.2 %,0.00 %,31.40 %,63.00 °C,0.03 GB/s,304.91 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:30.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,7.30 %,99.00 %,4,90.02 %,53.00 %,1395 MHz,70.30 %,9.13 W,0.00 GB/s,144.33 W,0.09 GB/s,3.4 %,30.00 %,72.60 %,63.00 °C,0.08 GB/s,291.75 W,5.5 %,0.00 GB/s,16,1395 MHz,67.00 °C
2025-05-07 14:33:30.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,41.00 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,87.80 %,9.07 W,0.00 GB/s,145.81 W,0.08 GB/s,2.5 %,0.00 %,28.70 %,63.00 °C,0.06 GB/s,298.20 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:30.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.09 W,0.00 GB/s,146.11 W,0.09 GB/s,3.4 %,0.00 %,33.60 %,63.00 °C,0.05 GB/s,300.02 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:30.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.31 W,0.00 GB/s,147.15 W,0.10 GB/s,3.7 %,0.00 %,33.80 %,63.00 °C,0.05 GB/s,295.95 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:30.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.15 W,0.00 GB/s,138.60 W,0.10 GB/s,3.4 %,0.00 %,33.50 %,63.00 °C,0.05 GB/s,303.00 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:31.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,7.40 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,71.90 %,8.94 W,0.00 GB/s,145.40 W,0.07 GB/s,3.1 %,28.60 %,70.10 %,63.00 °C,0.09 GB/s,300.70 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:31.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,49.90 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.98 W,0.00 GB/s,149.81 W,0.09 GB/s,3.4 %,0.00 %,33.30 %,63.00 °C,0.05 GB/s,295.08 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:31.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,8.95 W,0.00 GB/s,148.58 W,0.09 GB/s,3.7 %,0.00 %,34.80 %,63.00 °C,0.06 GB/s,299.07 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:31.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,8.94 W,0.00 GB/s,150.43 W,0.09 GB/s,3.1 %,0.00 %,35.20 %,63.00 °C,0.05 GB/s,301.81 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:31.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,98.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.09 W,0.00 GB/s,129.90 W,0.09 GB/s,3.4 %,0.00 %,33.60 %,63.00 °C,0.05 GB/s,304.05 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:31.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,98.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.23 W,0.00 GB/s,146.57 W,0.10 GB/s,4.4 %,0.00 %,33.40 %,63.00 °C,0.05 GB/s,296.66 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:31.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,5.50 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,32.50 %,9.24 W,0.00 GB/s,148.61 W,0.14 GB/s,4.6 %,12.10 %,31.30 %,63.00 °C,0.29 GB/s,296.66 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:31.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.01 W,0.00 GB/s,144.03 W,0.09 GB/s,3.1 %,0.00 %,33.80 %,63.00 °C,0.05 GB/s,301.59 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:31.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,8.90 W,0.00 GB/s,148.17 W,0.10 GB/s,3.4 %,0.00 %,34.10 %,63.00 °C,0.05 GB/s,304.72 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:31.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.17 W,0.00 GB/s,129.53 W,0.09 GB/s,3.4 %,0.00 %,34.00 %,63.00 °C,0.06 GB/s,306.46 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:32.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,54.00 %,1410 MHz,100.00 %,8.96 W,0.00 GB/s,147.60 W,0.09 GB/s,3.1 %,0.00 %,33.80 %,63.00 °C,0.06 GB/s,301.42 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:32.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,54.00 %,1395 MHz,100.00 %,8.84 W,0.00 GB/s,146.38 W,0.09 GB/s,3.1 %,0.00 %,35.20 %,63.00 °C,0.05 GB/s,297.53 W,5.5 %,0.00 GB/s,16,1395 MHz,67.00 °C
2025-05-07 14:33:32.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,8.99 W,0.00 GB/s,151.40 W,0.09 GB/s,3.4 %,0.00 %,34.10 %,63.00 °C,0.05 GB/s,295.54 W,5.5 %,0.00 GB/s,16,1395 MHz,67.00 °C
2025-05-07 14:33:32.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.02 W,0.00 GB/s,148.23 W,0.09 GB/s,2.2 %,0.00 %,33.70 %,63.00 °C,0.05 GB/s,297.92 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:32.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.06 W,0.00 GB/s,127.95 W,0.09 GB/s,2.5 %,0.00 %,34.00 %,63.00 °C,0.05 GB/s,304.82 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:32.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,5.20 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,59.90 %,8.89 W,0.00 GB/s,147.02 W,0.10 GB/s,3.4 %,25.10 %,62.40 %,63.00 °C,0.13 GB/s,304.82 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:32.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.12 W,0.00 GB/s,144.91 W,0.04 GB/s,5.7 %,0.00 %,33.80 %,63.00 °C,0.03 GB/s,297.88 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:32.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.19 W,0.00 GB/s,146.93 W,0.10 GB/s,5.0 %,0.00 %,33.90 %,63.00 °C,0.05 GB/s,301.80 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:32.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,8.99 W,0.00 GB/s,153.13 W,0.10 GB/s,4.0 %,0.00 %,33.80 %,63.00 °C,0.05 GB/s,301.20 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:32.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.19 W,0.00 GB/s,137.90 W,0.09 GB/s,3.3 %,0.00 %,33.50 %,63.00 °C,0.05 GB/s,297.31 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:33.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,20.70 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,76.10 %,8.97 W,0.00 GB/s,149.11 W,0.10 GB/s,3.4 %,0.00 %,15.00 %,63.00 °C,0.04 GB/s,299.66 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:33.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,8.95 W,0.00 GB/s,143.81 W,0.10 GB/s,3.1 %,0.00 %,35.20 %,63.00 °C,0.06 GB/s,296.46 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:33.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,9.12 W,0.00 GB/s,152.61 W,0.10 GB/s,4.0 %,0.00 %,33.40 %,63.00 °C,0.05 GB/s,287.94 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:33.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,9.01 W,0.00 GB/s,149.15 W,0.10 GB/s,4.6 %,0.00 %,33.80 %,63.00 °C,0.06 GB/s,289.05 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:33.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.04 W,0.00 GB/s,139.83 W,0.10 GB/s,3.1 %,0.00 %,34.00 %,63.00 °C,0.05 GB/s,297.34 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:33.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.06 W,0.00 GB/s,145.15 W,0.10 GB/s,3.1 %,0.00 %,33.50 %,64.00 °C,0.05 GB/s,299.66 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:33.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.02 W,0.00 GB/s,142.04 W,0.10 GB/s,3.4 %,0.00 %,33.50 %,64.00 °C,0.05 GB/s,304.92 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:33.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,30.30 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,93.20 %,8.92 W,0.00 GB/s,147.48 W,0.10 GB/s,3.7 %,0.00 %,21.60 %,64.00 °C,0.05 GB/s,304.81 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:33.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.16 W,0.00 GB/s,151.83 W,0.09 GB/s,3.7 %,0.00 %,34.10 %,64.00 °C,0.05 GB/s,299.76 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:33.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.21 W,0.00 GB/s,144.31 W,0.09 GB/s,5.2 %,0.00 %,33.30 %,64.00 °C,0.06 GB/s,299.06 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:34.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,9.11 W,0.00 GB/s,148.55 W,0.10 GB/s,3.7 %,0.00 %,33.70 %,64.00 °C,0.06 GB/s,296.95 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:34.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,9.70 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,89.00 %,8.90 W,0.00 GB/s,150.13 W,0.07 GB/s,3.4 %,31.10 %,79.10 %,64.00 °C,0.05 GB/s,302.31 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:34.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,8.96 W,0.00 GB/s,150.65 W,0.09 GB/s,3.1 %,0.00 %,33.80 %,64.00 °C,0.06 GB/s,288.84 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:34.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,9.12 W,0.00 GB/s,155.00 W,0.10 GB/s,5.0 %,0.00 %,33.50 %,64.00 °C,0.06 GB/s,290.69 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:34.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.18 W,0.00 GB/s,152.90 W,0.10 GB/s,7.8 %,0.00 %,34.40 %,64.00 °C,0.05 GB/s,296.43 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:34.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.03 W,0.00 GB/s,151.09 W,0.09 GB/s,3.4 %,0.00 %,34.00 %,64.00 °C,0.05 GB/s,299.97 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:34.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.16 W,0.00 GB/s,146.40 W,0.09 GB/s,4.0 %,0.00 %,34.30 %,64.00 °C,0.05 GB/s,303.83 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:34.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,8.96 W,0.00 GB/s,148.87 W,0.10 GB/s,3.4 %,0.00 %,34.10 %,64.00 °C,0.05 GB/s,305.19 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:34.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,43.20 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,8.97 W,0.00 GB/s,150.40 W,0.09 GB/s,3.1 %,0.00 %,29.30 %,64.00 °C,0.05 GB/s,301.23 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:35.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,8.82 W,0.00 GB/s,145.65 W,0.09 GB/s,3.1 %,0.00 %,33.40 %,64.00 °C,0.06 GB/s,300.95 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:35.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,8.90 W,0.00 GB/s,149.64 W,0.09 GB/s,3.4 %,0.00 %,33.70 %,64.00 °C,0.05 GB/s,301.00 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:35.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.23 W,0.00 GB/s,148.93 W,0.10 GB/s,5.2 %,0.00 %,33.60 %,64.00 °C,0.05 GB/s,304.73 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:35.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,9.00 W,0.00 GB/s,145.80 W,0.09 GB/s,3.4 %,0.00 %,33.80 %,64.00 °C,0.05 GB/s,291.89 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:35.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.10 W,0.00 GB/s,136.50 W,0.09 GB/s,3.4 %,0.00 %,34.70 %,64.00 °C,0.06 GB/s,305.50 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:35.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,44.70 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,89.30 %,9.06 W,0.00 GB/s,145.85 W,0.10 GB/s,3.4 %,0.00 %,31.10 %,64.00 °C,0.06 GB/s,306.16 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:35.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,8.90 W,0.00 GB/s,150.92 W,0.09 GB/s,3.4 %,0.00 %,33.60 %,64.00 °C,0.05 GB/s,296.14 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:35.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,9.14 W,0.00 GB/s,135.90 W,0.10 GB/s,3.1 %,0.00 %,34.20 %,64.00 °C,0.05 GB/s,294.20 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:35.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,8.95 W,0.00 GB/s,149.75 W,0.10 GB/s,3.4 %,0.00 %,33.50 %,64.00 °C,0.05 GB/s,294.20 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:35.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,6.40 %,100.00 %,4,93.12 %,53.00 %,1395 MHz,63.80 %,8.92 W,0.00 GB/s,143.73 W,0.09 GB/s,3.4 %,26.30 %,64.20 %,64.00 °C,0.11 GB/s,306.56 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:36.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,8.88 W,0.00 GB/s,145.65 W,0.09 GB/s,2.8 %,0.00 %,33.30 %,64.00 °C,0.05 GB/s,305.61 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:36.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,8.96 W,0.00 GB/s,155.73 W,0.09 GB/s,3.7 %,0.00 %,33.40 %,64.00 °C,0.05 GB/s,294.70 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:36.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1395 MHz,100.00 %,9.21 W,0.00 GB/s,141.60 W,0.09 GB/s,4.3 %,0.00 %,33.90 %,64.00 °C,0.06 GB/s,296.19 W,5.5 %,0.00 GB/s,16,1395 MHz,69.00 °C
2025-05-07 14:33:36.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.19 W,0.00 GB/s,147.69 W,0.10 GB/s,4.6 %,0.00 %,34.70 %,64.00 °C,0.06 GB/s,292.64 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:36.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.74 W,0.00 GB/s,149.38 W,0.09 GB/s,7.2 %,0.00 %,33.90 %,64.00 °C,0.05 GB/s,294.46 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:36.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.09 W,0.00 GB/s,150.52 W,0.10 GB/s,4.3 %,0.00 %,33.50 %,64.00 °C,0.06 GB/s,303.56 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
2025-05-07 14:33:36.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,93.12 %,53.00 %,1410 MHz,100.00 %,9.03 W,0.00 GB/s,152.54 W,0.09 GB/s,3.7 %,0.00 %,33.50 %,64.00 °C,0.05 GB/s,302.76 W,5.5 %,0.00 GB/s,16,1410 MHz,69.00 °C
