timestamp,task_name,name,index,cpu_usage,temperature.gpu,clocks.current.sm [MHz],pcie_rx_bytes,dram_active,usage.memory [%],pcie.link.gen.current,pcie_tx_bytes,clocks.current.memory [MHz],tensor_active,dram_power,utilization.gpu [%],dram_usage,sm_occupancy,nvlink_tx_bytes,power.draw [W],utilization.memory [%],temperature.memory,clocks.current.graphics [MHz],cpu_power,pcie.link.width.current,sm_active,nvlink_rx_bytes
2025-05-07 14:38:48.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,63.00 °C,1410 MHz,0.05 GB/s,33.40 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.08 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,289.33 W,53.00 %,67.00 °C,1410 MHz,148.01 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:48.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,63.00 °C,1410 MHz,0.05 GB/s,17.90 %,90.02 %,4,0.10 GB/s,1512 MHz,0.90 %,9.21 W,99.00 %,5.6 %,18.60 %,0.00 GB/s,299.57 W,53.00 %,67.00 °C,1410 MHz,138.66 W,16,75.60 %,0.00 GB/s
2025-05-07 14:38:49.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,63.00 °C,1410 MHz,0.06 GB/s,33.70 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.05 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,304.23 W,53.00 %,67.00 °C,1410 MHz,141.38 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:49.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,63.00 °C,1410 MHz,0.20 GB/s,27.70 %,90.02 %,4,0.12 GB/s,1512 MHz,3.90 %,9.24 W,100.00 %,5.6 %,32.00 %,0.00 GB/s,304.21 W,53.00 %,69.00 °C,1410 MHz,150.40 W,16,69.60 %,0.00 GB/s
2025-05-07 14:38:49.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.8 %,63.00 °C,1410 MHz,0.05 GB/s,33.30 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.03 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,300.15 W,54.00 %,67.00 °C,1410 MHz,142.54 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:49.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,63.00 °C,1395 MHz,0.05 GB/s,95.90 %,90.02 %,4,0.07 GB/s,1512 MHz,39.30 %,8.98 W,100.00 %,5.6 %,11.10 %,0.00 GB/s,297.81 W,54.00 %,67.00 °C,1395 MHz,146.94 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:49.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,63.00 °C,1395 MHz,0.05 GB/s,33.40 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,8.87 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,297.72 W,53.00 %,69.00 °C,1395 MHz,149.58 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:49.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1410 MHz,0.13 GB/s,63.40 %,90.02 %,4,0.10 GB/s,1512 MHz,25.70 %,9.03 W,100.00 %,5.6 %,5.70 %,0.00 GB/s,297.69 W,53.00 %,69.00 °C,1410 MHz,149.79 W,16,63.00 %,0.00 GB/s
2025-05-07 14:38:49.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,63.00 °C,1395 MHz,0.06 GB/s,33.90 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,8.89 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,295.08 W,53.00 %,69.00 °C,1395 MHz,149.07 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:49.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,63.00 °C,1410 MHz,0.06 GB/s,33.50 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.13 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,300.16 W,53.00 %,67.00 °C,1410 MHz,140.86 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:49.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,64.00 °C,1410 MHz,0.05 GB/s,49.70 %,90.02 %,4,0.04 GB/s,1512 MHz,12.10 %,9.06 W,100.00 %,5.6 %,32.20 %,0.00 GB/s,305.10 W,54.00 %,69.00 °C,1410 MHz,150.51 W,16,90.40 %,0.00 GB/s
2025-05-07 14:38:49.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1410 MHz,0.06 GB/s,33.60 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.10 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,297.60 W,54.00 %,69.00 °C,1410 MHz,130.90 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:50.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,64.00 °C,1410 MHz,0.06 GB/s,32.50 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.31 W,99.00 %,5.6 %,48.40 %,0.00 GB/s,296.67 W,53.00 %,69.00 °C,1410 MHz,126.86 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:50.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.3 %,64.00 °C,1410 MHz,0.05 GB/s,33.30 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.31 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,303.05 W,53.00 %,69.00 °C,1410 MHz,138.55 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:50.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1395 MHz,0.05 GB/s,33.60 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.00 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,296.75 W,54.00 %,69.00 °C,1395 MHz,152.73 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:50.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.9 %,63.00 °C,1395 MHz,0.11 GB/s,65.00 %,90.02 %,4,0.09 GB/s,1512 MHz,26.40 %,9.26 W,100.00 %,5.6 %,6.40 %,0.00 GB/s,292.17 W,54.00 %,69.00 °C,1395 MHz,148.85 W,16,64.50 %,0.00 GB/s
2025-05-07 14:38:50.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,64.00 °C,1410 MHz,0.05 GB/s,35.00 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.00 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,295.87 W,53.00 %,69.00 °C,1410 MHz,147.66 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:50.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1410 MHz,0.05 GB/s,33.70 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.16 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,301.09 W,53.00 %,69.00 °C,1410 MHz,144.83 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:50.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,64.00 °C,1395 MHz,0.05 GB/s,33.70 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.11 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,299.08 W,53.00 %,69.00 °C,1395 MHz,148.32 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:50.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,64.00 °C,1410 MHz,0.05 GB/s,34.10 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,8.94 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,298.00 W,53.00 %,69.00 °C,1410 MHz,149.13 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:50.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1410 MHz,0.11 GB/s,62.70 %,93.12 %,4,0.10 GB/s,1512 MHz,26.00 %,9.07 W,100.00 %,5.6 %,6.10 %,0.00 GB/s,301.33 W,53.00 %,69.00 °C,1410 MHz,148.38 W,16,63.20 %,0.00 GB/s
2025-05-07 14:38:51.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1410 MHz,0.05 GB/s,34.00 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,8.93 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,302.30 W,53.00 %,69.00 °C,1410 MHz,148.23 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:51.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.3 %,64.00 °C,1410 MHz,0.05 GB/s,33.40 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.17 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,305.00 W,53.00 %,69.00 °C,1410 MHz,138.77 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:51.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1410 MHz,0.05 GB/s,33.20 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.05 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,296.36 W,53.00 %,69.00 °C,1410 MHz,148.55 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:51.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,64.00 °C,1395 MHz,0.06 GB/s,33.90 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.13 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,294.68 W,54.00 %,69.00 °C,1395 MHz,139.95 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:51.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1395 MHz,0.05 GB/s,33.60 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,8.99 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,296.63 W,54.00 %,69.00 °C,1395 MHz,147.62 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:51.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,64.00 °C,1395 MHz,0.06 GB/s,33.60 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.04 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,296.73 W,54.00 %,69.00 °C,1395 MHz,137.58 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:51.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.6 %,64.00 °C,1410 MHz,0.14 GB/s,59.60 %,93.12 %,4,0.10 GB/s,1512 MHz,23.90 %,9.19 W,100.00 %,5.6 %,5.50 %,0.00 GB/s,302.38 W,53.00 %,69.00 °C,1410 MHz,148.98 W,16,61.20 %,0.00 GB/s
2025-05-07 14:38:51.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.3 %,64.00 °C,1395 MHz,0.05 GB/s,24.80 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.21 W,100.00 %,5.6 %,35.40 %,0.00 GB/s,299.76 W,53.00 %,69.00 °C,1395 MHz,147.60 W,16,98.40 %,0.00 GB/s
2025-05-07 14:38:51.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,64.00 °C,1410 MHz,0.05 GB/s,33.40 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.12 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,301.12 W,53.00 %,69.00 °C,1410 MHz,148.67 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:51.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1410 MHz,0.28 GB/s,32.60 %,93.12 %,4,0.14 GB/s,1512 MHz,12.20 %,8.92 W,99.00 %,5.6 %,7.80 %,0.00 GB/s,301.12 W,53.00 %,69.00 °C,1410 MHz,148.17 W,16,37.00 %,0.00 GB/s
2025-05-07 14:38:52.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1410 MHz,0.05 GB/s,33.40 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.11 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,303.16 W,53.00 %,69.00 °C,1410 MHz,149.91 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:52.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.0 %,64.00 °C,1410 MHz,0.06 GB/s,33.80 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.04 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,305.62 W,53.00 %,69.00 °C,1410 MHz,148.91 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:52.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,64.00 °C,1395 MHz,0.06 GB/s,33.30 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.07 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,303.73 W,53.00 %,69.00 °C,1395 MHz,150.91 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:52.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1395 MHz,0.06 GB/s,33.50 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,8.87 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,291.18 W,53.00 %,69.00 °C,1395 MHz,151.41 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:52.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,64.00 °C,1395 MHz,0.05 GB/s,34.10 %,93.12 %,4,0.09 GB/s,1512 MHz,8.70 %,9.02 W,100.00 %,5.6 %,14.90 %,0.00 GB/s,297.25 W,53.00 %,69.00 °C,1395 MHz,150.35 W,16,79.10 %,0.00 GB/s
2025-05-07 14:38:52.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,64.00 °C,1395 MHz,0.05 GB/s,33.60 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.04 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,302.76 W,53.00 %,69.00 °C,1395 MHz,133.51 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:52.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,64.00 °C,1395 MHz,0.05 GB/s,34.20 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,8.81 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,294.13 W,53.00 %,69.00 °C,1395 MHz,152.65 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:52.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,64.00 °C,1395 MHz,0.05 GB/s,33.50 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.10 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,295.96 W,53.00 %,69.00 °C,1395 MHz,149.45 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:52.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.0 %,64.00 °C,1410 MHz,0.05 GB/s,33.50 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.18 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,299.39 W,53.00 %,69.00 °C,1410 MHz,153.63 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:52.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,64.00 °C,1410 MHz,0.03 GB/s,44.90 %,93.12 %,4,0.03 GB/s,1512 MHz,8.20 %,9.13 W,100.00 %,5.6 %,38.40 %,0.00 GB/s,303.36 W,53.00 %,69.00 °C,1410 MHz,147.40 W,16,96.60 %,0.00 GB/s
2025-05-07 14:38:53.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.3 %,64.00 °C,1410 MHz,0.05 GB/s,32.80 %,93.12 %,4,0.09 GB/s,1512 MHz,8.10 %,9.02 W,100.00 %,5.6 %,14.30 %,0.00 GB/s,299.47 W,53.00 %,69.00 °C,1410 MHz,147.24 W,16,78.80 %,0.00 GB/s
2025-05-07 14:38:53.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.7 %,64.00 °C,1410 MHz,0.06 GB/s,34.20 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.26 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,307.04 W,53.00 %,69.00 °C,1410 MHz,151.38 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:53.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1.9 %,64.00 °C,1410 MHz,0.15 GB/s,28.80 %,93.12 %,4,0.11 GB/s,1512 MHz,0.00 %,9.19 W,99.00 %,5.6 %,45.40 %,0.00 GB/s,302.88 W,53.00 %,69.00 °C,1410 MHz,151.58 W,16,90.20 %,0.00 GB/s
2025-05-07 14:38:53.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1410 MHz,0.06 GB/s,32.20 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,8.87 W,99.00 %,5.6 %,46.70 %,0.00 GB/s,305.03 W,53.00 %,69.00 °C,1410 MHz,139.11 W,16,92.90 %,0.00 GB/s
2025-05-07 14:38:53.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.6 %,64.00 °C,1395 MHz,0.05 GB/s,17.00 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.08 W,100.00 %,5.6 %,23.70 %,0.00 GB/s,297.03 W,53.00 %,69.00 °C,1395 MHz,149.27 W,16,82.20 %,0.00 GB/s
2025-05-07 14:38:53.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,64.00 °C,1395 MHz,0.05 GB/s,33.50 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.06 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,296.36 W,53.00 %,69.00 °C,1395 MHz,133.98 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:53.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,64.00 °C,1410 MHz,0.06 GB/s,33.60 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.00 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,300.81 W,53.00 %,69.00 °C,1410 MHz,149.97 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:53.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,64.00 °C,1395 MHz,0.05 GB/s,33.80 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.14 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,292.84 W,53.00 %,69.00 °C,1395 MHz,138.23 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:53.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,64.00 °C,1410 MHz,0.06 GB/s,34.00 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.26 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,297.52 W,53.00 %,69.00 °C,1410 MHz,149.52 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:53.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.2 %,64.00 °C,1410 MHz,0.05 GB/s,33.50 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.05 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,303.64 W,53.00 %,69.00 °C,1410 MHz,147.57 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:54.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.2 %,64.00 °C,1410 MHz,0.05 GB/s,33.60 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.25 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,305.98 W,54.00 %,69.00 °C,1410 MHz,147.36 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:54.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,64.00 °C,1395 MHz,0.06 GB/s,33.70 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.11 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,292.36 W,54.00 %,69.00 °C,1395 MHz,147.41 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:54.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,64.00 °C,1395 MHz,0.05 GB/s,30.70 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.17 W,100.00 %,5.6 %,45.10 %,0.00 GB/s,296.83 W,53.00 %,69.00 °C,1395 MHz,153.21 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:54.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.7 %,64.00 °C,1410 MHz,0.05 GB/s,33.20 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.04 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,302.98 W,53.00 %,69.00 °C,1410 MHz,151.61 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:54.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.9 %,64.00 °C,1395 MHz,0.05 GB/s,34.70 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.26 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,293.69 W,53.00 %,69.00 °C,1395 MHz,156.48 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:54.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,64.00 °C,1410 MHz,0.05 GB/s,34.50 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,8.98 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,294.71 W,53.00 %,69.00 °C,1410 MHz,155.47 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:54.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.3 %,65.00 °C,1395 MHz,0.05 GB/s,33.20 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.14 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,300.04 W,53.00 %,69.00 °C,1395 MHz,149.91 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:54.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,64.00 °C,1395 MHz,0.06 GB/s,34.80 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.16 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,298.18 W,53.00 %,69.00 °C,1395 MHz,147.25 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:54.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,64.00 °C,1410 MHz,0.06 GB/s,33.50 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,8.86 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,286.99 W,53.00 %,69.00 °C,1410 MHz,151.36 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:55.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.3 %,65.00 °C,1395 MHz,0.05 GB/s,35.20 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.00 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,296.76 W,53.00 %,69.00 °C,1395 MHz,150.73 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:55.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.3 %,64.00 °C,1395 MHz,0.05 GB/s,33.50 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.12 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,297.12 W,53.00 %,69.00 °C,1395 MHz,134.06 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:55.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.9 %,65.00 °C,1410 MHz,0.05 GB/s,33.70 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,8.96 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,292.93 W,53.00 %,69.00 °C,1410 MHz,148.66 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:55.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.6 %,65.00 °C,1395 MHz,0.06 GB/s,87.00 %,93.12 %,4,0.08 GB/s,1512 MHz,36.00 %,8.97 W,100.00 %,5.6 %,9.60 %,0.00 GB/s,306.00 W,53.00 %,69.00 °C,1395 MHz,149.53 W,16,88.30 %,0.00 GB/s
2025-05-07 14:38:55.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,65.00 °C,1395 MHz,0.06 GB/s,21.40 %,93.12 %,4,0.09 GB/s,1512 MHz,0.00 %,9.17 W,100.00 %,5.6 %,30.40 %,0.00 GB/s,289.16 W,53.00 %,69.00 °C,1395 MHz,147.95 W,16,76.80 %,0.00 GB/s
2025-05-07 14:38:55.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,65.00 °C,1395 MHz,0.05 GB/s,33.80 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.09 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,294.98 W,53.00 %,69.00 °C,1395 MHz,152.74 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:55.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.1 %,65.00 °C,1395 MHz,0.06 GB/s,34.70 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.16 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,296.54 W,53.00 %,69.00 °C,1395 MHz,139.71 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:55.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,65.00 °C,1395 MHz,0.06 GB/s,33.40 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.12 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,298.81 W,53.00 %,69.00 °C,1395 MHz,148.74 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:55.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,65.00 °C,1395 MHz,0.05 GB/s,33.80 %,93.12 %,4,0.10 GB/s,1512 MHz,0.00 %,9.11 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,303.06 W,53.00 %,69.00 °C,1395 MHz,146.47 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:55.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.3 %,65.00 °C,1395 MHz,0.05 GB/s,91.50 %,93.12 %,4,0.07 GB/s,1512 MHz,38.00 %,9.23 W,100.00 %,5.6 %,10.30 %,0.00 GB/s,295.86 W,53.00 %,69.00 °C,1395 MHz,141.00 W,16,93.40 %,0.00 GB/s
