timestamp,task_name,name,index,usage.memory [%],tensor_active,dram_usage,pcie.link.width.current,clocks.current.sm [MHz],nvlink_rx_bytes,pcie_tx_bytes,dram_power,clocks.current.memory [MHz],nvlink_tx_bytes,sm_active,power.draw [W],cpu_power,pcie.link.gen.current,temperature.memory,clocks.current.graphics [MHz],dram_active,pcie_rx_bytes,utilization.memory [%],temperature.gpu,cpu_usage,utilization.gpu [%],sm_occupancy
2025-05-07 15:45:34.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,24.30 %,5.7 %,16,1395 MHz,0.00 GB/s,0.11 GB/s,9.08 W,1512 MHz,0.00 GB/s,54.20 %,306.76 W,156.32 W,4,67.00 °C,1395 MHz,60.30 %,0.13 GB/s,53.00 %,63.00 °C,6.0 %,99.00 %,4.30 %
2025-05-07 15:45:34.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.18 W,1512 MHz,0.00 GB/s,100.00 %,289.52 W,153.66 W,4,67.00 °C,1395 MHz,33.70 %,0.06 GB/s,53.00 %,63.00 °C,6.8 %,99.00 %,50.00 %
2025-05-07 15:45:34.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.35 W,1512 MHz,0.00 GB/s,100.00 %,293.13 W,149.96 W,4,67.00 °C,1395 MHz,34.50 %,0.06 GB/s,53.00 %,63.00 °C,4.0 %,100.00 %,50.00 %
2025-05-07 15:45:34.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,20.70 %,5.7 %,16,1395 MHz,0.00 GB/s,0.05 GB/s,8.96 W,1512 MHz,0.00 GB/s,83.10 %,293.13 W,154.94 W,4,67.00 °C,1395 MHz,61.00 %,0.07 GB/s,53.00 %,63.00 °C,5.2 %,100.00 %,19.10 %
2025-05-07 15:45:35.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.11 W,1512 MHz,0.00 GB/s,100.00 %,295.55 W,153.59 W,4,67.00 °C,1395 MHz,33.40 %,0.05 GB/s,53.00 %,63.00 °C,5.2 %,100.00 %,50.00 %
2025-05-07 15:45:35.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.06 W,1512 MHz,0.00 GB/s,89.80 %,291.36 W,150.43 W,4,67.00 °C,1395 MHz,31.10 %,0.06 GB/s,53.00 %,63.00 °C,4.4 %,100.00 %,45.00 %
2025-05-07 15:45:35.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.98 W,1512 MHz,0.00 GB/s,100.00 %,292.83 W,149.37 W,4,67.00 °C,1395 MHz,33.30 %,0.06 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:35.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.00 W,1512 MHz,0.00 GB/s,100.00 %,294.89 W,148.90 W,4,67.00 °C,1395 MHz,33.60 %,0.05 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:35.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.95 W,1512 MHz,0.00 GB/s,100.00 %,296.83 W,144.63 W,4,67.00 °C,1395 MHz,32.20 %,0.06 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,48.20 %
2025-05-07 15:45:35.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,33.10 %,5.7 %,16,1395 MHz,0.00 GB/s,0.07 GB/s,9.07 W,1512 MHz,0.00 GB/s,90.20 %,294.41 W,148.96 W,4,69.00 °C,1395 MHz,84.20 %,0.06 GB/s,53.00 %,63.00 °C,3.6 %,100.00 %,9.90 %
2025-05-07 15:45:35.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.17 W,1512 MHz,0.00 GB/s,100.00 %,303.53 W,156.38 W,4,67.00 °C,1410 MHz,33.60 %,0.05 GB/s,53.00 %,63.00 °C,5.3 %,100.00 %,50.00 %
2025-05-07 15:45:35.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.88 W,1512 MHz,0.00 GB/s,100.00 %,290.98 W,151.35 W,4,69.00 °C,1395 MHz,33.30 %,0.05 GB/s,53.00 %,63.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:35.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.93 W,1512 MHz,0.00 GB/s,100.00 %,296.95 W,147.57 W,4,69.00 °C,1395 MHz,34.30 %,0.05 GB/s,53.00 %,63.00 °C,3.4 %,99.00 %,50.00 %
2025-05-07 15:45:35.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,24.10 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.92 W,1512 MHz,0.00 GB/s,56.70 %,298.22 W,140.69 W,4,69.00 °C,1395 MHz,59.00 %,0.12 GB/s,53.00 %,63.00 °C,3.4 %,99.00 %,5.50 %
2025-05-07 15:45:36.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,91.57 %,22.70 %,5.7 %,16,1395 MHz,0.00 GB/s,0.07 GB/s,8.95 W,1512 MHz,0.00 GB/s,85.50 %,292.46 W,145.97 W,4,69.00 °C,1395 MHz,62.30 %,0.05 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,10.40 %
2025-05-07 15:45:36.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,9.05 W,1512 MHz,0.00 GB/s,95.40 %,300.56 W,155.15 W,4,69.00 °C,1410 MHz,23.00 %,0.05 GB/s,53.00 %,64.00 °C,4.0 %,100.00 %,32.70 %
2025-05-07 15:45:36.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.80 W,1512 MHz,0.00 GB/s,100.00 %,303.98 W,150.78 W,4,69.00 °C,1410 MHz,33.70 %,0.05 GB/s,53.00 %,64.00 °C,4.0 %,100.00 %,50.00 %
2025-05-07 15:45:36.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.95 W,1512 MHz,0.00 GB/s,100.00 %,301.20 W,152.15 W,4,69.00 °C,1395 MHz,33.60 %,0.06 GB/s,53.00 %,63.00 °C,3.7 %,100.00 %,50.00 %
2025-05-07 15:45:36.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,39.10 %,5.7 %,16,1410 MHz,0.00 GB/s,0.07 GB/s,9.03 W,1512 MHz,0.00 GB/s,100.00 %,296.67 W,143.45 W,4,69.00 °C,1410 MHz,95.50 %,0.06 GB/s,53.00 %,64.00 °C,3.1 %,100.00 %,11.10 %
2025-05-07 15:45:36.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.92 W,1512 MHz,0.00 GB/s,100.00 %,291.66 W,146.80 W,4,69.00 °C,1395 MHz,34.40 %,0.05 GB/s,53.00 %,64.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:36.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.12 GB/s,9.15 W,1512 MHz,0.00 GB/s,76.90 %,289.45 W,144.58 W,4,69.00 °C,1395 MHz,23.80 %,0.21 GB/s,53.00 %,64.00 °C,3.4 %,99.00 %,38.60 %
2025-05-07 15:45:36.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,24.40 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.02 W,1512 MHz,0.00 GB/s,53.50 %,294.00 W,149.31 W,4,69.00 °C,1410 MHz,60.40 %,0.13 GB/s,53.00 %,64.00 °C,3.1 %,99.00 %,4.10 %
2025-05-07 15:45:36.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.04 W,1512 MHz,0.00 GB/s,100.00 %,307.72 W,146.49 W,4,69.00 °C,1395 MHz,33.50 %,0.05 GB/s,53.00 %,64.00 °C,4.7 %,100.00 %,50.00 %
2025-05-07 15:45:36.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,38.50 %,5.7 %,16,1410 MHz,0.00 GB/s,0.07 GB/s,8.88 W,1512 MHz,0.00 GB/s,100.00 %,288.66 W,145.44 W,4,69.00 °C,1410 MHz,94.20 %,0.06 GB/s,53.00 %,64.00 °C,3.4 %,100.00 %,11.10 %
2025-05-07 15:45:37.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.83 W,1512 MHz,0.00 GB/s,100.00 %,304.46 W,145.48 W,4,69.00 °C,1410 MHz,33.40 %,0.05 GB/s,53.00 %,64.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:37.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,24.90 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.04 W,1512 MHz,0.00 GB/s,62.30 %,308.92 W,148.09 W,4,69.00 °C,1395 MHz,61.70 %,0.14 GB/s,53.00 %,64.00 °C,3.4 %,99.00 %,5.60 %
2025-05-07 15:45:37.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.87 W,1512 MHz,0.00 GB/s,100.00 %,288.84 W,149.67 W,4,69.00 °C,1395 MHz,33.50 %,0.05 GB/s,53.00 %,64.00 °C,3.4 %,99.00 %,50.00 %
2025-05-07 15:45:37.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,12.30 %,5.7 %,16,1395 MHz,0.00 GB/s,0.14 GB/s,9.10 W,1512 MHz,0.00 GB/s,39.40 %,301.40 W,145.97 W,4,69.00 °C,1395 MHz,32.90 %,0.27 GB/s,53.00 %,64.00 °C,5.3 %,100.00 %,8.90 %
2025-05-07 15:45:37.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,13.30 %,5.7 %,16,1395 MHz,0.00 GB/s,0.14 GB/s,9.14 W,1512 MHz,0.00 GB/s,31.50 %,301.40 W,151.21 W,4,69.00 °C,1395 MHz,32.70 %,0.28 GB/s,53.00 %,64.00 °C,4.9 %,100.00 %,4.20 %
2025-05-07 15:45:37.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.04 W,1512 MHz,0.00 GB/s,100.00 %,289.17 W,150.72 W,4,69.00 °C,1395 MHz,33.20 %,0.05 GB/s,53.00 %,64.00 °C,4.3 %,99.00 %,50.00 %
2025-05-07 15:45:37.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,20.30 %,5.7 %,16,1395 MHz,0.00 GB/s,0.11 GB/s,9.07 W,1512 MHz,0.00 GB/s,39.90 %,295.44 W,139.86 W,4,69.00 °C,1395 MHz,50.30 %,0.18 GB/s,53.00 %,64.00 °C,3.4 %,99.00 %,2.90 %
2025-05-07 15:45:37.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.11 W,1512 MHz,0.00 GB/s,100.00 %,294.79 W,128.21 W,4,69.00 °C,1395 MHz,33.20 %,0.05 GB/s,53.00 %,64.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:37.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.03 W,1512 MHz,0.00 GB/s,100.00 %,296.07 W,135.58 W,4,69.00 °C,1395 MHz,33.80 %,0.05 GB/s,53.00 %,64.00 °C,4.0 %,100.00 %,50.00 %
2025-05-07 15:45:37.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.83 W,1512 MHz,0.00 GB/s,100.00 %,295.56 W,146.73 W,4,69.00 °C,1395 MHz,34.40 %,0.06 GB/s,53.00 %,64.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:38.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.13 W,1512 MHz,0.00 GB/s,100.00 %,297.52 W,146.34 W,4,69.00 °C,1395 MHz,33.50 %,0.05 GB/s,53.00 %,64.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:38.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.94 W,1512 MHz,0.00 GB/s,100.00 %,287.29 W,148.57 W,4,69.00 °C,1395 MHz,33.20 %,0.05 GB/s,53.00 %,64.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:38.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,33.90 %,5.7 %,16,1395 MHz,0.00 GB/s,0.07 GB/s,9.11 W,1512 MHz,0.00 GB/s,91.80 %,295.19 W,138.05 W,4,69.00 °C,1395 MHz,85.60 %,0.06 GB/s,53.00 %,64.00 °C,3.1 %,100.00 %,10.10 %
2025-05-07 15:45:38.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.03 W,1512 MHz,0.00 GB/s,100.00 %,293.53 W,145.98 W,4,69.00 °C,1395 MHz,33.40 %,0.06 GB/s,52.00 %,64.00 °C,3.4 %,98.00 %,50.00 %
2025-05-07 15:45:38.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.84 W,1512 MHz,0.00 GB/s,100.00 %,297.70 W,150.63 W,4,69.00 °C,1395 MHz,33.30 %,0.05 GB/s,52.00 %,64.00 °C,3.7 %,98.00 %,50.00 %
2025-05-07 15:45:38.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.06 W,1512 MHz,0.00 GB/s,100.00 %,292.54 W,149.15 W,4,69.00 °C,1395 MHz,33.20 %,0.05 GB/s,53.00 %,64.00 °C,3.7 %,100.00 %,50.00 %
2025-05-07 15:45:38.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.98 W,1512 MHz,0.00 GB/s,100.00 %,293.43 W,152.74 W,4,69.00 °C,1395 MHz,33.40 %,0.06 GB/s,53.00 %,64.00 °C,4.6 %,100.00 %,50.00 %
2025-05-07 15:45:38.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.27 W,1512 MHz,0.00 GB/s,100.00 %,297.82 W,152.40 W,4,69.00 °C,1395 MHz,33.20 %,0.05 GB/s,53.00 %,64.00 °C,5.6 %,100.00 %,50.00 %
2025-05-07 15:45:38.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,18.90 %,5.7 %,16,1395 MHz,0.00 GB/s,0.05 GB/s,8.85 W,1512 MHz,0.00 GB/s,86.50 %,290.81 W,152.26 W,4,69.00 °C,1395 MHz,59.70 %,0.07 GB/s,53.00 %,64.00 °C,2.8 %,100.00 %,24.90 %
2025-05-07 15:45:38.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.85 W,1512 MHz,0.00 GB/s,100.00 %,294.99 W,151.68 W,4,69.00 °C,1395 MHz,33.40 %,0.06 GB/s,53.00 %,64.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:39.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,9.18 W,1512 MHz,0.00 GB/s,100.00 %,303.64 W,134.94 W,4,69.00 °C,1410 MHz,33.50 %,0.06 GB/s,53.00 %,64.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:39.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.95 W,1512 MHz,0.00 GB/s,100.00 %,297.99 W,152.09 W,4,69.00 °C,1395 MHz,33.40 %,0.06 GB/s,53.00 %,64.00 °C,2.5 %,100.00 %,50.00 %
2025-05-07 15:45:39.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.94 W,1512 MHz,0.00 GB/s,100.00 %,296.05 W,145.96 W,4,69.00 °C,1395 MHz,33.80 %,0.05 GB/s,53.00 %,64.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:39.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.93 W,1512 MHz,0.00 GB/s,100.00 %,294.11 W,146.84 W,4,69.00 °C,1395 MHz,33.60 %,0.06 GB/s,53.00 %,64.00 °C,2.8 %,99.00 %,50.00 %
2025-05-07 15:45:39.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.94 W,1512 MHz,0.00 GB/s,100.00 %,289.43 W,150.05 W,4,69.00 °C,1395 MHz,33.30 %,0.06 GB/s,53.00 %,64.00 °C,2.8 %,99.00 %,50.00 %
2025-05-07 15:45:39.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,11.50 %,5.7 %,16,1395 MHz,0.00 GB/s,0.12 GB/s,9.07 W,1512 MHz,0.00 GB/s,56.20 %,294.23 W,139.48 W,4,69.00 °C,1395 MHz,37.20 %,0.22 GB/s,53.00 %,64.00 °C,3.1 %,99.00 %,18.60 %
2025-05-07 15:45:39.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.95 W,1512 MHz,0.00 GB/s,100.00 %,294.32 W,149.44 W,4,69.00 °C,1395 MHz,33.40 %,0.06 GB/s,53.00 %,64.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:39.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.17 W,1512 MHz,0.00 GB/s,99.50 %,291.28 W,139.29 W,4,69.00 °C,1395 MHz,26.40 %,0.05 GB/s,53.00 %,64.00 °C,3.4 %,100.00 %,38.00 %
2025-05-07 15:45:39.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.11 GB/s,8.98 W,1512 MHz,0.00 GB/s,85.00 %,292.06 W,156.87 W,4,69.00 °C,1410 MHz,27.00 %,0.15 GB/s,53.00 %,64.00 °C,4.7 %,100.00 %,42.60 %
2025-05-07 15:45:39.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.08 W,1512 MHz,0.00 GB/s,100.00 %,305.40 W,151.50 W,4,69.00 °C,1395 MHz,33.50 %,0.05 GB/s,53.00 %,65.00 °C,4.0 %,100.00 %,50.00 %
2025-05-07 15:45:40.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.80 W,1512 MHz,0.00 GB/s,81.50 %,305.40 W,147.84 W,4,69.00 °C,1395 MHz,16.80 %,0.05 GB/s,53.00 %,64.00 °C,3.7 %,100.00 %,23.20 %
2025-05-07 15:45:40.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.99 W,1512 MHz,0.00 GB/s,100.00 %,289.43 W,150.15 W,4,69.00 °C,1395 MHz,33.20 %,0.05 GB/s,53.00 %,64.00 °C,3.7 %,100.00 %,50.00 %
2025-05-07 15:45:40.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.00 W,1512 MHz,0.00 GB/s,100.00 %,303.05 W,140.21 W,4,69.00 °C,1395 MHz,31.90 %,0.06 GB/s,53.00 %,64.00 °C,2.5 %,99.00 %,47.30 %
2025-05-07 15:45:40.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.93 W,1512 MHz,0.00 GB/s,100.00 %,291.39 W,146.25 W,4,69.00 °C,1410 MHz,33.40 %,0.05 GB/s,53.00 %,64.00 °C,3.4 %,99.00 %,50.00 %
2025-05-07 15:45:40.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.18 W,1512 MHz,0.00 GB/s,100.00 %,282.60 W,148.55 W,4,69.00 °C,1395 MHz,33.20 %,0.06 GB/s,53.00 %,64.00 °C,2.2 %,99.00 %,50.00 %
2025-05-07 15:45:40.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.07 GB/s,8.93 W,1512 MHz,0.00 GB/s,95.30 %,295.37 W,147.49 W,4,69.00 °C,1395 MHz,29.60 %,0.06 GB/s,53.00 %,64.00 °C,4.0 %,99.00 %,44.20 %
2025-05-07 15:45:40.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.92 W,1512 MHz,0.00 GB/s,100.00 %,304.13 W,147.06 W,4,69.00 °C,1395 MHz,33.20 %,0.05 GB/s,53.00 %,64.00 °C,3.4 %,99.00 %,50.00 %
2025-05-07 15:45:40.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.18 W,1512 MHz,0.00 GB/s,100.00 %,299.64 W,152.76 W,4,69.00 °C,1395 MHz,33.20 %,0.05 GB/s,53.00 %,65.00 °C,3.7 %,100.00 %,50.00 %
2025-05-07 15:45:40.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.03 W,1512 MHz,0.00 GB/s,100.00 %,296.15 W,141.32 W,4,69.00 °C,1395 MHz,34.20 %,0.06 GB/s,53.00 %,64.00 °C,3.7 %,100.00 %,50.00 %
2025-05-07 15:45:41.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.10 W,1512 MHz,0.00 GB/s,100.00 %,292.26 W,151.55 W,4,69.00 °C,1395 MHz,33.70 %,0.05 GB/s,53.00 %,64.00 °C,5.9 %,100.00 %,50.00 %
2025-05-07 15:45:41.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.13 W,1512 MHz,0.00 GB/s,100.00 %,299.76 W,153.17 W,4,69.00 °C,1395 MHz,33.30 %,0.06 GB/s,53.00 %,65.00 °C,4.4 %,100.00 %,50.00 %
2025-05-07 15:45:41.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.17 W,1512 MHz,0.00 GB/s,100.00 %,295.17 W,150.92 W,4,69.00 °C,1395 MHz,33.20 %,0.05 GB/s,53.00 %,65.00 °C,4.0 %,100.00 %,50.00 %
2025-05-07 15:45:41.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,12.10 %,5.7 %,16,1395 MHz,0.00 GB/s,0.14 GB/s,8.95 W,1512 MHz,0.00 GB/s,35.30 %,293.54 W,149.01 W,4,69.00 °C,1395 MHz,31.80 %,0.29 GB/s,53.00 %,65.00 °C,3.1 %,100.00 %,7.10 %
2025-05-07 15:45:41.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.14 W,1512 MHz,0.00 GB/s,100.00 %,293.54 W,147.84 W,4,69.00 °C,1395 MHz,33.30 %,0.05 GB/s,53.00 %,64.00 °C,2.8 %,100.00 %,50.00 %
2025-05-07 15:45:41.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,39.20 %,5.7 %,16,1395 MHz,0.00 GB/s,0.07 GB/s,9.14 W,1512 MHz,0.00 GB/s,100.00 %,298.50 W,144.84 W,4,69.00 °C,1395 MHz,95.50 %,0.06 GB/s,53.00 %,65.00 °C,3.4 %,100.00 %,11.10 %
2025-05-07 15:45:41.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,93.12 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.01 W,1512 MHz,0.00 GB/s,100.00 %,298.10 W,147.69 W,4,69.00 °C,1395 MHz,33.50 %,0.05 GB/s,53.00 %,65.00 °C,3.3 %,100.00 %,50.00 %
